lep_pt	genWeights	sumWeight	N_exp
77.60015	-0.005284793	154.27368	415
91.53213	0.005284793	154.27368	415
87.81137	0.005284793	154.27368	415
67.176834	0.005284793	154.27368	415
157.55054	0.005284793	154.27368	415
107.34297	0.005284793	154.27368	415
188.19452	0.005284793	154.27368	415
91.235405	-0.005284793	154.27368	415
78.218025	-0.005284793	154.27368	415
151.73041	-0.005284793	154.27368	415
97.31497	0.005284793	154.27368	415
166.9985	-0.005284793	154.27368	415
51.82399	-0.005284793	154.27368	415
253.2507	-0.005284793	154.27368	415
109.80556	-0.005284793	154.27368	415
45.77166	0.005284793	154.27368	415
109.3789	-0.005284793	154.27368	415
213.60037	0.005284793	154.27368	415
113.41398	0.005284793	154.27368	415
102.19875	0.005284793	154.27368	415
59.331715	-0.005284793	154.27368	415
127.65747	-0.005284793	154.27368	415
75.923744	-0.005284793	154.27368	415
134.95387	0.005284793	154.27368	415
126.89334	0.005284793	154.27368	415
48.274036	0.005284793	154.27368	415
109.03217	0.005284793	154.27368	415
124.31008	0.005284793	154.27368	415
138.17398	0.005284793	154.27368	415
68.59299	0.005284793	154.27368	415
111.02147	0.005284793	154.27368	415
140.96455	-0.005284793	154.27368	415
70.29081	0.005284793	154.27368	415
397.6821	0.005284793	154.27368	415
163.67184	0.005284793	154.27368	415
100.40822	0.005284793	154.27368	415
122.55074	-0.005284793	154.27368	415
79.951355	0.005284793	154.27368	415
211.77068	-0.005284793	154.27368	415
140.33047	-0.005284793	154.27368	415
56.48107	0.005284793	154.27368	415
432.3256	-0.005284793	154.27368	415
75.41356	-0.005284793	154.27368	415
485.49747	0.005284793	154.27368	415
91.83949	0.005284793	154.27368	415
88.58368	-0.005284793	154.27368	415
90.23844	-0.005284793	154.27368	415
51.850773	0.005284793	154.27368	415
109.13955	0.005284793	154.27368	415
73.01297	0.005284793	154.27368	415
62.355953	0.005284793	154.27368	415
250.85962	0.005284793	154.27368	415
89.786736	0.005284793	154.27368	415
232.87425	0.005284793	154.27368	415
53.346207	0.005284793	154.27368	415
87.19285	0.005284793	154.27368	415
71.952736	0.005284793	154.27368	415
109.714775	-0.005284793	154.27368	415
144.30785	0.005284793	154.27368	415
334.60498	-0.005284793	154.27368	415
178.79184	0.005284793	154.27368	415
130.36586	0.005284793	154.27368	415
91.16379	0.005284793	154.27368	415
99.46017	0.005284793	154.27368	415
101.23672	0.005284793	154.27368	415
290.48013	0.005284793	154.27368	415
64.106895	-0.005284793	154.27368	415
103.509544	0.005284793	154.27368	415
115.64021	0.005284793	154.27368	415
95.15228	-0.005284793	154.27368	415
71.68142	0.005284793	154.27368	415
71.29101	0.005284793	154.27368	415
111.16172	0.005284793	154.27368	415
87.39626	0.005284793	154.27368	415
169.31647	0.005284793	154.27368	415
98.55383	0.005284793	154.27368	415
144.23915	0.005284793	154.27368	415
134.07549	0.005284793	154.27368	415
205.52872	-0.005284793	154.27368	415
60.87188	0.005284793	154.27368	415
77.4102	0.005284793	154.27368	415
72.05576	-0.005284793	154.27368	415
154.0229	0.005284793	154.27368	415
185.75279	0.005284793	154.27368	415
98.50914	0.005284793	154.27368	415
133.25607	0.005284793	154.27368	415
135.45056	-0.005284793	154.27368	415
69.23215	0.005284793	154.27368	415
204.4812	-0.005284793	154.27368	415
90.40044	0.005284793	154.27368	415
41.07294	0.005284793	154.27368	415
82.54471	-0.005284793	154.27368	415
120.29287	0.005284793	154.27368	415
168.74411	0.005284793	154.27368	415
113.91805	-0.005284793	154.27368	415
105.33216	-0.005284793	154.27368	415
68.99878	-0.005284793	154.27368	415
96.22144	0.005284793	154.27368	415
141.93983	0.005284793	154.27368	415
153.06073	0.005284793	154.27368	415
101.54218	0.005284793	154.27368	415
286.9254	0.005284793	154.27368	415
149.47179	0.005284793	154.27368	415
346.45953	0.005284793	154.27368	415
191.58315	-0.005284793	154.27368	415
180.61719	0.005284793	154.27368	415
111.71182	0.005284793	154.27368	415
124.80095	-0.005284793	154.27368	415
63.901535	0.005284793	154.27368	415
194.3236	0.005284793	154.27368	415
278.55392	0.005284793	154.27368	415
37.81718	0.005284793	154.27368	415
68.7687	0.005284793	154.27368	415
353.65472	0.005284793	154.27368	415
66.79269	0.005284793	154.27368	415
136.80247	-0.005284793	154.27368	415
195.98029	0.005284793	154.27368	415
156.02766	-0.005284793	154.27368	415
92.81192	-0.005284793	154.27368	415
81.179436	-0.005284793	154.27368	415
126.44017	0.005284793	154.27368	415
94.68639	-0.005284793	154.27368	415
259.59802	0.005284793	154.27368	415
108.07247	0.005284793	154.27368	415
85.15467	0.005284793	154.27368	415
101.922905	0.005284793	154.27368	415
190.12886	0.005284793	154.27368	415
110.670364	0.005284793	154.27368	415
100.111435	0.005284793	154.27368	415
116.73438	0.005284793	154.27368	415
111.79938	0.005284793	154.27368	415
129.83963	0.005284793	154.27368	415
77.83425	0.005284793	154.27368	415
92.29801	0.005284793	154.27368	415
124.17617	-0.005284793	154.27368	415
182.44847	0.005284793	154.27368	415
59.251965	0.005284793	154.27368	415
