lep_pt	AK8_pt	AK4_pt	GenT_pt	M_sd	genWeights	sumWeight	N_exp
223.17308	358.0	158.25	345.0	163.25	-0.49554962	289558.6	35563
96.68606	393.75	164.875	401.0	178.75	0.49554962	289558.6	35563
182.43365	374.5	56.3125	405.0	116.9375	-0.49554962	289558.6	35563
48.87376	219.25	62.40625	234.5	102.5	0.49554962	289558.6	35563
143.6327	276.25	66.4375	266.0	106.25	0.49554962	289558.6	35563
51.912487	576.5	77.3125	532.0	187.5	0.49554962	289558.6	35563
111.132645	420.75	73.875	459.0	159.375	0.49554962	289558.6	35563
190.74812	692.0	160.375	688.0	109.4375	0.49554962	289558.6	35563
184.3146	300.0	147.375	309.0	136.75	0.49554962	289558.6	35563
222.60124	725.5	54.34375	666.0	149.125	0.49554962	289558.6	35563
526.123	560.0	204.5	298.0	260.75	-0.49554962	289558.6	35563
197.59229	310.75	127.1875	316.0	120.875	-0.49554962	289558.6	35563
117.98085	370.5	82.0	196.5	153.5	-0.49554962	289558.6	35563
429.373	630.0	114.9375	578.0	193.75	-0.49554962	289558.6	35563
286.2012	365.25	122.125	405.0	104.5625	-0.49554962	289558.6	35563
150.32356	640.0	93.1875	630.0	184.0	-0.49554962	289558.6	35563
125.016365	374.25	73.5625	290.0	10.171875	0.49554962	289558.6	35563
45.8332	336.25	130.875	255.5	58.84375	0.49554962	289558.6	35563
31.749056	315.75	102.3125	379.0	136.25	0.49554962	289558.6	35563
109.4087	209.5	61.625	163.5	82.75	0.49554962	289558.6	35563
265.23407	600.0	117.3125	560.0	212.0	-0.49554962	289558.6	35563
111.28789	360.5	77.125	331.0	155.125	0.49554962	289558.6	35563
184.95094	351.0	118.875	333.0	163.875	0.49554962	289558.6	35563
393.67596	325.75	67.375	310.0	116.1875	-0.49554962	289558.6	35563
170.32706	350.25	168.5	359.0	170.25	0.49554962	289558.6	35563
380.48013	912.0	316.0	898.0	178.375	0.49554962	289558.6	35563
357.78726	563.0	74.25	612.0	28.9375	0.49554962	289558.6	35563
40.707405	385.75	73.5	403.0	85.5625	-0.49554962	289558.6	35563
136.63553	368.0	64.1875	221.0	162.0	-0.49554962	289558.6	35563
166.45049	340.5	124.6875	252.0	168.25	-0.49554962	289558.6	35563
90.60927	232.5	78.125	333.0	73.5	-0.49554962	289558.6	35563
403.01584	670.5	78.9375	497.0	260.5	0.49554962	289558.6	35563
431.7568	563.0	142.5	509.0	207.75	-0.49554962	289558.6	35563
278.88647	773.0	68.1875	417.0	3.71875	0.49554962	289558.6	35563
98.27761	455.75	121.375	462.0	156.75	0.49554962	289558.6	35563
229.9918	358.25	149.25	364.0	126.25	0.49554962	289558.6	35563
57.714474	252.0	101.5	308.0	91.25	-0.49554962	289558.6	35563
291.3628	847.5	112.1875	377.0	122.0	0.49554962	289558.6	35563
148.42815	264.25	66.1875	269.0	85.625	0.49554962	289558.6	35563
89.921425	353.0	83.5625	471.0	87.625	0.49554962	289558.6	35563
183.14229	345.5	50.5625	323.0	130.625	0.49554962	289558.6	35563
50.647808	375.5	118.6875	377.0	151.0	0.49554962	289558.6	35563
100.68411	337.75	114.9375	352.0	115.375	-0.49554962	289558.6	35563
130.90431	469.75	110.0625	526.0	145.25	0.49554962	289558.6	35563
77.51248	378.25	150.125	367.0	145.375	0.49554962	289558.6	35563
321.249	1059.0	159.625	1040.0	176.25	-0.49554962	289558.6	35563
95.50236	473.5	153.375	455.0	185.5	0.49554962	289558.6	35563
217.36586	465.25	89.875	455.0	158.0	-0.49554962	289558.6	35563
196.36896	464.0	55.40625	572.0	171.5	0.49554962	289558.6	35563
409.38974	399.25	148.5	373.0	172.0	0.49554962	289558.6	35563
112.049576	402.5	197.0	454.0	89.25	0.49554962	289558.6	35563
110.31053	374.75	88.1875	330.0	128.5	0.49554962	289558.6	35563
123.93952	339.75	64.875	383.0	118.75	0.49554962	289558.6	35563
175.06166	484.25	123.125	428.0	193.5	0.49554962	289558.6	35563
134.0744	385.0	109.625	558.0	133.25	-0.49554962	289558.6	35563
78.33949	336.75	52.53125	308.0	102.25	0.49554962	289558.6	35563
323.29895	329.75	77.0625	385.0	104.8125	-0.49554962	289558.6	35563
64.75513	244.5	88.8125	265.0	81.25	0.49554962	289558.6	35563
120.659805	325.75	77.125	351.0	110.6875	-0.49554962	289558.6	35563
302.91074	439.75	84.9375	316.0	130.75	0.49554962	289558.6	35563
305.78595	297.0	57.59375	209.5	130.0	0.49554962	289558.6	35563
476.78705	592.0	58.90625	333.0	242.375	-0.49554962	289558.6	35563
254.38142	349.75	57.71875	389.0	135.375	0.49554962	289558.6	35563
37.430347	567.5	116.25	446.0	299.25	-0.49554962	289558.6	35563
322.1959	305.5	113.75	566.0	120.75	-0.49554962	289558.6	35563
86.95441	277.5	52.625	363.0	34.1875	0.49554962	289558.6	35563
312.85562	579.5	167.5	542.0	185.375	0.49554962	289558.6	35563
142.81511	426.75	92.9375	214.0	206.5	-0.49554962	289558.6	35563
126.636635	214.75	76.4375	262.0	105.625	0.49554962	289558.6	35563
267.5354	394.5	67.3125	260.0	167.875	0.49554962	289558.6	35563
79.10003	279.75	63.46875	202.0	127.3125	0.49554962	289558.6	35563
131.60968	517.0	132.625	506.0	4.0742188	-0.49554962	289558.6	35563
207.22272	371.0	140.375	362.0	179.375	-0.49554962	289558.6	35563
206.06287	456.25	130.875	397.0	194.125	0.49554962	289558.6	35563
197.14452	236.25	67.875	159.5	104.5625	0.49554962	289558.6	35563
81.880264	297.25	61.0625	332.0	92.5625	0.49554962	289558.6	35563
277.7252	280.5	61.96875	285.0	147.25	0.49554962	289558.6	35563
124.15714	341.25	72.125	264.0	121.3125	-0.49554962	289558.6	35563
87.41374	342.75	129.125	390.0	161.0	-0.49554962	289558.6	35563
49.277096	206.875	58.40625	260.0	79.9375	0.49554962	289558.6	35563
122.96458	349.25	111.25	412.0	144.25	-0.49554962	289558.6	35563
71.71144	372.75	58.71875	414.0	155.0	0.49554962	289558.6	35563
100.20437	238.375	108.9375	272.0	95.5	-0.49554962	289558.6	35563
162.08142	451.5	57.59375	420.0	160.625	0.49554962	289558.6	35563
156.48203	277.0	109.4375	301.0	134.375	0.49554962	289558.6	35563
56.62175	516.0	117.6875	468.0	174.25	0.49554962	289558.6	35563
267.49478	415.75	59.53125	464.0	73.4375	0.49554962	289558.6	35563
244.75154	273.0	100.0625	291.0	121.5625	0.49554962	289558.6	35563
312.996	488.0	71.625	459.0	125.6875	0.49554962	289558.6	35563
195.71591	313.25	139.0	310.0	124.6875	0.49554962	289558.6	35563
557.89923	1087.0	76.25	1044.0	212.625	0.49554962	289558.6	35563
