lep_pt	AK4_pt	genWeights	sumWeight	N_exp
48.803715	126.6875	72.6983	95174856.0	12199200
31.395515	142.375	72.6983	95174856.0	12199200
40.541817	88.375	72.6983	95174856.0	12199200
47.047092	94.75	72.6983	95174856.0	12199200
53.58115	123.25	72.6983	95174856.0	12199200
33.247936	65.125	72.6983	95174856.0	12199200
66.42748	60.21875	72.6983	95174856.0	12199200
63.90164	147.5	72.6983	95174856.0	12199200
83.682785	153.375	72.6983	95174856.0	12199200
52.643642	82.1875	72.6983	95174856.0	12199200
61.116264	108.6875	72.6983	95174856.0	12199200
73.757256	54.875	72.6983	95174856.0	12199200
73.0331	156.875	72.6983	95174856.0	12199200
85.11079	73.875	72.6983	95174856.0	12199200
152.16875	55.96875	72.6983	95174856.0	12199200
70.209564	70.4375	72.6983	95174856.0	12199200
64.6663	67.8125	72.6983	95174856.0	12199200
65.43107	131.625	72.6983	95174856.0	12199200
84.886894	92.875	72.6983	95174856.0	12199200
62.795006	68.625	72.6983	95174856.0	12199200
28.711582	75.6875	72.6983	95174856.0	12199200
87.23768	39.21875	72.6983	95174856.0	12199200
287.29037	108.875	72.6983	95174856.0	12199200
125.38039	73.25	72.6983	95174856.0	12199200
69.89643	89.25	72.6983	95174856.0	12199200
117.40313	90.4375	72.6983	95174856.0	12199200
61.714405	143.875	72.6983	95174856.0	12199200
128.01344	85.375	72.6983	95174856.0	12199200
121.6394	49.90625	72.6983	95174856.0	12199200
48.028297	152.125	72.6983	95174856.0	12199200
73.74795	90.9375	72.6983	95174856.0	12199200
77.12691	79.0	72.6983	95174856.0	12199200
51.25224	130.5	72.6983	95174856.0	12199200
62.709717	96.375	72.6983	95174856.0	12199200
70.662766	126.875	72.6983	95174856.0	12199200
69.12163	142.75	72.6983	95174856.0	12199200
141.74867	111.3125	72.6983	95174856.0	12199200
72.02678	92.0625	72.6983	95174856.0	12199200
83.529785	73.9375	72.6983	95174856.0	12199200
51.7758	60.875	72.6983	95174856.0	12199200
52.280052	96.6875	72.6983	95174856.0	12199200
63.96207	130.75	72.6983	95174856.0	12199200
54.538067	92.75	72.6983	95174856.0	12199200
56.69286	137.625	72.6983	95174856.0	12199200
100.45844	103.25	72.6983	95174856.0	12199200
56.49409	106.875	72.6983	95174856.0	12199200
112.136375	99.625	72.6983	95174856.0	12199200
105.527245	85.4375	72.6983	95174856.0	12199200
46.935043	44.65625	72.6983	95174856.0	12199200
97.39893	77.25	72.6983	95174856.0	12199200
70.601776	64.25	72.6983	95174856.0	12199200
48.76306	88.75	72.6983	95174856.0	12199200
49.178707	80.4375	72.6983	95174856.0	12199200
59.76001	80.3125	72.6983	95174856.0	12199200
69.80533	131.75	72.6983	95174856.0	12199200
58.399277	152.5	72.6983	95174856.0	12199200
78.12456	67.9375	72.6983	95174856.0	12199200
55.502605	74.1875	72.6983	95174856.0	12199200
57.22486	97.5625	72.6983	95174856.0	12199200
49.321316	68.0	72.6983	95174856.0	12199200
47.76411	92.4375	72.6983	95174856.0	12199200
84.631615	95.0	72.6983	95174856.0	12199200
45.15542	62.53125	72.6983	95174856.0	12199200
57.554585	77.8125	72.6983	95174856.0	12199200
42.578747	66.6875	72.6983	95174856.0	12199200
54.000546	131.625	72.6983	95174856.0	12199200
48.737343	57.4375	72.6983	95174856.0	12199200
114.10767	70.625	72.6983	95174856.0	12199200
121.35124	149.875	72.6983	95174856.0	12199200
64.74493	105.625	72.6983	95174856.0	12199200
79.01588	69.6875	72.6983	95174856.0	12199200
83.655785	159.125	72.6983	95174856.0	12199200
119.98437	63.75	72.6983	95174856.0	12199200
125.568886	64.9375	72.6983	95174856.0	12199200
94.850815	75.6875	72.6983	95174856.0	12199200
119.29048	92.25	72.6983	95174856.0	12199200
62.55679	59.9375	72.6983	95174856.0	12199200
72.64628	133.625	72.6983	95174856.0	12199200
59.73146	65.6875	72.6983	95174856.0	12199200
61.310852	79.625	72.6983	95174856.0	12199200
100.69169	48.625	72.6983	95174856.0	12199200
89.291176	144.125	72.6983	95174856.0	12199200
44.305557	103.6875	72.6983	95174856.0	12199200
64.7865	140.75	72.6983	95174856.0	12199200
61.340675	80.5	72.6983	95174856.0	12199200
113.574615	89.75	72.6983	95174856.0	12199200
72.265724	124.3125	72.6983	95174856.0	12199200
100.03633	73.875	72.6983	95174856.0	12199200
62.698853	80.1875	72.6983	95174856.0	12199200
55.024	93.5625	72.6983	95174856.0	12199200
104.452576	76.875	72.6983	95174856.0	12199200
115.29752	56.125	72.6983	95174856.0	12199200
80.41362	117.5	72.6983	95174856.0	12199200
78.26661	65.4375	72.6983	95174856.0	12199200
210.87172	106.875	72.6983	95174856.0	12199200
84.40438	109.0	72.6983	95174856.0	12199200
89.204865	123.25	72.6983	95174856.0	12199200
96.46091	102.75	72.6983	95174856.0	12199200
41.444214	81.1875	72.6983	95174856.0	12199200
60.659443	106.0	72.6983	95174856.0	12199200
42.30754	113.25	72.6983	95174856.0	12199200
108.00905	96.375	72.6983	95174856.0	12199200
61.977272	64.4375	72.6983	95174856.0	12199200
68.67758	107.875	72.6983	95174856.0	12199200
124.72403	113.3125	72.6983	95174856.0	12199200
47.85381	134.5	72.6983	95174856.0	12199200
98.64256	71.0	72.6983	95174856.0	12199200
81.45548	90.5625	72.6983	95174856.0	12199200
110.67294	77.5	72.6983	95174856.0	12199200
99.06933	105.0	72.6983	95174856.0	12199200
156.7243	99.1875	72.6983	95174856.0	12199200
110.795425	87.9375	72.6983	95174856.0	12199200
58.801785	117.8125	72.6983	95174856.0	12199200
91.40395	134.0	72.6983	95174856.0	12199200
69.08281	102.0	72.6983	95174856.0	12199200
90.70449	78.5625	72.6983	95174856.0	12199200
62.473637	51.1875	72.6983	95174856.0	12199200
46.250313	111.8125	72.6983	95174856.0	12199200
79.17692	86.875	72.6983	95174856.0	12199200
40.2282	142.875	72.6983	95174856.0	12199200
170.1614	75.8125	72.6983	95174856.0	12199200
29.751669	117.0	72.6983	95174856.0	12199200
105.68617	71.125	72.6983	95174856.0	12199200
129.75171	103.0	72.6983	95174856.0	12199200
60.71368	76.8125	72.6983	95174856.0	12199200
53.766804	75.5	72.6983	95174856.0	12199200
51.47974	117.1875	72.6983	95174856.0	12199200
67.011215	59.53125	72.6983	95174856.0	12199200
79.14513	140.375	72.6983	95174856.0	12199200
52.800484	100.4375	72.6983	95174856.0	12199200
69.97052	123.25	72.6983	95174856.0	12199200
79.21228	60.46875	72.6983	95174856.0	12199200
58.671852	132.5	72.6983	95174856.0	12199200
