AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
498.75	441.0	0.49554962	289558.6	35563
670.0	518.0	0.49554962	289558.6	35563
386.0	373.0	-0.49554962	289558.6	35563
439.0	446.0	0.49554962	289558.6	35563
580.5	582.0	0.49554962	289558.6	35563
365.25	342.0	0.49554962	289558.6	35563
582.5	468.0	-0.49554962	289558.6	35563
329.0	350.0	0.49554962	289558.6	35563
412.75	392.0	-0.49554962	289558.6	35563
468.0	542.0	-0.49554962	289558.6	35563
454.0	470.0	0.49554962	289558.6	35563
653.5	692.0	0.49554962	289558.6	35563
377.25	365.0	0.49554962	289558.6	35563
505.5	486.0	-0.49554962	289558.6	35563
389.5	244.0	0.49554962	289558.6	35563
578.5	578.0	0.49554962	289558.6	35563
353.0	369.0	0.49554962	289558.6	35563
432.75	405.0	0.49554962	289558.6	35563
407.0	390.0	0.49554962	289558.6	35563
458.5	530.0	0.49554962	289558.6	35563
312.5	196.0	0.49554962	289558.6	35563
482.5	497.0	0.49554962	289558.6	35563
359.75	317.0	0.49554962	289558.6	35563
480.75	447.0	0.49554962	289558.6	35563
1001.0	662.0	0.49554962	289558.6	35563
526.5	538.0	0.49554962	289558.6	35563
386.0	314.0	0.49554962	289558.6	35563
363.25	333.0	-0.49554962	289558.6	35563
244.375	208.5	0.49554962	289558.6	35563
382.5	437.0	0.49554962	289558.6	35563
565.5	682.0	-0.49554962	289558.6	35563
319.75	372.0	-0.49554962	289558.6	35563
483.0	470.0	0.49554962	289558.6	35563
323.0	310.0	0.49554962	289558.6	35563
372.5	394.0	-0.49554962	289558.6	35563
345.25	433.0	0.49554962	289558.6	35563
393.75	385.0	0.49554962	289558.6	35563
576.5	530.0	0.49554962	289558.6	35563
370.5	196.5	-0.49554962	289558.6	35563
365.25	405.0	-0.49554962	289558.6	35563
640.0	630.0	-0.49554962	289558.6	35563
600.0	560.0	-0.49554962	289558.6	35563
350.25	359.0	0.49554962	289558.6	35563
340.5	252.0	-0.49554962	289558.6	35563
670.5	497.0	0.49554962	289558.6	35563
563.0	509.0	-0.49554962	289558.6	35563
455.75	462.0	0.49554962	289558.6	35563
337.75	352.0	-0.49554962	289558.6	35563
473.5	455.0	0.49554962	289558.6	35563
399.25	373.0	0.49554962	289558.6	35563
439.75	316.0	0.49554962	289558.6	35563
349.75	389.0	0.49554962	289558.6	35563
305.5	295.0	-0.49554962	289558.6	35563
214.75	262.0	0.49554962	289558.6	35563
342.75	390.0	-0.49554962	289558.6	35563
372.75	366.0	0.49554962	289558.6	35563
451.5	420.0	0.49554962	289558.6	35563
516.0	468.0	0.49554962	289558.6	35563
488.0	459.0	0.49554962	289558.6	35563
1087.0	1044.0	0.49554962	289558.6	35563
438.25	423.0	-0.49554962	289558.6	35563
384.25	374.0	0.49554962	289558.6	35563
459.75	512.0	0.49554962	289558.6	35563
353.0	362.0	0.49554962	289558.6	35563
737.0	501.0	-0.49554962	289558.6	35563
301.25	364.0	0.49554962	289558.6	35563
457.5	371.0	0.49554962	289558.6	35563
646.5	646.0	0.49554962	289558.6	35563
399.5	430.0	0.49554962	289558.6	35563
327.25	279.0	0.49554962	289558.6	35563
393.75	369.0	0.49554962	289558.6	35563
618.5	546.0	0.49554962	289558.6	35563
637.0	652.0	0.49554962	289558.6	35563
451.25	62.375	0.49554962	289558.6	35563
357.75	388.0	0.49554962	289558.6	35563
415.0	390.0	0.49554962	289558.6	35563
319.25	295.0	0.49554962	289558.6	35563
541.0	505.0	0.49554962	289558.6	35563
351.25	374.0	0.49554962	289558.6	35563
424.5	489.0	0.49554962	289558.6	35563
676.0	626.0	0.49554962	289558.6	35563
396.5	404.0	-0.49554962	289558.6	35563
252.5	383.0	0.49554962	289558.6	35563
519.5	528.0	0.49554962	289558.6	35563
603.0	582.0	0.49554962	289558.6	35563
557.5	540.0	0.49554962	289558.6	35563
473.75	422.0	-0.49554962	289558.6	35563
416.75	197.0	0.49554962	289558.6	35563
257.75	263.0	0.49554962	289558.6	35563
535.0	66.25	0.49554962	289558.6	35563
421.25	398.0	0.49554962	289558.6	35563
408.75	385.0	0.49554962	289558.6	35563
603.5	520.0	0.49554962	289558.6	35563
368.25	388.0	0.49554962	289558.6	35563
357.0	404.0	0.49554962	289558.6	35563
233.5	373.0	0.49554962	289558.6	35563
320.75	362.0	0.49554962	289558.6	35563
503.75	564.0	0.49554962	289558.6	35563
364.25	399.0	0.49554962	289558.6	35563
310.0	344.0	0.49554962	289558.6	35563
676.0	610.0	0.49554962	289558.6	35563
313.75	308.0	-0.49554962	289558.6	35563
331.75	286.0	0.49554962	289558.6	35563
