AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
555.5	562.0	0.49554962	225503.86	35563
404.25	428.0	0.49554962	225503.86	35563
413.0	335.0	0.49554962	225503.86	35563
490.75	431.0	0.49554962	225503.86	35563
367.75	349.0	-0.49554962	225503.86	35563
356.75	381.0	-0.49554962	225503.86	35563
370.0	397.0	-0.49554962	225503.86	35563
321.0	335.0	0.49554962	225503.86	35563
298.5	321.0	0.49554962	225503.86	35563
506.75	466.0	0.49554962	225503.86	35563
189.25	35.25	-0.49554962	225503.86	35563
381.75	328.0	0.49554962	225503.86	35563
328.0	280.0	-0.49554962	225503.86	35563
395.25	411.0	0.49554962	225503.86	35563
406.75	390.0	0.49554962	225503.86	35563
312.5	285.0	0.49554962	225503.86	35563
289.25	224.0	-0.49554962	225503.86	35563
381.75	387.0	0.49554962	225503.86	35563
596.5	530.0	0.49554962	225503.86	35563
267.0	289.0	0.49554962	225503.86	35563
428.75	431.0	0.49554962	225503.86	35563
293.25	276.0	-0.49554962	225503.86	35563
484.5	498.0	0.49554962	225503.86	35563
605.0	562.0	-0.49554962	225503.86	35563
399.25	369.0	0.49554962	225503.86	35563
341.5	381.0	0.49554962	225503.86	35563
336.75	373.0	0.49554962	225503.86	35563
475.5	469.0	-0.49554962	225503.86	35563
336.75	389.0	-0.49554962	225503.86	35563
532.5	526.0	0.49554962	225503.86	35563
561.5	572.0	0.49554962	225503.86	35563
385.0	395.0	-0.49554962	225503.86	35563
489.25	459.0	-0.49554962	225503.86	35563
562.5	548.0	0.49554962	225503.86	35563
502.75	499.0	0.49554962	225503.86	35563
404.0	311.0	0.49554962	225503.86	35563
369.25	389.0	0.49554962	225503.86	35563
282.75	270.0	0.49554962	225503.86	35563
430.25	427.0	0.49554962	225503.86	35563
353.75	342.0	-0.49554962	225503.86	35563
345.0	342.0	0.49554962	225503.86	35563
414.5	481.0	0.49554962	225503.86	35563
356.75	326.0	0.49554962	225503.86	35563
427.0	428.0	0.49554962	225503.86	35563
479.0	378.0	0.49554962	225503.86	35563
466.5	424.0	-0.49554962	225503.86	35563
383.0	375.0	-0.49554962	225503.86	35563
523.0	493.0	0.49554962	225503.86	35563
347.5	362.0	0.49554962	225503.86	35563
616.0	526.0	0.49554962	225503.86	35563
388.5	400.0	0.49554962	225503.86	35563
1208.0	1040.0	0.49554962	225503.86	35563
325.25	321.0	0.49554962	225503.86	35563
330.0	330.0	-0.49554962	225503.86	35563
505.25	504.0	0.49554962	225503.86	35563
639.5	720.0	0.49554962	225503.86	35563
421.25	482.0	-0.49554962	225503.86	35563
643.5	752.0	-0.49554962	225503.86	35563
430.25	396.0	-0.49554962	225503.86	35563
354.75	395.0	0.49554962	225503.86	35563
539.5	552.0	0.49554962	225503.86	35563
275.25	117.75	0.49554962	225503.86	35563
328.25	285.0	0.49554962	225503.86	35563
771.5	774.0	0.49554962	225503.86	35563
533.5	502.0	0.49554962	225503.86	35563
355.75	421.0	0.49554962	225503.86	35563
206.625	313.0	0.49554962	225503.86	35563
393.0	363.0	0.49554962	225503.86	35563
435.25	395.0	0.49554962	225503.86	35563
515.0	441.0	0.49554962	225503.86	35563
310.0	312.0	0.49554962	225503.86	35563
1070.0	686.0	0.49554962	225503.86	35563
556.0	192.5	0.49554962	225503.86	35563
568.0	490.0	0.49554962	225503.86	35563
490.0	459.0	0.49554962	225503.86	35563
462.0	456.0	0.49554962	225503.86	35563
352.0	306.0	0.49554962	225503.86	35563
535.5	508.0	0.49554962	225503.86	35563
574.5	564.0	0.49554962	225503.86	35563
432.25	406.0	-0.49554962	225503.86	35563
574.5	600.0	-0.49554962	225503.86	35563
781.5	720.0	-0.49554962	225503.86	35563
338.25	295.0	0.49554962	225503.86	35563
702.0	608.0	0.49554962	225503.86	35563
303.0	277.0	-0.49554962	225503.86	35563
428.0	452.0	0.49554962	225503.86	35563
401.25	330.0	0.49554962	225503.86	35563
354.0	332.0	0.49554962	225503.86	35563
203.5	161.5	0.49554962	225503.86	35563
457.5	490.0	0.49554962	225503.86	35563
322.75	330.0	-0.49554962	225503.86	35563
272.75	378.0	-0.49554962	225503.86	35563
459.75	466.0	0.49554962	225503.86	35563
718.0	724.0	0.49554962	225503.86	35563
297.25	309.0	-0.49554962	225503.86	35563
