AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
409.5	236.5	0.49554962	290180.0	35563
514.5	499.0	0.49554962	290180.0	35563
438.75	449.0	-0.49554962	290180.0	35563
489.75	457.0	0.49554962	290180.0	35563
550.5	516.0	0.49554962	290180.0	35563
352.75	388.0	-0.49554962	290180.0	35563
394.5	451.0	-0.49554962	290180.0	35563
358.5	385.0	0.49554962	290180.0	35563
634.5	568.0	0.49554962	290180.0	35563
404.5	400.0	0.49554962	290180.0	35563
385.0	386.0	0.49554962	290180.0	35563
414.25	375.0	0.49554962	290180.0	35563
403.0	433.0	0.49554962	290180.0	35563
378.75	265.0	0.49554962	290180.0	35563
544.0	501.0	-0.49554962	290180.0	35563
400.0	391.0	-0.49554962	290180.0	35563
386.25	369.0	0.49554962	290180.0	35563
264.75	266.0	0.49554962	290180.0	35563
285.0	394.0	0.49554962	290180.0	35563
539.5	554.0	0.49554962	290180.0	35563
654.5	696.0	-0.49554962	290180.0	35563
318.25	229.0	0.49554962	290180.0	35563
293.5	347.0	0.49554962	290180.0	35563
528.0	509.0	-0.49554962	290180.0	35563
381.0	478.0	0.49554962	290180.0	35563
337.25	108.0	-0.49554962	290180.0	35563
752.5	448.0	0.49554962	290180.0	35563
750.0	730.0	0.49554962	290180.0	35563
392.5	327.0	0.49554962	290180.0	35563
370.0	363.0	-0.49554962	290180.0	35563
359.75	258.0	0.49554962	290180.0	35563
534.5	528.0	0.49554962	290180.0	35563
427.25	401.0	-0.49554962	290180.0	35563
460.25	428.0	0.49554962	290180.0	35563
343.5	355.0	0.49554962	290180.0	35563
1559.0	1720.0	0.49554962	290180.0	35563
387.25	446.0	0.49554962	290180.0	35563
436.5	438.0	-0.49554962	290180.0	35563
320.0	339.0	0.49554962	290180.0	35563
276.5	186.5	-0.49554962	290180.0	35563
289.0	354.0	0.49554962	290180.0	35563
510.0	438.0	0.49554962	290180.0	35563
340.5	337.0	-0.49554962	290180.0	35563
338.5	183.5	0.49554962	290180.0	35563
457.75	429.0	-0.49554962	290180.0	35563
576.5	568.0	-0.49554962	290180.0	35563
346.25	174.0	0.49554962	290180.0	35563
364.75	352.0	0.49554962	290180.0	35563
544.5	473.0	0.49554962	290180.0	35563
306.25	330.0	-0.49554962	290180.0	35563
263.5	246.5	0.49554962	290180.0	35563
385.0	382.0	0.49554962	290180.0	35563
438.75	406.0	0.49554962	290180.0	35563
500.75	538.0	-0.49554962	290180.0	35563
727.5	650.0	0.49554962	290180.0	35563
231.625	160.5	0.49554962	290180.0	35563
269.5	324.0	0.49554962	290180.0	35563
621.5	670.0	0.49554962	290180.0	35563
571.0	495.0	0.49554962	290180.0	35563
565.5	522.0	0.49554962	290180.0	35563
528.0	568.0	-0.49554962	290180.0	35563
380.0	386.0	0.49554962	290180.0	35563
625.5	624.0	0.49554962	290180.0	35563
419.75	409.0	0.49554962	290180.0	35563
298.25	156.0	0.49554962	290180.0	35563
244.125	318.0	0.49554962	290180.0	35563
276.5	347.0	0.49554962	290180.0	35563
628.5	392.0	0.49554962	290180.0	35563
369.25	363.0	0.49554962	290180.0	35563
260.75	163.5	-0.49554962	290180.0	35563
292.75	253.0	-0.49554962	290180.0	35563
372.25	387.0	-0.49554962	290180.0	35563
665.0	686.0	0.49554962	290180.0	35563
602.0	538.0	0.49554962	290180.0	35563
443.0	228.5	0.49554962	290180.0	35563
486.0	540.0	-0.49554962	290180.0	35563
486.5	485.0	0.49554962	290180.0	35563
373.0	344.0	-0.49554962	290180.0	35563
535.5	331.0	0.49554962	290180.0	35563
295.5	343.0	0.49554962	290180.0	35563
526.5	453.0	0.49554962	290180.0	35563
568.0	562.0	-0.49554962	290180.0	35563
358.0	332.0	-0.49554962	290180.0	35563
307.25	310.0	0.49554962	290180.0	35563
229.75	203.5	0.49554962	290180.0	35563
528.5	498.0	0.49554962	290180.0	35563
407.25	396.0	-0.49554962	290180.0	35563
620.5	660.0	0.49554962	290180.0	35563
309.5	276.0	0.49554962	290180.0	35563
412.5	452.0	-0.49554962	290180.0	35563
680.5	684.0	0.49554962	290180.0	35563
413.0	395.0	0.49554962	290180.0	35563
485.5	564.0	0.49554962	290180.0	35563
426.5	383.0	0.49554962	290180.0	35563
608.0	570.0	0.49554962	290180.0	35563
361.5	354.0	0.49554962	290180.0	35563
448.75	407.0	0.49554962	290180.0	35563
317.5	361.0	0.49554962	290180.0	35563
471.25	386.0	0.49554962	290180.0	35563
423.75	471.0	0.49554962	290180.0	35563
296.25	403.0	0.49554962	290180.0	35563
680.0	570.0	0.49554962	290180.0	35563
348.0	372.0	0.49554962	290180.0	35563
332.0	384.0	0.49554962	290180.0	35563
447.0	432.0	0.49554962	290180.0	35563
421.5	431.0	0.49554962	290180.0	35563
325.25	378.0	0.49554962	290180.0	35563
395.0	388.0	0.49554962	290180.0	35563
505.0	422.0	0.49554962	290180.0	35563
523.5	538.0	0.49554962	290180.0	35563
333.0	407.0	0.49554962	290180.0	35563
456.0	181.0	0.49554962	290180.0	35563
266.5	267.0	0.49554962	290180.0	35563
306.5	414.0	-0.49554962	290180.0	35563
244.75	334.0	0.49554962	290180.0	35563
441.75	446.0	0.49554962	290180.0	35563
442.25	479.0	0.49554962	290180.0	35563
459.0	454.0	0.49554962	290180.0	35563
367.5	373.0	0.49554962	290180.0	35563
330.75	363.0	-0.49554962	290180.0	35563
