AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
410.25	184.5	0.61813426	5277.631	33941
661.5	536.0	-0.61813426	5277.631	33941
479.75	566.0	0.61813426	5277.631	33941
367.5	460.0	0.61813426	5277.631	33941
442.25	524.0	0.61813426	5277.631	33941
452.75	440.0	-0.61813426	5277.631	33941
539.0	584.0	-0.61813426	5277.631	33941
316.75	354.0	0.61813426	5277.631	33941
374.25	385.0	0.61813426	5277.631	33941
323.5	370.0	0.61813426	5277.631	33941
447.5	374.0	0.61813426	5277.631	33941
480.75	454.0	-0.61813426	5277.631	33941
453.0	566.0	0.61813426	5277.631	33941
601.5	574.0	0.61813426	5277.631	33941
348.25	340.0	0.61813426	5277.631	33941
341.5	318.0	0.61813426	5277.631	33941
636.5	359.0	0.61813426	5277.631	33941
839.5	930.0	0.61813426	5277.631	33941
351.5	314.0	0.61813426	5277.631	33941
385.25	370.0	0.61813426	5277.631	33941
300.5	303.0	0.61813426	5277.631	33941
679.0	576.0	0.61813426	5277.631	33941
572.0	554.0	0.61813426	5277.631	33941
355.0	344.0	-0.61813426	5277.631	33941
495.25	123.5	0.61813426	5277.631	33941
232.5	155.0	0.61813426	5277.631	33941
464.25	471.0	0.61813426	5277.631	33941
539.0	582.0	-0.61813426	5277.631	33941
624.5	590.0	0.61813426	5277.631	33941
238.25	200.0	0.61813426	5277.631	33941
546.0	511.0	0.61813426	5277.631	33941
587.0	550.0	0.61813426	5277.631	33941
433.0	456.0	-0.61813426	5277.631	33941
534.5	384.0	-0.61813426	5277.631	33941
418.75	411.0	0.61813426	5277.631	33941
353.25	193.5	0.61813426	5277.631	33941
232.75	253.0	0.61813426	5277.631	33941
714.0	616.0	0.61813426	5277.631	33941
353.5	321.0	0.61813426	5277.631	33941
280.0	233.0	0.61813426	5277.631	33941
525.0	556.0	0.61813426	5277.631	33941
527.5	518.0	0.61813426	5277.631	33941
249.125	231.0	0.61813426	5277.631	33941
