AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
217.625	223.0	0.61813426	5339.4443	33941
861.0	1040.0	0.61813426	5339.4443	33941
372.0	367.0	0.61813426	5339.4443	33941
468.0	441.0	0.61813426	5339.4443	33941
748.0	828.0	0.61813426	5339.4443	33941
940.5	576.0	0.61813426	5339.4443	33941
450.75	445.0	0.61813426	5339.4443	33941
362.25	546.0	0.61813426	5339.4443	33941
785.0	335.0	-0.61813426	5339.4443	33941
417.5	467.0	0.61813426	5339.4443	33941
598.0	509.0	0.61813426	5339.4443	33941
228.25	302.0	0.61813426	5339.4443	33941
496.75	498.0	0.61813426	5339.4443	33941
285.0	313.0	0.61813426	5339.4443	33941
250.125	120.0	-0.61813426	5339.4443	33941
606.0	600.0	0.61813426	5339.4443	33941
263.5	243.0	0.61813426	5339.4443	33941
529.5	459.0	0.61813426	5339.4443	33941
607.0	303.0	0.61813426	5339.4443	33941
565.0	507.0	-0.61813426	5339.4443	33941
229.375	326.0	0.61813426	5339.4443	33941
324.25	334.0	0.61813426	5339.4443	33941
308.0	189.5	0.61813426	5339.4443	33941
744.0	588.0	0.61813426	5339.4443	33941
491.25	524.0	-0.61813426	5339.4443	33941
372.0	410.0	0.61813426	5339.4443	33941
436.5	489.0	-0.61813426	5339.4443	33941
729.0	244.0	0.61813426	5339.4443	33941
517.5	213.5	0.61813426	5339.4443	33941
443.0	477.0	0.61813426	5339.4443	33941
354.5	344.0	-0.61813426	5339.4443	33941
388.25	405.0	0.61813426	5339.4443	33941
662.0	706.0	-0.61813426	5339.4443	33941
576.0	518.0	0.61813426	5339.4443	33941
350.5	81.5	0.61813426	5339.4443	33941
446.75	460.0	0.61813426	5339.4443	33941
484.5	473.0	0.61813426	5339.4443	33941
239.0	283.0	-0.61813426	5339.4443	33941
417.0	479.0	0.61813426	5339.4443	33941
489.5	487.0	0.61813426	5339.4443	33941
595.0	387.0	0.61813426	5339.4443	33941
