AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
285.25	315.0	0.61813426	11181.431	33941
496.75	497.0	0.61813426	11181.431	33941
855.5	802.0	0.61813426	11181.431	33941
469.5	498.0	0.61813426	11181.431	33941
478.0	444.0	0.61813426	11181.431	33941
555.5	482.0	-0.61813426	11181.431	33941
421.75	358.0	0.61813426	11181.431	33941
259.75	315.0	0.61813426	11181.431	33941
341.5	393.0	0.61813426	11181.431	33941
494.5	486.0	0.61813426	11181.431	33941
396.5	381.0	0.61813426	11181.431	33941
310.75	270.0	0.61813426	11181.431	33941
398.5	418.0	0.61813426	11181.431	33941
814.0	435.0	0.61813426	11181.431	33941
504.5	462.0	0.61813426	11181.431	33941
346.25	389.0	-0.61813426	11181.431	33941
332.75	385.0	-0.61813426	11181.431	33941
278.5	289.0	0.61813426	11181.431	33941
612.0	511.0	0.61813426	11181.431	33941
234.375	301.0	-0.61813426	11181.431	33941
454.25	437.0	0.61813426	11181.431	33941
365.0	335.0	0.61813426	11181.431	33941
463.0	328.0	0.61813426	11181.431	33941
297.0	250.0	0.61813426	11181.431	33941
327.25	272.0	0.61813426	11181.431	33941
389.0	319.0	0.61813426	11181.431	33941
296.5	290.0	-0.61813426	11181.431	33941
356.25	329.0	0.61813426	11181.431	33941
623.0	572.0	0.61813426	11181.431	33941
416.25	426.0	0.61813426	11181.431	33941
659.5	618.0	-0.61813426	11181.431	33941
313.25	133.0	0.61813426	11181.431	33941
632.0	192.5	0.61813426	11181.431	33941
370.75	366.0	0.61813426	11181.431	33941
505.25	475.0	-0.61813426	11181.431	33941
449.25	433.0	0.61813426	11181.431	33941
527.5	540.0	0.61813426	11181.431	33941
522.5	504.0	-0.61813426	11181.431	33941
452.25	471.0	0.61813426	11181.431	33941
469.25	464.0	0.61813426	11181.431	33941
228.0	253.5	0.61813426	11181.431	33941
358.75	79.75	0.61813426	11181.431	33941
845.0	380.0	0.61813426	11181.431	33941
696.0	499.0	0.61813426	11181.431	33941
253.0	282.0	0.61813426	11181.431	33941
305.75	259.0	0.61813426	11181.431	33941
290.0	358.0	-0.61813426	11181.431	33941
662.0	276.0	0.61813426	11181.431	33941
538.5	449.0	-0.61813426	11181.431	33941
604.5	570.0	-0.61813426	11181.431	33941
372.0	417.0	0.61813426	11181.431	33941
453.75	422.0	0.61813426	11181.431	33941
270.0	209.0	0.61813426	11181.431	33941
309.75	351.0	0.61813426	11181.431	33941
326.25	321.0	0.61813426	11181.431	33941
352.25	314.0	-0.61813426	11181.431	33941
335.5	339.0	0.61813426	11181.431	33941
358.75	313.0	0.61813426	11181.431	33941
843.0	76.5	-0.61813426	11181.431	33941
552.0	411.0	0.61813426	11181.431	33941
351.0	382.0	0.61813426	11181.431	33941
266.0	162.5	0.61813426	11181.431	33941
380.0	421.0	0.61813426	11181.431	33941
317.75	368.0	0.61813426	11181.431	33941
228.125	277.0	0.61813426	11181.431	33941
505.5	499.0	0.61813426	11181.431	33941
439.75	441.0	0.61813426	11181.431	33941
454.0	287.0	0.61813426	11181.431	33941
322.25	310.0	0.61813426	11181.431	33941
411.75	415.0	0.61813426	11181.431	33941
418.25	415.0	-0.61813426	11181.431	33941
576.5	363.0	0.61813426	11181.431	33941
743.5	696.0	-0.61813426	11181.431	33941
1128.0	172.0	0.61813426	11181.431	33941
520.5	600.0	0.61813426	11181.431	33941
357.75	417.0	0.61813426	11181.431	33941
298.75	272.0	0.61813426	11181.431	33941
508.25	493.0	-0.61813426	11181.431	33941
339.25	210.0	0.61813426	11181.431	33941
342.5	353.0	-0.61813426	11181.431	33941
