lep_pt	AK4_pt	genWeights	sumWeight	N_exp
211.01009	133.25	1.0	1401030.0	5244000
75.23178	59.9375	1.0	1401030.0	5244000
49.778385	126.375	1.0	1401030.0	5244000
109.31657	64.375	1.0	1401030.0	5244000
103.63761	57.21875	1.0	1401030.0	5244000
182.81615	118.1875	1.0	1401030.0	5244000
145.17508	42.5	1.0	1401030.0	5244000
155.83252	129.375	1.0	1401030.0	5244000
50.432762	85.0625	1.0	1401030.0	5244000
128.36853	64.875	1.0	1401030.0	5244000
150.8869	57.84375	1.0	1401030.0	5244000
192.08809	30.34375	1.0	1401030.0	5244000
119.71562	96.5	1.0	1401030.0	5244000
138.52174	107.1875	1.0	1401030.0	5244000
161.67294	34.46875	1.0	1401030.0	5244000
129.30576	76.0625	1.0	1401030.0	5244000
61.328125	70.25	1.0	1401030.0	5244000
59.792572	63.21875	1.0	1401030.0	5244000
181.5641	124.625	1.0	1401030.0	5244000
184.5638	83.9375	1.0	1401030.0	5244000
144.58435	123.625	1.0	1401030.0	5244000
105.50529	100.1875	1.0	1401030.0	5244000
169.2612	33.46875	1.0	1401030.0	5244000
150.95355	81.5	1.0	1401030.0	5244000
106.88474	84.4375	1.0	1401030.0	5244000
129.5787	28.765625	1.0	1401030.0	5244000
90.44173	149.625	1.0	1401030.0	5244000
93.475235	62.1875	1.0	1401030.0	5244000
179.9756	43.34375	1.0	1401030.0	5244000
142.2472	59.6875	1.0	1401030.0	5244000
195.2789	107.5	1.0	1401030.0	5244000
64.29397	138.125	1.0	1401030.0	5244000
218.07697	88.9375	1.0	1401030.0	5244000
128.49753	82.75	1.0	1401030.0	5244000
134.23346	64.9375	1.0	1401030.0	5244000
70.43475	136.125	1.0	1401030.0	5244000
145.01662	67.0	1.0	1401030.0	5244000
97.93427	143.125	1.0	1401030.0	5244000
91.21565	87.0	1.0	1401030.0	5244000
63.16588	61.9375	1.0	1401030.0	5244000
98.66626	40.3125	1.0	1401030.0	5244000
69.949066	149.375	1.0	1401030.0	5244000
93.81879	32.21875	1.0	1401030.0	5244000
108.14325	79.4375	1.0	1401030.0	5244000
101.1978	76.1875	1.0	1401030.0	5244000
56.15442	60.53125	1.0	1401030.0	5244000
