AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
36.59375	256.0	193.59375	3.543496e-05	0.15112305	2.582795704714016	-17623.23	290180.0	True
72.5625	272.5	145.625	0.41503906	0.9838867	1.5838788567709798	-17623.23	290180.0	True
39.21875	367.5	90.21875	0.00053167343	0.060821533	1.2785740196285786	17623.23	290180.0	True
82.25	314.75	192.5	0.984375	0.9995117	0.8270004428497657	17623.23	290180.0	True
109.25	178.25	109.25	0.0031585693	0.3046875	1.9118105535699073	17623.23	290180.0	True
43.5625	192.625	117.75	0.00091457367	0.98828125	2.417427013065833	17623.23	290180.0	True
82.6875	183.625	82.6875	0.0028419495	0.99853516	1.3584264864056195	17623.23	290180.0	True
50.8125	368.25	50.8125	2.6705675e-07	0.99853516	1.640953987801808	17623.23	290180.0	True
50.5	170.375	108.46875	0.25024414	0.10827637	1.1095354721742723	-17623.23	290180.0	True
31.75	265.75	87.59375	0.9160156	0.99902344	6.489992795889179	17623.23	290180.0	True
34.0	175.375	98.25	0.01802063	0.053253174	0.47405393269563945	17623.23	290180.0	True
36.25	190.25	88.34375	0.06500244	0.9995117	0.38887590227585633	17623.23	290180.0	True
25.640625	321.0	25.640625	0.48510742	0.9995117	1.6894200292478558	17623.23	290180.0	True
29.859375	356.75	97.109375	0.21386719	0.049041748	0.2825890303968208	-17623.23	290180.0	True
90.5	319.5	90.5	0.09564209	0.08544922	0.9907872522318826	17623.23	290180.0	True
25.21875	229.125	149.78125	0.014274597	0.99902344	2.9083856695591095	17623.23	290180.0	True
26.265625	216.75	26.265625	0.5205078	0.69189453	1.4272771503431443	-17623.23	290180.0	True
25.65625	173.125	61.59375	0.0446167	0.5913086	0.3362061041783022	17623.23	290180.0	True
46.125	282.0	101.4375	0.2265625	0.05496216	3.1592598027851153	17623.23	290180.0	True
43.53125	254.0	222.46875	0.017608643	0.0602417	0.5787618784658406	17623.23	290180.0	True
40.21875	519.5	40.21875	0.99853516	0.053588867	3.8439847990970577	17623.23	290180.0	True
