AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
40.6875	176.375	111.125	0.00020635128	0.96533203	0.9927480035782423	17623.23	289079.88	True
127.875	324.25	127.875	0.0074005127	0.20080566	5.97475472253231	-17623.23	289079.88	True
58.125	338.75	58.125	0.9785156	0.99560547	0.5541825860638312	17623.23	289079.88	True
41.3125	299.75	41.3125	0.68115234	0.21679688	1.1198796362978385	17623.23	289079.88	True
134.875	175.25	134.875	0.010040283	0.7060547	0.9864057445030596	17623.23	289079.88	True
32.96875	193.125	32.96875	0.008171082	0.9345703	2.7463427987432425	17623.23	289079.88	True
38.6875	195.625	38.6875	0.014350891	0.05606079	0.02364959232062347	17623.23	289079.88	True
161.0	228.625	161.0	0.08880615	0.99902344	2.950915562842141	-17623.23	289079.88	True
38.65625	203.75	110.03125	0.2944336	0.24511719	2.451469215651514	-17623.23	289079.88	True
41.28125	417.75	41.28125	0.6801758	0.59277344	1.2802715540582597	-17623.23	289079.88	True
53.75	317.75	172.9375	0.00073862076	0.9921875	3.7997801430452114	17623.23	289079.88	True
50.6875	346.75	163.4375	0.99902344	0.9995117	1.6293144425247874	17623.23	289079.88	True
47.53125	181.625	128.84375	0.019515991	0.99902344	1.0962790639947428	17623.23	289079.88	True
32.71875	172.75	139.59375	7.290393e-06	0.99902344	0.35262993509320495	-17623.23	289079.88	True
64.25	206.125	64.25	1.8626451e-05	0.9902344	0.7043678778334481	17623.23	289079.88	True
51.9375	371.25	51.9375	0.032043457	0.81152344	0.8883628419167025	17623.23	289079.88	True
38.6875	344.5	38.6875	0.31762695	0.21374512	0.5892713918792651	17623.23	289079.88	True
125.5625	186.0	125.5625	5.211681e-06	0.9995117	3.4055738084585414	17623.23	289079.88	True
41.9375	175.25	106.625	0.24536133	0.9838867	0.5243026162243183	17623.23	289079.88	True
64.375	242.5	64.375	0.3154297	0.98095703	1.147962824860997	17623.23	289079.88	True
84.5	215.5	84.5	0.78564453	0.9995117	5.798454076137801	17623.23	289079.88	True
39.25	260.75	251.125	0.031982422	0.42700195	4.325280109255672	17623.23	289079.88	True
75.375	201.25	156.625	0.03640747	0.15075684	1.5262223295075188	-17623.23	289079.88	True
41.34375	191.5	41.34375	2.4549663e-06	0.053588867	2.237368469926608	17623.23	289079.88	True
69.1875	193.25	221.5625	0.09851074	0.0546875	1.6786328931275563	17623.23	289079.88	True
29.765625	212.375	90.265625	0.13781738	0.95410156	5.277005990035249	17623.23	289079.88	True
25.0625	170.5	83.1875	-10.0	0.32983398	0.4879311620769755	17623.23	289079.88	True
89.25	221.625	210.625	0.17651367	0.99902344	1.3972507490274495	-17623.23	289079.88	True
31.390625	170.125	129.95312	-10.0	0.05218506	1.773722427205442	17623.23	289079.88	True
35.1875	311.25	171.15625	0.9604492	0.5527344	2.7473830531688463	17623.23	289079.88	True
42.6875	332.5	185.0625	0.041870117	0.09576416	4.313186526782744	17623.23	289079.88	True
115.6875	192.25	115.6875	0.057006836	0.5600586	3.38803803413154	17623.23	289079.88	True
39.75	201.25	39.75	0.09429932	0.9819336	1.3476282574539198	-17623.23	289079.88	True
56.6875	192.0	56.6875	0.19946289	0.78564453	6.426183866569318	17623.23	289079.88	True
128.375	187.0	128.375	0.013061523	0.99902344	0.46139723115678066	17623.23	289079.88	True
78.6875	335.25	78.6875	0.8798828	0.060913086	0.8103523107882893	17623.23	289079.88	True
25.25	303.75	75.0	0.053619385	0.9501953	1.1405555628400919	17623.23	289079.88	True
39.84375	571.0	206.78125	0.014656067	0.9995117	4.813363423640084	17623.23	289079.88	True
39.3125	173.25	99.09375	0.27612305	0.19396973	0.9065513785855046	17623.23	289079.88	True
72.4375	277.5	153.8125	0.6870117	0.50097656	3.946917727331538	17623.23	289079.88	True
33.0625	176.625	33.0625	0.042663574	0.93115234	6.928064684970025	17623.23	289079.88	True
68.6875	183.375	151.4375	0.18615723	0.29296875	7.226584193548248	17623.23	289079.88	True
25.46875	249.0	193.15625	0.0027980804	0.06542969	2.7007811969069877	17623.23	289079.88	True
67.0	184.75	67.0	7.510185e-05	0.9995117	2.9886106484823785	17623.23	289079.88	True
72.875	217.875	72.875	0.006011963	0.9970703	5.507583592169823	17623.23	289079.88	True
88.8125	195.875	88.8125	0.00039052963	0.9692383	0.6960192609628564	17623.23	289079.88	True
31.8125	249.75	31.8125	0.0077171326	0.05706787	1.4994961877223147	17623.23	289079.88	True
40.40625	178.875	135.96875	0.0004734993	0.99560547	0.8840850063548942	17623.23	289079.88	True
35.71875	203.875	131.34375	0.0011415482	0.98828125	0.5645153041470792	17623.23	289079.88	True
34.71875	323.0	34.71875	0.22460938	0.12109375	1.1559364841712068	17623.23	289079.88	True
46.6875	196.25	167.3125	0.5229492	0.57470703	2.203552411286907	-17623.23	289079.88	True
27.0625	427.5	206.875	0.21459961	0.99121094	1.8935828312267518	17623.23	289079.88	True
60.3125	261.25	60.3125	0.058654785	0.05441284	2.67258512519588	17623.23	289079.88	True
142.5	231.5	142.5	0.0016860962	0.07342529	1.7809732010324808	17623.23	289079.88	True
34.8125	261.75	80.46875	0.9448242	0.9995117	1.8069037895364204	17623.23	289079.88	True
107.25	394.0	258.625	0.65625	0.95654297	0.05235734294201677	17623.23	289079.88	True
30.796875	345.0	77.109375	0.98583984	0.054901123	6.762323212131989	17623.23	289079.88	True
88.6875	200.375	88.6875	7.756054e-06	0.9995117	0.6765054716576202	17623.23	289079.88	True
134.5	223.0	134.5	0.50146484	0.7109375	0.9563421219557284	17623.23	289079.88	True
37.53125	237.0	37.53125	0.0036563873	0.8540039	3.5930056720057593	17623.23	289079.88	True
46.9375	224.5	175.3125	0.00013744831	0.9995117	4.155010580658967	17623.23	289079.88	True
61.9375	182.25	61.9375	0.014694214	0.49194336	3.3518628689855348	17623.23	289079.88	True
33.40625	173.875	67.96875	-10.0	0.36791992	0.6578562696312673	17623.23	289079.88	True
36.25	246.0	104.0	0.36132812	0.27905273	0.4206762548507754	-17623.23	289079.88	True
35.5	213.5	73.59375	7.092953e-05	0.08685303	0.6852535658254055	-17623.23	289079.88	True
58.875	191.875	58.875	0.0007328987	0.05444336	0.5409998402053304	17623.23	289079.88	True
80.6875	259.5	162.5	0.11730957	0.6777344	5.251512453652083	-17623.23	289079.88	True
118.75	223.75	118.75	0.00082445145	0.9941406	0.39872787275042754	17623.23	289079.88	True
44.15625	208.625	134.09375	4.4375658e-05	0.99902344	1.2314125392434505	-17623.23	289079.88	True
73.75	179.625	206.125	0.6040039	0.9941406	1.9175831829524412	-17623.23	289079.88	True
94.0625	184.5	212.3125	0.9404297	0.96191406	3.2457362449913916	17623.23	289079.88	True
39.09375	215.625	95.71875	0.06390381	0.04953003	1.5904742625845074	-17623.23	289079.88	True
155.0	552.0	155.0	0.91064453	0.22814941	4.04978168466333	17623.23	289079.88	True
79.875	237.0	79.875	0.74560547	0.41333008	1.5972736871708548	-17623.23	289079.88	True
76.5	195.875	194.5	2.002716e-05	0.7475586	0.8113165588992786	17623.23	289079.88	True
26.90625	174.125	26.90625	0.000102579594	0.5546875	2.105409264129136	-17623.23	289079.88	True
108.6875	174.125	108.6875	0.0011692047	0.9614258	3.2817966847962055	17623.23	289079.88	True
90.875	298.0	182.0	0.00087308884	0.97753906	1.3019349753117524	-17623.23	289079.88	True
29.765625	199.0	144.54688	0.0107421875	0.9995117	1.0371026363978473	17623.23	289079.88	True
34.3125	188.0	132.125	8.97795e-06	0.24511719	0.5890396935492674	17623.23	289079.88	True
27.3125	225.875	80.8125	0.31591797	0.37646484	1.898649018306216	-17623.23	289079.88	True
39.71875	172.5	39.71875	0.107910156	0.6191406	5.60795039226565	17623.23	289079.88	True
44.03125	180.125	120.28125	0.0019235611	0.07861328	6.608574919253726	17623.23	289079.88	True
68.625	206.625	68.625	0.048217773	0.99853516	0.881086445001003	17623.23	289079.88	True
27.046875	433.0	199.79688	0.9399414	0.99316406	1.0322322227859786	-17623.23	289079.88	True
