AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
85.5	265.0	85.5	0.0022144318	0.6855469	1.0794180678173717	17623.23	225503.86	True
107.9375	212.0	107.9375	0.003967285	0.9980469	1.7270631381451125	-17623.23	225503.86	True
48.375	338.25	247.625	0.013870239	0.7885742	1.1883463298267714	17623.23	225503.86	True
118.75	288.0	118.75	0.26831055	0.64941406	0.06040840034920336	-17623.23	225503.86	True
35.0	218.625	140.46875	0.027130127	0.41430664	0.06818019439536727	17623.23	225503.86	True
95.9375	202.125	212.125	0.003156662	0.04949951	1.892248030559358	17623.23	225503.86	True
27.34375	291.0	217.28125	0.18457031	0.2084961	1.1058590678722595	-17623.23	225503.86	True
48.6875	192.625	48.6875	0.9345703	0.06982422	1.6476918562525782	17623.23	225503.86	True
74.9375	295.25	74.9375	0.12158203	0.057403564	0.1938646186200259	17623.23	225503.86	True
41.5	175.25	213.75	0.0004146099	0.76416016	2.8153513019921803	17623.23	225503.86	True
95.5	212.125	95.5	0.34448242	0.86279297	1.3487792320684946	17623.23	225503.86	True
80.25	217.875	80.25	0.06359863	0.16845703	9.1148731442576	-17623.23	225503.86	True
45.28125	258.0	45.28125	0.08135986	0.73046875	0.6997644268952143	17623.23	225503.86	True
47.3125	508.0	135.8125	0.016189575	0.6928711	2.693453326076039	-17623.23	225503.86	True
36.4375	172.25	88.0625	0.00017464161	0.9873047	0.6230234434291901	17623.23	225503.86	True
78.1875	176.375	78.1875	0.0635376	0.96435547	8.8298793559849	-17623.23	225503.86	True
31.3125	212.125	31.3125	1.5208498e-06	0.92089844	5.5941059640611	17623.23	225503.86	True
56.78125	545.5	137.15625	0.89501953	0.9926758	0.3783212407943921	17623.23	225503.86	True
101.125	275.75	219.9375	0.3544922	0.9941406	0.1849178565747991	17623.23	225503.86	True
69.875	177.0	69.875	0.00047039986	0.35595703	5.891900369631259	17623.23	225503.86	True
96.8125	211.25	96.8125	6.186962e-05	0.99853516	2.820879288804747	17623.23	225503.86	True
79.4375	199.625	79.4375	0.0022201538	0.9995117	2.018543492532814	17623.23	225503.86	True
54.8125	175.625	138.9375	-10.0	0.4338379	3.6185832430518445	17623.23	225503.86	True
53.5	201.875	53.5	5.877018e-05	0.9428711	2.824890317623044	17623.23	225503.86	True
26.71875	295.25	77.15625	0.98779297	0.6611328	1.9508637092380212	17623.23	225503.86	True
51.875	182.0	153.5	0.005844116	0.9873047	0.16415520166503939	17623.23	225503.86	True
35.0	189.625	174.5625	0.30249023	0.09942627	8.173962581899275	17623.23	225503.86	True
28.578125	228.125	28.578125	0.027557373	0.36865234	2.272510644751904	17623.23	225503.86	True
32.84375	173.375	174.34375	0.17871094	0.14025879	1.677216597701431	17623.23	225503.86	True
60.1875	188.875	126.625	0.9995117	0.9970703	0.9396260451935774	17623.23	225503.86	True
42.0625	644.5	212.1875	0.9321289	0.96875	1.3678312255823926	17623.23	225503.86	True
114.625	175.875	114.625	1.1883676e-05	0.8222656	2.894423850819379	-17623.23	225503.86	True
70.9375	234.875	70.9375	0.0035495758	0.99902344	2.103228549343598	-17623.23	225503.86	True
26.125	178.0	26.125	0.0011806488	0.11883545	1.5402301174676438	17623.23	225503.86	True
37.46875	208.375	134.46875	0.084350586	0.5283203	1.4599665310875594	-17623.23	225503.86	True
64.3125	171.875	202.0625	-10.0	0.99902344	5.620694516550657	17623.23	225503.86	True
25.46875	384.0	150.90625	0.07122803	0.0713501	2.4043561653738834	17623.23	225503.86	True
36.96875	208.75	189.84375	0.0048103333	0.13671875	1.8035589141193213	17623.23	225503.86	True
128.75	283.5	128.75	0.006160736	0.9995117	1.1171369985870285	-17623.23	225503.86	True
28.8125	198.0	81.25	0.0015354156	0.9995117	0.046526918485326973	17623.23	225503.86	True
91.5625	324.5	212.25	0.017044067	0.7290039	1.4986307389375924	17623.23	225503.86	True
43.15625	175.375	43.15625	5.581975e-05	0.96972656	0.48478058935263846	17623.23	225503.86	True
68.1875	243.125	160.9375	0.0017175674	0.99902344	0.7208395275261239	17623.23	225503.86	True
57.625	257.75	143.375	0.00034928322	0.78808594	0.9401642810199604	17623.23	225503.86	True
27.53125	227.0	181.84375	0.56591797	0.17712402	0.19691150812937508	17623.23	225503.86	True
35.8125	173.75	131.625	1.0743737e-05	0.99658203	1.486065271045689	17623.23	225503.86	True
33.84375	182.125	33.84375	0.0064697266	0.36157227	1.2550477821653203	-17623.23	225503.86	True
25.234375	405.0	139.92188	0.50683594	0.87402344	3.4520511298446905	-17623.23	225503.86	True
43.90625	171.75	186.15625	2.3320317e-05	0.99853516	4.361709809972638	17623.23	225503.86	True
35.15625	177.875	77.90625	0.013450623	0.5839844	3.769193093050532	17623.23	225503.86	True
30.46875	214.375	251.0	0.00027608871	0.7050781	2.3399820041656056	-17623.23	225503.86	True
39.125	207.75	39.125	0.0030574799	0.4013672	1.4907203342451965	-17623.23	225503.86	True
83.125	172.375	83.125	-10.0	0.5917969	6.696850795634333	17623.23	225503.86	True
41.75	207.5	41.75	0.26464844	0.1899414	2.711118640202045	-17623.23	225503.86	True
42.71875	310.5	42.71875	0.06390381	0.87890625	0.657376101572055	17623.23	225503.86	True
93.1875	176.625	93.1875	0.0003399849	0.7060547	2.370188507311937	-17623.23	225503.86	True
27.484375	225.0	88.609375	0.03805542	0.98779297	6.551453064857995	17623.23	225503.86	True
59.34375	232.0	128.96875	0.06274414	0.16027832	1.245331195859606	-17623.23	225503.86	True
117.125	299.5	117.125	0.041992188	0.99609375	0.028055303283352373	17623.23	225503.86	True
27.75	203.25	27.75	0.0020637512	0.27661133	7.732878994973049	17623.23	225503.86	True
27.109375	252.25	152.60938	0.007827759	0.99853516	4.5668818066345835	17623.23	225503.86	True
33.9375	195.125	166.71875	1.524575e-06	0.9916992	3.613675336520245	-17623.23	225503.86	True
103.5625	214.875	103.5625	0.072753906	0.9277344	1.9452037820782522	17623.23	225503.86	True
26.78125	180.75	191.125	0.00020492077	0.2241211	0.807436652472461	-17623.23	225503.86	True
42.78125	221.25	42.78125	0.22460938	0.1116333	2.7432584812187883	-17623.23	225503.86	True
62.46875	246.125	62.46875	0.010795593	0.9770508	1.5703387890490887	17623.23	225503.86	True
37.875	290.75	223.25	0.30444336	0.13635254	1.625017166750382	17623.23	225503.86	True
28.671875	240.875	94.359375	1.504086e-06	0.5571289	0.9825985595271618	17623.23	225503.86	True
27.890625	230.75	74.671875	0.03439331	0.60791016	8.98223034771317	17623.23	225503.86	True
63.125	181.5	129.8125	0.068603516	0.09869385	2.2054845625364266	17623.23	225503.86	True
166.125	421.25	166.125	0.9926758	0.96972656	5.401624811680236	17623.23	225503.86	True
28.203125	209.75	137.39062	0.0026435852	0.99902344	1.053606728865006	-17623.23	225503.86	True
54.0	194.75	167.0625	0.023742676	0.99560547	2.8262809893307264	-17623.23	225503.86	True
40.8125	191.625	109.75	0.1427002	0.06359863	3.0278584784429654	-17623.23	225503.86	True
34.40625	448.5	73.75	0.073791504	0.99902344	1.8577568545270395	17623.23	225503.86	True
39.1875	413.0	167.34375	0.99853516	0.3413086	0.05246353414516136	17623.23	225503.86	True
108.25	229.0	108.25	0.6567383	0.99902344	2.4059335664216945	17623.23	225503.86	True
119.375	251.375	119.375	0.9995117	0.9995117	0.07614294106070929	17623.23	225503.86	True
55.3125	197.125	55.3125	0.006549835	0.875	0.6438106294837098	-17623.23	225503.86	True
37.125	467.25	99.84375	0.013298035	0.9995117	3.060882083493368	-17623.23	225503.86	True
108.0	368.25	108.0	0.98535156	0.062805176	0.8648010268089905	-17623.23	225503.86	True
112.5	223.375	112.5	0.22729492	0.1373291	3.3313417837953097	17623.23	225503.86	True
158.25	229.875	158.25	0.98779297	0.9863281	1.0848250514976598	17623.23	225503.86	True
32.03125	291.75	32.03125	0.9453125	0.96777344	3.0430330930335714	17623.23	225503.86	True
68.8125	193.125	68.8125	0.041381836	0.7294922	1.8067722122635104	17623.23	225503.86	True
48.3125	174.375	161.9375	0.008865356	0.7114258	1.2527752022162986	17623.23	225503.86	True
57.1875	292.75	57.1875	0.40014648	0.99902344	1.0120463908876758	17623.23	225503.86	True
