lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
71.84901	312.0	83.125	83.125	0.8204698	104.875	1.0	1320000.0	306360
66.07518	226.875	88.625	88.625	0.730553	88.5	1.0	1320000.0	306360
150.14453	437.0	76.0	76.0	0.7013575	157.75	1.0	1320000.0	306360
64.00636	331.75	106.0	106.0	0.4852273	131.125	1.0	1320000.0	306360
46.14023	335.0	108.6875	108.6875	0.8845883	131.25	1.0	1320000.0	306360
181.78372	336.0	152.25	152.25	0.768401	132.125	1.0	1320000.0	306360
63.69124	382.25	63.21875	63.21875	0.8331143	34.09375	1.0	1320000.0	306360
72.87464	218.75	104.4375	104.4375	0.8316657	94.75	1.0	1320000.0	306360
33.826244	217.5	144.625	144.625	0.7249408	7.5820312	1.0	1320000.0	306360
90.501854	347.5	272.0	72.1875	0.41680485	158.875	1.0	1320000.0	306360
144.87178	444.25	70.4375	70.4375	0.33367398	153.875	1.0	1320000.0	306360
75.39343	233.25	59.125	59.125	0.69625604	105.0	1.0	1320000.0	306360
