lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
220.51068	442.5	135.125	135.125	0.268018	186.0	0.005284793	707.90857	415
235.80579	472.75	102.375	102.375	0.4508268	167.25	0.005284793	707.90857	415
149.16043	656.0	81.9375	81.9375	0.6659794	152.75	0.005284793	707.90857	415
147.99509	407.25	199.53125	147.5	0.3204391	173.875	0.005284793	707.90857	415
147.11674	407.0	80.1875	80.1875	0.4953868	152.5	0.005284793	707.90857	415
117.72841	372.0	100.8125	100.8125	0.83891016	158.375	0.005284793	707.90857	415
273.39844	843.0	71.875	71.875	0.85625	119.875	0.005284793	707.90857	415
161.37209	405.75	319.75	169.375	0.6869806	158.125	0.005284793	707.90857	415
301.6507	1120.0	70.5	70.5	0.6884211	211.875	0.005284793	707.90857	415
470.8629	906.5	172.67188	111.375	0.61708397	208.875	-0.005284793	707.90857	415
378.68524	582.5	140.5	140.5	0.6073718	183.625	-0.005284793	707.90857	415
94.22015	327.75	90.375	90.375	0.4397278	69.1875	0.005284793	707.90857	415
195.62967	487.25	58.0	58.0	0.6729452	213.25	0.005284793	707.90857	415
78.2246	223.875	55.84375	55.84375	0.6369963	76.4375	0.005284793	707.90857	415
191.22421	369.25	212.5625	124.125	0.69040555	149.5	0.005284793	707.90857	415
80.124886	289.25	114.375	114.375	0.88307065	113.9375	0.005284793	707.90857	415
159.83519	353.5	98.1875	98.1875	0.6385725	129.25	-0.005284793	707.90857	415
282.18436	572.5	131.5	131.5	0.67587477	96.75	0.005284793	707.90857	415
222.68779	362.25	134.625	134.625	0.5506808	164.0	0.005284793	707.90857	415
209.48679	379.5	88.4375	88.4375	0.4582822	163.625	0.005284793	707.90857	415
186.26793	359.5	75.375	75.375	0.61559284	85.5	-0.005284793	707.90857	415
413.09146	438.0	73.0	42.90625	0.550173	96.5	0.005284793	707.90857	415
429.53522	491.25	149.5625	77.5625	0.5757291	145.125	-0.005284793	707.90857	415
401.545	415.5	79.4375	79.4375	0.30783132	159.25	0.005284793	707.90857	415
431.12833	411.0	217.84375	154.5	0.53394765	180.25	0.005284793	707.90857	415
136.2723	351.25	99.5	99.5	0.65241987	146.375	0.005284793	707.90857	415
111.5216	362.25	107.46875	80.625	0.5064246	147.0	-0.005284793	707.90857	415
700.7177	475.5	125.125	125.125	0.5620617	169.375	0.005284793	707.90857	415
100.382645	302.75	69.875	69.875	0.7251381	118.25	0.005284793	707.90857	415
48.71772	266.25	103.796875	72.1875	0.7027342	89.75	-0.005284793	707.90857	415
171.45978	365.25	133.75	133.75	0.26182747	174.25	0.005284793	707.90857	415
192.99837	278.0	95.1875	95.1875	0.6741433	133.125	-0.005284793	707.90857	415
89.012184	814.0	216.25	126.8125	0.8816568	13.59375	0.005284793	707.90857	415
296.74094	582.5	143.0	143.0	0.82894737	137.0	0.005284793	707.90857	415
187.2355	402.5	124.1875	124.1875	0.3963039	154.25	0.005284793	707.90857	415
190.36775	407.5	127.71875	64.3125	0.4883974	135.75	0.005284793	707.90857	415
212.91975	807.0	161.375	161.375	0.7677165	95.5	0.005284793	707.90857	415
46.871223	291.25	156.5	156.5	0.7647577	107.4375	0.005284793	707.90857	415
73.71371	307.5	181.78125	119.375	0.39563528	143.875	0.005284793	707.90857	415
244.40648	477.75	155.03125	116.0625	0.5645449	182.0	0.005284793	707.90857	415
157.15138	414.5	202.34375	129.0	0.6661088	170.75	-0.005284793	707.90857	415
287.69324	342.75	87.5625	87.5625	0.7604762	121.0625	0.005284793	707.90857	415
47.76293	341.5	185.375	108.625	0.4903226	157.875	0.005284793	707.90857	415
327.22635	485.75	144.125	144.125	0.6102088	180.125	-0.005284793	707.90857	415
411.8249	571.0	88.9375	88.9375	0.4583635	166.625	-0.005284793	707.90857	415
307.2489	518.5	96.8125	96.8125	0.4236948	179.5	0.005284793	707.90857	415
224.73456	377.5	56.46875	56.46875	0.30181918	171.25	0.005284793	707.90857	415
145.98424	577.5	157.375	119.8125	0.40679014	175.75	0.005284793	707.90857	415
64.29398	459.25	131.125	131.125	0.57942975	150.625	-0.005284793	707.90857	415
275.30655	389.25	81.8125	81.8125	0.45925045	155.875	0.005284793	707.90857	415
73.399376	378.5	152.625	152.625	0.7754098	132.5	0.005284793	707.90857	415
141.61638	371.75	71.8125	71.8125	0.4853181	160.5	0.005284793	707.90857	415
77.47491	348.5	190.125	147.375	0.74940616	141.125	0.005284793	707.90857	415
79.10279	319.0	157.0625	127.4375	0.3588178	144.75	-0.005284793	707.90857	415
