AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
29.609375	180.25	29.609375	2.2388995e-06	0.4345703	6.461129475836685	338270.73962402344	1544411.1	False
71.625	171.375	71.625	0.11816406	0.99853516	4.729711615714564	338270.73962402344	1544411.1	False
74.75	308.25	74.75	2.9616058e-06	0.07244873	0.024067107570004964	338270.73962402344	1544411.1	False
25.765625	187.375	173.26562	0.0003387928	0.9975586	0.16247657130220716	338270.73962402344	1544411.1	False
37.78125	189.0	37.78125	0.012062073	0.97558594	2.253467034303938	338270.73962402344	1544411.1	False
48.59375	241.0	48.59375	5.4180622e-05	0.08239746	0.6676241088508164	338270.73962402344	1544411.1	False
29.375	338.25	29.375	0.00031018257	0.06732178	1.1980582251225798	338270.73962402344	1544411.1	False
31.203125	201.75	31.203125	3.4389086e-07	0.11248779	1.587844180802179	338270.73962402344	1544411.1	False
42.5625	305.25	42.5625	4.1909516e-06	0.97998047	0.1441787199351694	338270.73962402344	1544411.1	False
53.5	198.75	53.5	1.3612211e-05	0.06222534	1.0605041446423655	338270.73962402344	1544411.1	False
35.03125	245.5	35.03125	4.5858324e-06	0.21325684	0.6004848394279492	338270.73962402344	1544411.1	False
85.1875	283.0	200.875	0.018737793	0.21435547	0.028770522974269852	338270.73962402344	1544411.1	False
30.609375	200.125	30.609375	0.00039172173	0.06713867	2.0393129238401144	338270.73962402344	1544411.1	False
43.875	259.25	43.875	0.000113248825	0.21582031	0.6043770964608512	338270.73962402344	1544411.1	False
31.546875	235.125	31.546875	1.3798475e-05	0.08477783	6.89347299453479	338270.73962402344	1544411.1	False
28.78125	202.5	28.78125	5.9120357e-06	0.36206055	6.4547790558853535	338270.73962402344	1544411.1	False
32.875	409.0	164.5	0.0001244545	0.064086914	0.5612820912829335	338270.73962402344	1544411.1	False
43.875	310.5	43.875	0.0056533813	0.07244873	3.4390806426621765	338270.73962402344	1544411.1	False
29.984375	174.5	29.984375	-10.0	0.3544922	2.1015764472386422	338270.73962402344	1544411.1	False
40.71875	209.625	129.34375	4.7564507e-05	0.101989746	3.8179157179374954	338270.73962402344	1544411.1	False
39.46875	233.625	39.46875	0.10583496	0.14025879	0.16427515838556417	338270.73962402344	1544411.1	False
76.875	243.5	76.875	1.6793609e-05	0.5888672	1.3418064106568863	338270.73962402344	1544411.1	False
90.5625	339.75	90.5625	1.977384e-05	0.19519043	0.423340881213889	338270.73962402344	1544411.1	False
62.84375	215.5	62.84375	8.694828e-06	0.054473877	3.8276007265637304	338270.73962402344	1544411.1	False
37.1875	239.375	37.1875	0.002046585	0.18139648	1.2892812062825953	338270.73962402344	1544411.1	False
28.015625	279.5	28.015625	0.00040888786	0.080200195	1.900189313442496	338270.73962402344	1544411.1	False
26.109375	180.25	26.109375	0.064086914	0.20544434	1.2349327594756971	338270.73962402344	1544411.1	False
25.9375	211.625	25.9375	1.9475818e-05	0.13867188	0.6423012373103205	338270.73962402344	1544411.1	False
57.40625	283.0	57.40625	3.221631e-05	0.057800293	7.594679261832823	338270.73962402344	1544411.1	False
