lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
130.99539	542.0	139.375	139.375	0.33275744	183.0	0.49554962	256276.42	35563
202.18161	342.5	98.375	98.375	0.807971	135.375	0.49554962	256276.42	35563
256.96494	649.0	48.3125	48.3125	0.34602648	103.3125	0.49554962	256276.42	35563
321.37616	658.0	112.609375	84.4375	0.9112029	104.25	0.49554962	256276.42	35563
70.18952	504.0	104.375	104.375	0.41910022	183.25	0.49554962	256276.42	35563
164.72331	291.5	107.4375	107.4375	0.77536863	92.8125	0.49554962	256276.42	35563
161.96297	434.0	258.65625	149.75	0.5226519	179.25	0.49554962	256276.42	35563
338.11215	470.5	50.5625	50.5625	0.6225166	190.875	-0.49554962	256276.42	35563
113.648575	352.0	235.5625	88.75	0.32944754	120.0625	0.49554962	256276.42	35563
538.85944	855.0	231.84375	70.8125	0.73125416	112.875	0.49554962	256276.42	35563
139.43074	370.5	64.5	64.5	0.7932515	137.5	0.49554962	256276.42	35563
62.397484	343.5	70.1875	70.1875	0.64590484	95.9375	0.49554962	256276.42	35563
118.38182	237.625	59.53125	59.53125	0.64996177	63.21875	0.49554962	256276.42	35563
140.87685	344.5	110.5625	76.0	0.8528814	137.5	-0.49554962	256276.42	35563
119.00098	259.0	96.0625	53.46875	0.54988027	129.125	0.49554962	256276.42	35563
90.47404	274.5	44.28125	44.28125	0.5525978	110.125	-0.49554962	256276.42	35563
173.11282	255.75	244.03125	116.5625	0.82891023	99.25	0.49554962	256276.42	35563
180.17854	482.5	162.9375	96.6875	0.7794562	116.875	0.49554962	256276.42	35563
271.7338	296.25	29.4375	29.4375	0.5938748	108.5	0.49554962	256276.42	35563
449.40195	627.5	122.796875	92.5625	0.56482106	210.0	0.49554962	256276.42	35563
165.10054	486.75	163.5625	100.5	0.4354027	155.25	0.49554962	256276.42	35563
33.384487	274.25	35.9375	35.9375	0.8532405	85.75	0.49554962	256276.42	35563
150.78249	448.25	323.6875	140.625	0.5301205	184.875	-0.49554962	256276.42	35563
103.75395	446.0	70.4375	70.4375	0.6009524	181.375	0.49554962	256276.42	35563
