lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
237.43718	253.125	415.40625	143.375	0.8412463	95.9375	0.49554962	289486.16	35563
294.94052	349.75	121.875	121.875	0.5935335	141.75	-0.49554962	289486.16	35563
118.78235	349.25	166.3125	108.0625	0.5720803	151.25	0.49554962	289486.16	35563
76.26558	456.0	121.5625	66.875	0.7769389	164.0	0.49554962	289486.16	35563
67.1763	574.5	217.15625	153.625	0.4358082	84.0625	0.49554962	289486.16	35563
53.77104	349.5	134.625	134.625	0.50764674	74.375	0.49554962	289486.16	35563
197.18803	441.25	78.875	78.875	0.3497076	167.75	0.49554962	289486.16	35563
253.77618	272.25	261.4375	113.0625	0.64221555	100.0625	-0.49554962	289486.16	35563
114.175606	303.5	173.375	101.3125	0.7107124	46.21875	0.49554962	289486.16	35563
99.84222	362.5	56.359375	30.921875	0.6261631	151.875	0.49554962	289486.16	35563
53.880566	469.0	226.9375	151.5	0.4527907	138.0	0.49554962	289486.16	35563
218.00464	462.5	223.8125	124.4375	0.42258602	175.5	0.49554962	289486.16	35563
163.99834	277.0	80.25	80.25	0.58339953	114.75	0.49554962	289486.16	35563
161.9529	485.75	168.4375	90.875	0.37577465	197.125	-0.49554962	289486.16	35563
19.911478	711.5	54.03125	54.03125	0.6978708	190.125	0.49554962	289486.16	35563
55.243755	563.5	80.9375	80.9375	0.6010962	183.125	0.49554962	289486.16	35563
132.74637	285.0	98.609375	71.375	0.60220015	101.9375	0.49554962	289486.16	35563
21.391851	657.5	162.3125	85.9375	0.74172187	174.75	-0.49554962	289486.16	35563
118.98289	528.0	77.5625	77.5625	0.6952978	199.625	0.49554962	289486.16	35563
452.79044	240.25	245.0	245.0	0.7721519	18.890625	0.49554962	289486.16	35563
32.843258	207.25	71.6875	71.6875	0.8373102	80.4375	0.49554962	289486.16	35563
161.14212	219.75	57.0625	57.0625	0.8609929	85.5625	0.49554962	289486.16	35563
404.97302	839.5	148.875	148.875	0.8126374	105.75	0.49554962	289486.16	35563
35.545982	236.375	191.625	94.9375	0.7030869	93.9375	0.49554962	289486.16	35563
137.07803	264.25	156.75	103.5	0.59491116	133.625	-0.49554962	289486.16	35563
118.770744	466.0	151.875	151.875	0.44178572	184.875	0.49554962	289486.16	35563
38.256237	485.75	270.75	196.25	0.7467192	174.625	0.49554962	289486.16	35563
53.35853	215.125	65.75	65.75	0.63002807	104.625	-0.49554962	289486.16	35563
238.28482	314.5	119.0	119.0	0.77026075	78.8125	0.49554962	289486.16	35563
219.72165	276.25	83.625	83.625	0.75177306	101.125	0.49554962	289486.16	35563
