lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
126.57688	234.125	58.5	58.5	0.74722403	113.0	-0.49554962	235359.3	35563
35.639366	465.5	193.21875	119.875	0.726874	47.75	0.49554962	235359.3	35563
155.08385	369.75	266.0	122.9375	0.3452381	188.375	0.49554962	235359.3	35563
193.38322	411.5	175.59375	119.0625	0.57955366	145.0	0.49554962	235359.3	35563
115.09707	550.0	143.64062	114.5625	0.89444	177.125	0.49554962	235359.3	35563
260.67444	441.25	147.96875	115.25	0.5038932	94.8125	0.49554962	235359.3	35563
63.605537	526.5	199.46875	88.4375	0.69897133	178.125	0.49554962	235359.3	35563
77.40826	674.5	138.625	138.625	0.49495968	201.75	0.49554962	235359.3	35563
139.57533	788.0	204.375	100.6875	0.84770113	164.375	0.49554962	235359.3	35563
106.006584	264.25	72.59375	37.90625	0.4407039	124.25	0.49554962	235359.3	35563
127.2202	343.5	149.625	149.625	0.81471133	134.5	0.49554962	235359.3	35563
156.97	381.0	130.375	130.375	0.7338017	135.125	0.49554962	235359.3	35563
489.88376	407.25	30.328125	30.328125	0.5244099	141.75	0.49554962	235359.3	35563
358.42142	327.75	77.0625	77.0625	0.8107583	100.125	0.49554962	235359.3	35563
74.70101	490.25	49.5625	49.5625	0.4679967	57.0	0.49554962	235359.3	35563
70.60707	258.0	123.390625	65.1875	0.74604493	93.125	-0.49554962	235359.3	35563
31.569708	206.125	91.3125	91.3125	0.7067183	79.1875	-0.49554962	235359.3	35563
661.36816	1075.0	127.8125	127.8125	0.6759531	161.875	0.49554962	235359.3	35563
25.933064	675.5	189.90625	160.125	0.70786095	126.5	0.49554962	235359.3	35563
49.001534	321.0	102.46875	64.9375	0.80587393	44.1875	0.49554962	235359.3	35563
141.18591	352.25	79.3125	79.3125	0.44869512	150.375	-0.49554962	235359.3	35563
27.641804	544.0	40.4375	40.4375	0.47839507	137.5	0.49554962	235359.3	35563
73.46086	354.25	82.9375	82.9375	0.73303616	135.5	0.49554962	235359.3	35563
98.95363	434.5	95.5	95.5	0.448856	172.75	0.49554962	235359.3	35563
50.35651	325.25	153.59375	126.9375	0.66002154	130.0	0.49554962	235359.3	35563
21.122135	319.25	215.375	104.4375	0.6426332	116.1875	-0.49554962	235359.3	35563
259.10437	313.5	82.8125	47.8125	0.7564688	146.0	0.49554962	235359.3	35563
