AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
49.125	177.375	191.5	9.094365e-07	0.9921875	3.5012063564412443	886861140.6738281	95174856.0	False
88.375	190.0	88.375	0.0007352829	0.9995117	4.427136905892695	886861140.6738281	95174856.0	False
94.75	203.25	94.75	0.0020637512	0.32739258	3.417231903363188	886861140.6738281	95174856.0	False
65.125	243.0	65.125	0.15527344	0.9980469	4.312701803635832	886861140.6738281	95174856.0	False
60.21875	215.375	60.21875	9.842217e-06	0.9995117	1.6399667464985441	886861140.6738281	95174856.0	False
153.375	236.375	153.375	0.00014400482	0.9790039	9.502525583059267	886861140.6738281	95174856.0	False
82.1875	295.25	82.1875	6.083399e-06	0.9995117	6.574712216764183	886861140.6738281	95174856.0	False
55.96875	403.0	55.96875	0.008399963	0.89941406	7.737457196238566	886861140.6738281	95174856.0	False
61.84375	213.375	132.28125	0.087768555	0.9995117	7.1349851481027855	886861140.6738281	95174856.0	False
31.4375	244.875	70.65625	7.8082085e-06	0.83935547	1.470530249467913	886861140.6738281	95174856.0	False
73.25	177.125	73.25	0.00089645386	0.30493164	0.759940646605628	886861140.6738281	95174856.0	False
89.25	203.5	89.25	0.0009627342	0.9868164	2.781477083538789	886861140.6738281	95174856.0	False
28.09375	226.75	190.15625	1.962483e-05	0.30004883	5.44347391907975	886861140.6738281	95174856.0	False
30.46875	242.875	115.84375	2.8833747e-05	0.99902344	7.571780690026003	886861140.6738281	95174856.0	False
28.234375	175.375	78.140625	0.00023150444	0.94873047	5.914646902222316	886861140.6738281	95174856.0	False
25.484375	195.375	25.484375	0.0015182495	0.055236816	9.37599915823786	886861140.6738281	95174856.0	False
54.84375	202.875	54.84375	9.976327e-06	0.9926758	2.098172571865504	886861140.6738281	95174856.0	False
50.1875	214.875	141.125	3.098976e-07	0.4033203	4.669289121444493	886861140.6738281	95174856.0	False
130.5	176.25	130.5	0.00032162666	0.5527344	9.008178098215168	886861140.6738281	95174856.0	False
96.375	190.875	96.375	7.7905133e-07	0.20544434	1.627557066345858	886861140.6738281	95174856.0	False
78.375	185.875	205.25	0.00012624264	0.07745361	7.2963991389118945	886861140.6738281	95174856.0	False
89.375	194.5	232.125	0.00010854006	0.7573242	9.634663904347889	886861140.6738281	95174856.0	False
29.21875	198.375	29.21875	0.00018560886	0.38085938	5.851960008976093	886861140.6738281	95174856.0	False
40.3125	180.25	151.625	3.2875687e-07	0.78515625	0.5158097579830923	886861140.6738281	95174856.0	False
92.0625	507.25	92.0625	3.4738332e-07	0.99902344	7.134556203196425	886861140.6738281	95174856.0	False
47.78125	196.375	121.71875	7.7843666e-05	0.98339844	0.7149991855773834	886861140.6738281	95174856.0	False
60.875	294.75	60.875	0.0014591217	0.99072266	6.878052847232354	886861140.6738281	95174856.0	False
83.0	191.5	179.6875	6.9618225e-05	0.99658203	3.601781745685031	886861140.6738281	95174856.0	False
99.625	240.0	99.625	1.00284815e-05	0.9995117	1.3526579231210576	886861140.6738281	95174856.0	False
