AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
44.78125	204.5	94.28125	9.827316e-06	0.33251953	7.370492130408493	886861140.6738281	52361520.0	False
39.84375	234.75	163.28125	1.1727214e-05	0.9995117	0.8648168490377088	886861140.6738281	52361520.0	False
61.0625	187.625	61.0625	3.361702e-05	0.99560547	9.533838437718657	886861140.6738281	52361520.0	False
93.5	260.5	93.5	0.0034732819	0.99853516	1.6080623156231155	886861140.6738281	52361520.0	False
44.59375	182.0	146.03125	4.94346e-06	0.9116211	2.8603655511323183	886861140.6738281	52361520.0	False
32.125	171.375	219.9375	-10.0	0.92822266	2.083790469834881	886861140.6738281	52361520.0	False
80.3125	224.75	80.3125	5.9194863e-06	0.99902344	9.651352619830078	886861140.6738281	52361520.0	False
32.6875	310.5	32.6875	6.623566e-06	0.52685547	9.608294552231953	886861140.6738281	52361520.0	False
108.6875	237.875	108.6875	5.9187412e-05	0.28710938	9.112843791550475	886861140.6738281	52361520.0	False
137.5	196.375	137.5	8.0406666e-05	0.5678711	5.823597337929371	886861140.6738281	52361520.0	False
55.96875	307.75	55.96875	0.11431885	0.06439209	8.42805232236492	886861140.6738281	52361520.0	False
72.0	172.0	72.0	-10.0	0.9926758	5.60088291876319	886861140.6738281	52361520.0	False
46.625	213.5	46.625	1.4945865e-05	0.23986816	0.21985950586937975	886861140.6738281	52361520.0	False
25.484375	211.625	25.484375	9.2294067e-07	0.0848999	5.510641786600232	886861140.6738281	52361520.0	False
75.0	191.625	158.375	0.0028820038	0.120910645	1.6872524103714426	886861140.6738281	52361520.0	False
63.625	180.75	212.25	1.618173e-07	0.9765625	1.3759988213473662	886861140.6738281	52361520.0	False
35.6875	274.5	86.1875	0.0004172325	0.8652344	5.385111997512382	886861140.6738281	52361520.0	False
67.0625	200.5	67.0625	0.038391113	0.9995117	6.515204012014863	886861140.6738281	52361520.0	False
28.859375	205.25	75.578125	1.603365e-05	0.97509766	0.6809582022933114	886861140.6738281	52361520.0	False
26.1875	722.5	65.0	6.0386956e-06	0.14758301	9.330659889320856	886861140.6738281	52361520.0	False
73.5	219.5	73.5	7.742643e-05	0.98535156	9.404629063928795	886861140.6738281	52361520.0	False
25.03125	174.0	25.03125	-10.0	0.6660156	1.5614529011283906	886861140.6738281	52361520.0	False
29.140625	197.0	168.76562	1.1637807e-05	0.99658203	4.400911553771891	886861140.6738281	52361520.0	False
85.875	179.75	194.375	0.13891602	0.9975586	9.90035447011357	886861140.6738281	52361520.0	False
98.6875	182.875	98.6875	2.7954578e-05	0.9946289	4.833052131801466	886861140.6738281	52361520.0	False
119.125	256.75	119.125	0.0002913475	0.088256836	5.894066499014485	886861140.6738281	52361520.0	False
61.15625	180.125	61.15625	4.8056245e-06	0.99902344	7.0232583839461995	886861140.6738281	52361520.0	False
75.9375	175.375	75.9375	0.00016200542	0.5058594	8.24591499365387	886861140.6738281	52361520.0	False
33.25	393.5	78.03125	0.011245728	0.49902344	1.7064484229609747	886861140.6738281	52361520.0	False
104.5625	170.5	104.5625	0.45922852	0.7236328	2.377446217710215	886861140.6738281	52361520.0	False
86.9375	407.5	86.9375	5.78817e-07	0.9790039	3.5220520711277175	886861140.6738281	52361520.0	False
53.25	329.25	53.25	1.26212835e-05	0.9980469	3.7801139810520255	886861140.6738281	52361520.0	False
96.6875	171.25	96.6875	-10.0	0.7548828	4.495821163087683	886861140.6738281	52361520.0	False
27.5	171.625	134.59375	0.023101807	0.7895508	3.4030679395510077	886861140.6738281	52361520.0	False
27.75	173.5	58.625	0.0063934326	0.6645508	3.8717470607168565	886861140.6738281	52361520.0	False
104.8125	172.875	104.8125	6.1392784e-05	0.8618164	8.030262073249332	886861140.6738281	52361520.0	False
126.125	368.75	126.125	0.00044226646	0.9995117	8.012542000564267	886861140.6738281	52361520.0	False
30.15625	170.5	100.96875	0.0023956299	0.95947266	0.39977652231213767	886861140.6738281	52361520.0	False
131.25	251.5	131.25	8.165836e-06	0.8745117	4.313029107060515	886861140.6738281	52361520.0	False
32.46875	176.5	251.21875	-10.0	0.99609375	7.357246693674142	886861140.6738281	52361520.0	False
27.96875	242.875	152.84375	1.6361475e-05	0.9995117	8.044814009140083	886861140.6738281	52361520.0	False
93.5625	219.875	93.5625	0.023529053	0.9926758	5.551511522354389	886861140.6738281	52361520.0	False
55.875	368.25	182.8125	0.00018298626	0.9951172	6.945297533500749	886861140.6738281	52361520.0	False
32.59375	178.875	32.59375	0.00035452843	0.19970703	2.3468151791705907	886861140.6738281	52361520.0	False
25.875	206.0	61.25	0.0011148453	0.94384766	6.636166146845596	886861140.6738281	52361520.0	False
68.625	178.25	68.625	0.00029444695	0.9980469	3.743780159873566	886861140.6738281	52361520.0	False
89.3125	204.25	89.3125	0.00014126301	0.36010742	1.5735469204755077	886861140.6738281	52361520.0	False
28.5625	256.5	93.125	0.0050811768	0.9995117	8.337951410856832	886861140.6738281	52361520.0	False
124.875	220.25	124.875	1.2949109e-05	0.9746094	2.2806156394788957	886861140.6738281	52361520.0	False
48.25	253.75	48.25	4.6682544e-07	0.99072266	8.595064032920106	886861140.6738281	52361520.0	False
40.25	188.5	162.5625	0.00028967857	0.94433594	7.050207420131272	886861140.6738281	52361520.0	False
63.625	186.625	63.625	0.00065279007	0.84375	3.4923403574803302	886861140.6738281	52361520.0	False
85.8125	190.625	192.4375	1.8462539e-05	0.9536133	0.8939320799326396	886861140.6738281	52361520.0	False
50.5625	185.0	126.875	0.0014572144	0.9770508	0.2613009815616607	886861140.6738281	52361520.0	False
87.1875	377.75	217.8125	0.0033092499	0.99902344	7.3078769653186555	886861140.6738281	52361520.0	False
67.1875	183.625	67.1875	0.0009937286	0.076293945	5.90505124474933	886861140.6738281	52361520.0	False
135.0	230.5	286.5	3.3140182e-05	0.99902344	4.952332926030451	886861140.6738281	52361520.0	False
78.125	340.25	78.125	1.1742115e-05	0.94384766	9.257739922477072	886861140.6738281	52361520.0	False
27.0	234.5	27.0	0.0014047623	0.14086914	3.742778372356412	886861140.6738281	52361520.0	False
67.625	214.5	67.625	3.1874515e-07	0.984375	3.089561649132861	886861140.6738281	52361520.0	False
34.875	180.625	139.375	2.8535724e-06	0.9355469	1.698883034157177	886861140.6738281	52361520.0	False
113.5625	177.0	113.5625	0.002494812	0.9633789	3.2240955972493737	886861140.6738281	52361520.0	False
87.6875	176.75	87.6875	2.3981556e-07	0.074279785	8.667196777989176	886861140.6738281	52361520.0	False
28.21875	317.75	90.75	0.0013532639	0.99902344	7.954320574768801	886861140.6738281	52361520.0	False
