lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
63.40996	452.75	200.25	127.875	0.46884057	200.5	-2.8689086	432387.56	29118
82.29381	245.625	109.6875	71.6875	0.6463096	108.375	2.8689086	432387.56	29118
136.19617	326.25	214.5625	112.625	0.5049819	157.875	-2.8689086	432387.56	29118
101.3493	412.0	62.96875	62.96875	0.9256854	124.125	-2.8689086	432387.56	29118
55.10333	203.125	43.03125	43.03125	0.59329015	78.0	2.8689086	432387.56	29118
55.088703	285.0	150.8125	95.0	0.6920322	111.9375	2.8689086	432387.56	29118
82.37185	315.25	176.5	108.3125	0.86210895	130.625	-2.8689086	432387.56	29118
189.73477	465.0	157.5625	85.875	0.44080418	151.625	-2.8689086	432387.56	29118
54.036922	434.5	90.28125	54.4375	0.9349515	154.5	2.8689086	432387.56	29118
39.503998	608.5	225.5625	93.3125	0.41598916	160.625	2.8689086	432387.56	29118
118.89798	228.5	83.625	83.625	0.497202	92.0625	-2.8689086	432387.56	29118
69.17812	467.0	67.6875	67.6875	0.8313802	127.5	2.8689086	432387.56	29118
115.808624	372.75	195.59375	170.0	0.39991626	187.375	2.8689086	432387.56	29118
87.025215	391.25	185.5	110.4375	0.37901908	169.625	2.8689086	432387.56	29118
107.276726	407.75	160.0	160.0	0.31654677	181.125	2.8689086	432387.56	29118
54.11459	349.75	75.375	38.34375	0.533737	161.25	2.8689086	432387.56	29118
158.57811	473.5	86.25	86.25	0.28406325	182.75	2.8689086	432387.56	29118
79.76624	473.25	96.625	96.625	0.31677467	172.0	-2.8689086	432387.56	29118
103.5993	267.25	202.375	123.8125	0.6506608	128.5	2.8689086	432387.56	29118
147.65254	450.75	99.25	99.25	0.889048	39.84375	2.8689086	432387.56	29118
159.8796	350.75	28.359375	28.359375	0.78893906	132.125	2.8689086	432387.56	29118
121.25579	206.75	98.3125	73.0	0.85466665	49.75	-2.8689086	432387.56	29118
105.92988	355.0	57.0	57.0	0.5337785	123.8125	2.8689086	432387.56	29118
137.22603	232.625	121.65625	75.5625	0.9018961	93.8125	-2.8689086	432387.56	29118
127.18327	249.125	125.25	63.5625	0.44038624	116.3125	2.8689086	432387.56	29118
71.50657	408.5	267.0	139.125	0.56108147	161.0	-2.8689086	432387.56	29118
