lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
219.89423	333.0	245.125	114.3125	0.752545	78.5625	2.8689086	208202.42	29118
54.579872	448.0	146.09375	90.75	0.9531773	105.6875	-2.8689086	208202.42	29118
36.930977	605.5	87.5625	87.5625	0.52943724	177.5	-2.8689086	208202.42	29118
132.93874	560.0	170.84375	135.125	0.73747355	134.25	2.8689086	208202.42	29118
313.5729	457.0	45.6875	45.6875	0.37450513	172.375	2.8689086	208202.42	29118
65.68497	619.0	113.0625	113.0625	0.49676457	159.75	2.8689086	208202.42	29118
266.98505	509.25	70.625	70.625	0.4990452	160.125	2.8689086	208202.42	29118
88.70635	354.25	124.46875	51.03125	0.6097328	143.25	-2.8689086	208202.42	29118
168.74356	273.5	90.875	90.875	0.4725526	96.75	2.8689086	208202.42	29118
92.29393	453.25	130.25	130.25	0.22710976	183.875	-2.8689086	208202.42	29118
186.19525	627.0	185.53125	146.5	0.69577134	193.5	-2.8689086	208202.42	29118
499.42636	1014.5	29.4375	29.4375	0.67297477	165.125	2.8689086	208202.42	29118
159.94014	454.25	154.96875	92.5625	0.5819761	154.5	-2.8689086	208202.42	29118
98.78721	377.25	96.84375	64.25	0.81279254	131.25	2.8689086	208202.42	29118
