AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
429.5	404.0	0.61813426	9197.221	33941
295.5	368.0	0.61813426	9197.221	33941
551.5	576.0	0.61813426	9197.221	33941
321.25	336.0	-0.61813426	9197.221	33941
722.0	670.0	0.61813426	9197.221	33941
307.25	314.0	0.61813426	9197.221	33941
311.0	298.0	0.61813426	9197.221	33941
498.0	498.0	-0.61813426	9197.221	33941
481.25	450.0	0.61813426	9197.221	33941
408.0	490.0	0.61813426	9197.221	33941
271.5	196.0	0.61813426	9197.221	33941
456.5	426.0	0.61813426	9197.221	33941
329.0	322.0	0.61813426	9197.221	33941
299.0	314.0	0.61813426	9197.221	33941
700.0	574.0	0.61813426	9197.221	33941
382.25	418.0	0.61813426	9197.221	33941
423.25	473.0	0.61813426	9197.221	33941
231.375	255.5	0.61813426	9197.221	33941
257.5	265.0	0.61813426	9197.221	33941
425.0	421.0	0.61813426	9197.221	33941
254.0	241.0	0.61813426	9197.221	33941
319.5	413.0	0.61813426	9197.221	33941
478.75	596.0	-0.61813426	9197.221	33941
789.0	740.0	0.61813426	9197.221	33941
405.0	425.0	0.61813426	9197.221	33941
717.0	594.0	-0.61813426	9197.221	33941
571.0	560.0	0.61813426	9197.221	33941
537.5	566.0	0.61813426	9197.221	33941
713.0	664.0	0.61813426	9197.221	33941
358.75	110.75	0.61813426	9197.221	33941
448.75	66.75	0.61813426	9197.221	33941
410.5	408.0	-0.61813426	9197.221	33941
688.5	520.0	0.61813426	9197.221	33941
458.0	495.0	0.61813426	9197.221	33941
656.5	652.0	0.61813426	9197.221	33941
499.25	98.5	0.61813426	9197.221	33941
411.0	400.0	0.61813426	9197.221	33941
473.5	454.0	-0.61813426	9197.221	33941
311.75	286.0	-0.61813426	9197.221	33941
439.75	433.0	0.61813426	9197.221	33941
560.0	526.0	0.61813426	9197.221	33941
654.0	614.0	-0.61813426	9197.221	33941
410.0	413.0	0.61813426	9197.221	33941
544.5	554.0	0.61813426	9197.221	33941
591.0	628.0	0.61813426	9197.221	33941
443.25	467.0	0.61813426	9197.221	33941
685.5	706.0	0.61813426	9197.221	33941
350.25	497.0	0.61813426	9197.221	33941
279.75	340.0	0.61813426	9197.221	33941
495.0	426.0	-0.61813426	9197.221	33941
989.0	752.0	-0.61813426	9197.221	33941
337.75	341.0	0.61813426	9197.221	33941
323.5	338.0	-0.61813426	9197.221	33941
283.75	243.5	-0.61813426	9197.221	33941
277.0	397.0	0.61813426	9197.221	33941
393.25	437.0	0.61813426	9197.221	33941
388.75	236.0	0.61813426	9197.221	33941
671.0	668.0	0.61813426	9197.221	33941
312.0	319.0	0.61813426	9197.221	33941
504.25	666.0	0.61813426	9197.221	33941
220.375	335.0	0.61813426	9197.221	33941
506.0	503.0	0.61813426	9197.221	33941
283.0	259.0	0.61813426	9197.221	33941
335.25	405.0	0.61813426	9197.221	33941
349.5	374.0	0.61813426	9197.221	33941
444.5	394.0	0.61813426	9197.221	33941
387.5	397.0	0.61813426	9197.221	33941
