AK8_pt	Gent_pt	genWeights	sumWeight	N_exp
552.0	592.0	-0.61813426	59470.082	33941
513.5	540.0	0.61813426	59470.082	33941
461.75	550.0	-0.61813426	59470.082	33941
618.5	612.0	0.61813426	59470.082	33941
457.25	474.0	-0.61813426	59470.082	33941
367.75	387.0	0.61813426	59470.082	33941
471.25	415.0	0.61813426	59470.082	33941
1010.5	630.0	-0.61813426	59470.082	33941
875.5	862.0	-0.61813426	59470.082	33941
410.5	419.0	-0.61813426	59470.082	33941
222.5	261.0	0.61813426	59470.082	33941
368.5	359.0	0.61813426	59470.082	33941
529.0	494.0	0.61813426	59470.082	33941
349.0	111.0	-0.61813426	59470.082	33941
287.0	227.5	-0.61813426	59470.082	33941
471.75	419.0	0.61813426	59470.082	33941
240.0	345.0	0.61813426	59470.082	33941
302.0	318.0	0.61813426	59470.082	33941
742.5	824.0	0.61813426	59470.082	33941
577.0	526.0	0.61813426	59470.082	33941
1014.0	582.0	-0.61813426	59470.082	33941
292.75	302.0	-0.61813426	59470.082	33941
405.75	412.0	0.61813426	59470.082	33941
690.0	642.0	-0.61813426	59470.082	33941
554.0	514.0	0.61813426	59470.082	33941
369.5	248.5	0.61813426	59470.082	33941
441.0	453.0	-0.61813426	59470.082	33941
252.125	154.0	0.61813426	59470.082	33941
506.25	389.0	0.61813426	59470.082	33941
594.0	552.0	0.61813426	59470.082	33941
551.5	600.0	0.61813426	59470.082	33941
430.0	307.0	-0.61813426	59470.082	33941
499.5	516.0	0.61813426	59470.082	33941
299.25	334.0	0.61813426	59470.082	33941
764.5	566.0	-0.61813426	59470.082	33941
748.5	908.0	0.61813426	59470.082	33941
586.0	628.0	0.61813426	59470.082	33941
689.5	700.0	-0.61813426	59470.082	33941
717.0	674.0	-0.61813426	59470.082	33941
550.5	267.0	0.61813426	59470.082	33941
286.0	308.0	0.61813426	59470.082	33941
455.75	511.0	0.61813426	59470.082	33941
843.5	842.0	0.61813426	59470.082	33941
819.0	764.0	0.61813426	59470.082	33941
267.25	271.0	0.61813426	59470.082	33941
253.625	109.75	0.61813426	59470.082	33941
232.125	265.0	0.61813426	59470.082	33941
269.25	205.5	0.61813426	59470.082	33941
511.5	458.0	-0.61813426	59470.082	33941
369.25	296.0	0.61813426	59470.082	33941
316.25	324.0	0.61813426	59470.082	33941
332.25	328.0	0.61813426	59470.082	33941
266.25	325.0	-0.61813426	59470.082	33941
309.25	338.0	0.61813426	59470.082	33941
245.5	203.5	0.61813426	59470.082	33941
399.5	470.0	0.61813426	59470.082	33941
392.25	429.0	-0.61813426	59470.082	33941
375.0	324.0	0.61813426	59470.082	33941
1056.0	1060.0	0.61813426	59470.082	33941
566.0	644.0	-0.61813426	59470.082	33941
576.0	506.0	0.61813426	59470.082	33941
301.0	305.0	0.61813426	59470.082	33941
482.25	351.0	-0.61813426	59470.082	33941
610.0	272.0	-0.61813426	59470.082	33941
397.25	435.0	0.61813426	59470.082	33941
622.0	610.0	0.61813426	59470.082	33941
502.75	471.0	0.61813426	59470.082	33941
370.75	363.0	0.61813426	59470.082	33941
325.75	301.0	0.61813426	59470.082	33941
506.25	464.0	0.61813426	59470.082	33941
498.25	489.0	0.61813426	59470.082	33941
523.5	582.0	0.61813426	59470.082	33941
285.0	204.5	-0.61813426	59470.082	33941
432.75	160.5	0.61813426	59470.082	33941
497.0	436.0	-0.61813426	59470.082	33941
307.5	264.0	0.61813426	59470.082	33941
403.75	367.0	0.61813426	59470.082	33941
351.25	339.0	0.61813426	59470.082	33941
348.25	363.0	0.61813426	59470.082	33941
275.5	281.0	-0.61813426	59470.082	33941
484.0	507.0	-0.61813426	59470.082	33941
847.5	620.0	0.61813426	59470.082	33941
261.25	420.0	0.61813426	59470.082	33941
431.75	440.0	0.61813426	59470.082	33941
456.25	473.0	0.61813426	59470.082	33941
518.0	469.0	0.61813426	59470.082	33941
339.75	263.0	-0.61813426	59470.082	33941
336.75	374.0	-0.61813426	59470.082	33941
337.75	536.0	0.61813426	59470.082	33941
290.25	388.0	0.61813426	59470.082	33941
474.75	702.0	-0.61813426	59470.082	33941
364.5	338.0	0.61813426	59470.082	33941
741.5	558.0	-0.61813426	59470.082	33941
480.25	455.0	0.61813426	59470.082	33941
471.0	448.0	0.61813426	59470.082	33941
269.75	276.0	0.61813426	59470.082	33941
547.5	518.0	-0.61813426	59470.082	33941
504.25	503.0	0.61813426	59470.082	33941
374.5	366.0	-0.61813426	59470.082	33941
366.0	380.0	-0.61813426	59470.082	33941
1201.0	1136.0	0.61813426	59470.082	33941
379.75	404.0	-0.61813426	59470.082	33941
667.0	100.5	0.61813426	59470.082	33941
544.5	459.0	0.61813426	59470.082	33941
397.25	336.0	0.61813426	59470.082	33941
375.75	321.0	0.61813426	59470.082	33941
664.0	824.0	0.61813426	59470.082	33941
365.75	414.0	-0.61813426	59470.082	33941
431.25	418.0	0.61813426	59470.082	33941
251.125	11.21875	0.61813426	59470.082	33941
438.5	437.0	-0.61813426	59470.082	33941
294.5	254.0	0.61813426	59470.082	33941
270.0	268.0	-0.61813426	59470.082	33941
508.5	461.0	-0.61813426	59470.082	33941
285.25	303.0	0.61813426	59470.082	33941
527.0	482.0	0.61813426	59470.082	33941
449.0	434.0	-0.61813426	59470.082	33941
256.5	325.0	0.61813426	59470.082	33941
280.25	306.0	0.61813426	59470.082	33941
717.0	810.0	-0.61813426	59470.082	33941
625.5	387.0	-0.61813426	59470.082	33941
408.25	383.0	0.61813426	59470.082	33941
557.5	34.625	0.61813426	59470.082	33941
404.5	381.0	0.61813426	59470.082	33941
542.0	518.0	0.61813426	59470.082	33941
567.0	542.0	0.61813426	59470.082	33941
464.5	474.0	0.61813426	59470.082	33941
286.0	352.0	0.61813426	59470.082	33941
465.75	504.0	0.61813426	59470.082	33941
219.0	208.5	0.61813426	59470.082	33941
505.0	450.0	-0.61813426	59470.082	33941
326.5	309.0	0.61813426	59470.082	33941
241.625	350.0	0.61813426	59470.082	33941
341.25	378.0	0.61813426	59470.082	33941
403.25	418.0	0.61813426	59470.082	33941
908.5	896.0	-0.61813426	59470.082	33941
327.0	93.25	-0.61813426	59470.082	33941
508.0	532.0	0.61813426	59470.082	33941
908.5	922.0	0.61813426	59470.082	33941
312.75	319.0	0.61813426	59470.082	33941
281.0	216.0	0.61813426	59470.082	33941
229.875	224.0	0.61813426	59470.082	33941
399.0	131.5	0.61813426	59470.082	33941
550.5	174.5	-0.61813426	59470.082	33941
606.0	518.0	0.61813426	59470.082	33941
348.5	347.0	0.61813426	59470.082	33941
357.5	354.0	-0.61813426	59470.082	33941
300.25	298.0	0.61813426	59470.082	33941
343.25	299.0	0.61813426	59470.082	33941
713.5	704.0	0.61813426	59470.082	33941
331.0	301.0	0.61813426	59470.082	33941
485.25	277.0	-0.61813426	59470.082	33941
647.5	610.0	0.61813426	59470.082	33941
869.5	768.0	0.61813426	59470.082	33941
491.25	498.0	-0.61813426	59470.082	33941
265.0	186.0	0.61813426	59470.082	33941
704.5	706.0	0.61813426	59470.082	33941
357.25	208.0	0.61813426	59470.082	33941
631.5	157.0	0.61813426	59470.082	33941
511.0	67.75	0.61813426	59470.082	33941
468.0	427.0	-0.61813426	59470.082	33941
469.5	459.0	0.61813426	59470.082	33941
232.125	276.0	0.61813426	59470.082	33941
774.0	670.0	0.61813426	59470.082	33941
480.25	460.0	-0.61813426	59470.082	33941
392.25	350.0	0.61813426	59470.082	33941
324.75	331.0	0.61813426	59470.082	33941
409.25	278.0	0.61813426	59470.082	33941
907.0	856.0	0.61813426	59470.082	33941
665.5	214.0	0.61813426	59470.082	33941
611.5	650.0	0.61813426	59470.082	33941
389.0	389.0	0.61813426	59470.082	33941
528.5	530.0	0.61813426	59470.082	33941
1250.0	1172.0	-0.61813426	59470.082	33941
610.0	668.0	0.61813426	59470.082	33941
462.25	474.0	0.61813426	59470.082	33941
233.25	288.0	0.61813426	59470.082	33941
295.0	237.0	0.61813426	59470.082	33941
522.0	503.0	0.61813426	59470.082	33941
400.25	406.0	0.61813426	59470.082	33941
358.0	332.0	0.61813426	59470.082	33941
519.0	479.0	0.61813426	59470.082	33941
560.5	564.0	0.61813426	59470.082	33941
746.0	734.0	-0.61813426	59470.082	33941
537.5	616.0	0.61813426	59470.082	33941
288.0	276.0	0.61813426	59470.082	33941
314.0	298.0	0.61813426	59470.082	33941
347.25	233.0	-0.61813426	59470.082	33941
663.0	546.0	0.61813426	59470.082	33941
772.0	808.0	0.61813426	59470.082	33941
487.75	476.0	0.61813426	59470.082	33941
519.5	512.0	-0.61813426	59470.082	33941
397.75	459.0	0.61813426	59470.082	33941
348.5	387.0	0.61813426	59470.082	33941
517.0	382.0	0.61813426	59470.082	33941
673.5	640.0	0.61813426	59470.082	33941
548.5	456.0	0.61813426	59470.082	33941
468.5	452.0	-0.61813426	59470.082	33941
343.5	340.0	0.61813426	59470.082	33941
301.75	324.0	0.61813426	59470.082	33941
478.5	207.5	-0.61813426	59470.082	33941
511.25	233.0	0.61813426	59470.082	33941
444.25	402.0	0.61813426	59470.082	33941
411.25	381.0	0.61813426	59470.082	33941
359.5	194.5	-0.61813426	59470.082	33941
851.5	746.0	0.61813426	59470.082	33941
454.0	438.0	0.61813426	59470.082	33941
450.25	442.0	0.61813426	59470.082	33941
282.0	295.0	0.61813426	59470.082	33941
327.5	393.0	0.61813426	59470.082	33941
351.5	562.0	0.61813426	59470.082	33941
351.0	117.75	-0.61813426	59470.082	33941
314.25	366.0	0.61813426	59470.082	33941
890.0	938.0	0.61813426	59470.082	33941
535.5	520.0	0.61813426	59470.082	33941
455.5	430.0	0.61813426	59470.082	33941
323.25	303.0	0.61813426	59470.082	33941
401.25	391.0	0.61813426	59470.082	33941
622.5	590.0	0.61813426	59470.082	33941
396.25	430.0	0.61813426	59470.082	33941
437.5	397.0	0.61813426	59470.082	33941
436.5	390.0	0.61813426	59470.082	33941
351.5	93.75	0.61813426	59470.082	33941
315.0	347.0	0.61813426	59470.082	33941
378.75	152.0	-0.61813426	59470.082	33941
554.5	600.0	-0.61813426	59470.082	33941
553.5	522.0	0.61813426	59470.082	33941
357.25	215.0	0.61813426	59470.082	33941
666.0	730.0	-0.61813426	59470.082	33941
276.25	200.0	0.61813426	59470.082	33941
1045.0	996.0	-0.61813426	59470.082	33941
299.75	229.0	0.61813426	59470.082	33941
433.5	465.0	0.61813426	59470.082	33941
291.5	412.0	0.61813426	59470.082	33941
514.0	481.0	-0.61813426	59470.082	33941
415.0	292.0	-0.61813426	59470.082	33941
487.0	403.0	0.61813426	59470.082	33941
334.75	460.0	0.61813426	59470.082	33941
293.25	235.5	0.61813426	59470.082	33941
412.75	434.0	0.61813426	59470.082	33941
671.5	636.0	0.61813426	59470.082	33941
257.75	226.0	0.61813426	59470.082	33941
258.5	291.0	0.61813426	59470.082	33941
293.25	265.0	0.61813426	59470.082	33941
582.5	596.0	-0.61813426	59470.082	33941
485.0	457.0	0.61813426	59470.082	33941
475.25	497.0	0.61813426	59470.082	33941
461.5	303.0	-0.61813426	59470.082	33941
415.25	433.0	0.61813426	59470.082	33941
644.0	502.0	-0.61813426	59470.082	33941
446.5	449.0	0.61813426	59470.082	33941
375.5	417.0	0.61813426	59470.082	33941
843.5	832.0	0.61813426	59470.082	33941
819.0	840.0	0.61813426	59470.082	33941
226.25	243.0	0.61813426	59470.082	33941
500.25	398.0	0.61813426	59470.082	33941
443.25	312.0	0.61813426	59470.082	33941
