lep_pt	AK8_pt	AK4_pt	M_sd	genWeights	sumWeight	N_exp
173.02545	259.5	43.1875	2.640625	12.825598	71002.516	275153
306.76566	336.5	31.765625	33.875	12.825598	71002.516	275153
73.16939	262.75	73.1875	5.7617188	12.825598	71002.516	275153
81.269585	219.5	88.1875	4.7148438	12.825598	71002.516	275153
45.46321	215.75	142.125	76.5	12.825598	71002.516	275153
260.1233	445.0	31.8125	3.0664062	12.825598	71002.516	275153
45.26881	244.125	98.75	33.09375	12.825598	71002.516	275153
115.40686	248.375	73.6875	71.0625	12.825598	71002.516	275153
