lep_pt	AK8_pt	AK4_pt	M_sd	genWeights	sumWeight	N_exp
440.0871	545.5	58.59375	183.5	1.0	39171.0	77280
442.10327	432.0	62.15625	4.6445312	1.0	39171.0	77280
53.327473	545.0	133.125	208.625	1.0	39171.0	77280
144.02567	501.5	105.9375	184.5	1.0	39171.0	77280
109.81394	360.0	68.1875	3.4707031	1.0	39171.0	77280
117.373695	477.5	96.625	173.75	1.0	39171.0	77280
94.417076	557.0	204.125	270.75	1.0	39171.0	77280
202.75923	610.5	91.6875	163.875	1.0	39171.0	77280
863.4474	883.0	114.9375	208.75	1.0	39171.0	77280
51.60962	570.5	130.125	171.125	1.0	39171.0	77280
120.87131	497.5	111.5625	173.25	1.0	39171.0	77280
51.89905	436.25	76.375	67.1875	1.0	39171.0	77280
164.14543	351.25	74.1875	141.625	1.0	39171.0	77280
85.2498	559.5	152.625	197.625	1.0	39171.0	77280
146.54034	370.75	160.0	145.125	1.0	39171.0	77280
68.40501	465.75	99.625	173.0	1.0	39171.0	77280
236.83273	387.25	108.375	155.75	1.0	39171.0	77280
55.481773	408.0	150.25	168.0	1.0	39171.0	77280
63.231873	345.0	165.25	152.0	1.0	39171.0	77280
49.078506	471.5	128.625	1.7763672	1.0	39171.0	77280
92.01017	543.0	122.0625	145.25	1.0	39171.0	77280
