lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	ISR_u	ISR_d	FSR_u	FSR_d	genWeights	sumWeight	N_exp
68.65033	601.0	1.3810425	1.104407548904419	1.2185669	1.0972635746002197	1.133728	1.0167473554611206	0.890625	0.987437903881073	0.828125	0.8983387351036072	0.7373352	0.8815582990646362	1.0311279	0.94418335	0.760376	0.90515137	0.61813426	6304.9697	33941
148.87074	222.75	1.0986328	1.104407548904419	1.038269	1.0972635746002197	1.0568848	1.0167473554611206	0.9477844	0.987437903881073	0.94577026	0.8983387351036072	0.89712524	0.8815582990646362	1.1057129	0.87265015	1.5125732	0.45581055	0.61813426	6304.9697	33941
53.033062	404.0	1.4707031	1.104407548904419	1.2884521	1.0972635746002197	1.1418457	1.0167473554611206	0.88412476	0.987437903881073	0.79193115	0.8983387351036072	0.6999817	0.8815582990646362	1.1726685	0.79907227	1.1878662	0.4464569	0.61813426	6304.9697	33941
178.88597	478.5	1.1849976	1.104407548904419	1.1141968	1.0972635746002197	1.0629883	1.0167473554611206	0.94277954	0.987437903881073	0.8991394	0.8983387351036072	0.848053	0.8815582990646362	0.9082947	1.1177979	1.4854126	0.34934998	0.61813426	6304.9697	33941
91.6989	232.75	1.411377	1.104407548904419	1.4069214	1.0972635746002197	1.0087891	1.0167473554611206	0.9895325	0.987437903881073	0.7342224	0.8983387351036072	0.72354126	0.8815582990646362	1.2075195	0.7678833	0.68865967	0.92337036	0.61813426	6304.9697	33941
144.36922	294.0	1.5944824	1.104407548904419	1.4873047	1.0972635746002197	1.0720825	1.0167473554611206	0.933136	0.987437903881073	0.6939392	0.8983387351036072	0.647522	0.8815582990646362	0.8515625	1.1992798	0.53479004	1.7246704	-0.61813426	6304.9697	33941
61.13065	964.0	1.392395	1.104407548904419	1.236023	1.0972635746002197	1.1265259	1.0167473554611206	0.8955078	0.987437903881073	0.8200073	0.8983387351036072	0.73428345	0.8815582990646362	0.89294434	1.1254883	1.0427856	0.65841675	0.61813426	6304.9697	33941
179.78688	590.5	1.5805664	1.104407548904419	1.4300537	1.0972635746002197	1.1052246	1.0167473554611206	0.9099121	0.987437903881073	0.72088623	0.8983387351036072	0.6559448	0.8815582990646362	0.7642517	1.3670044	0.6376648	1.0741577	-0.61813426	6304.9697	33941
29.01865	564.0	1.602417	1.104407548904419	1.4473877	1.0972635746002197	1.1071167	1.0167473554611206	0.90856934	0.987437903881073	0.7137146	0.8983387351036072	0.648468	0.8815582990646362	1.0462646	0.9291992	0.62838745	1.3187256	0.61813426	6304.9697	33941
120.02723	261.75	1.5864258	1.104407548904419	1.4545898	1.0972635746002197	1.0906372	1.0167473554611206	0.91833496	0.987437903881073	0.7107849	0.8983387351036072	0.6527405	0.8815582990646362	0.8026123	1.2746582	0.40420532	2.835205	0.61813426	6304.9697	33941
105.961754	417.75	1.0900269	1.104407548904419	0.9871521	1.0972635746002197	1.0912476	1.0167473554611206	0.9208069	0.987437903881073	0.9480896	0.8983387351036072	0.87823486	0.8815582990646362	0.9680176	1.0300903	0.7606201	1.2798462	0.61813426	6304.9697	33941
27.90027	221.0	1.5394287	1.104407548904419	1.4864502	1.0972635746002197	1.0356445	1.0167473554611206	0.9624939	0.987437903881073	0.6982422	0.8983387351036072	0.6720581	0.8815582990646362	0.92788696	1.0827026	0.4376526	1.8782349	-0.61813426	6304.9697	33941
179.38187	445.25	1.6368408	1.104407548904419	1.4454346	1.0972635746002197	1.1324463	1.0167473554611206	0.89141846	0.987437903881073	0.71432495	0.8983387351036072	0.63674927	0.8815582990646362	1.2428589	0.745636	1.045105	0.6259155	-0.61813426	6304.9697	33941
42.335327	512.0	0.86587524	1.104407548904419	1.0980835	1.0972635746002197	0.8301697	1.0167473554611206	1.151001	0.987437903881073	0.90914917	0.8983387351036072	1.0214233	0.8815582990646362	1.0545044	0.912323	1.1726074	0.5908203	0.61813426	6304.9697	33941
135.51773	396.5	0.9767151	1.104407548904419	1.1113281	1.0972635746002197	0.90179443	1.0167473554611206	1.0980835	0.987437903881073	0.90060425	0.8983387351036072	0.97369385	0.8815582990646362	1.104065	0.8754883	1.0826416	0.61224365	0.61813426	6304.9697	33941
266.69305	701.0	1.4144287	1.104407548904419	1.381958	1.0972635746002197	1.0256348	1.0167473554611206	0.97628784	0.987437903881073	0.74398804	0.8983387351036072	0.7251282	0.8815582990646362	1.2068481	0.77560425	0.78292847	1.2457275	0.61813426	6304.9697	33941
190.49332	376.75	1.1157227	1.104407548904419	1.194397	1.0972635746002197	0.94314575	1.0167473554611206	1.0493774	0.987437903881073	0.8495178	0.8983387351036072	0.88552856	0.8815582990646362	1.1121216	0.8644409	0.7738037	1.2785645	0.61813426	6304.9697	33941
202.37738	537.5	1.5567017	1.104407548904419	1.3683472	1.0972635746002197	1.1376343	1.0167473554611206	0.8870239	0.987437903881073	0.75164795	0.8983387351036072	0.66674805	0.8815582990646362	0.80892944	1.2592773	1.3284912	0.4052124	0.61813426	6304.9697	33941
31.53837	524.5	1.6561279	1.104407548904419	1.4067383	1.0972635746002197	1.1773071	1.0167473554611206	0.858551	0.987437903881073	0.730896	0.8983387351036072	0.62750244	0.8815582990646362	0.90216064	1.1101074	0.20614624	6.829834	0.61813426	6304.9697	33941
75.31227	376.5	1.1108398	1.104407548904419	1.0473633	1.0972635746002197	1.0582275	1.0167473554611206	0.9463501	0.987437903881073	0.91018677	0.8983387351036072	0.8624573	0.8815582990646362	0.9727478	1.0241699	0.7659912	0.87371826	0.61813426	6304.9697	33941
160.60185	444.25	1.3342896	1.104407548904419	1.3424683	1.0972635746002197	0.99642944	1.0167473554611206	1.0082397	0.987437903881073	0.7640686	0.8983387351036072	0.7685852	0.8815582990646362	1.0848999	0.8945923	1.6307983	0.2850647	0.61813426	6304.9697	33941
81.516846	233.875	0.88934326	1.104407548904419	0.8427429	1.0972635746002197	1.050415	1.0167473554611206	0.9519348	0.987437903881073	1.0620117	0.8983387351036072	1.0132446	0.8815582990646362	1.0818481	0.8921509	0.8734131	0.97888184	0.61813426	6304.9697	33941
80.356	777.0	1.3114014	1.104407548904419	1.1201782	1.0972635746002197	1.1711426	1.0167473554611206	0.8640442	0.987437903881073	0.8857727	0.8983387351036072	0.7651367	0.8815582990646362	1.0506592	0.92303467	1.8669434	0.2077179	0.61813426	6304.9697	33941
730.16156	464.0	1.6182861	1.104407548904419	1.4171143	1.0972635746002197	1.1419678	1.0167473554611206	0.88391113	0.987437903881073	0.7264404	0.8983387351036072	0.64208984	0.8815582990646362	1.2463379	0.73446655	0.44100952	1.9865112	0.61813426	6304.9697	33941
99.1505	417.75	1.0722656	1.104407548904419	0.98153687	1.0972635746002197	1.0944824	1.0167473554611206	0.91586304	0.987437903881073	0.9411621	0.8983387351036072	0.8611145	0.8815582990646362	1.0350952	0.9414673	1.3013916	0.36154175	0.61813426	6304.9697	33941
263.24176	631.0	1.7459106	1.104407548904419	1.4417114	1.0972635746002197	1.2109985	1.0167473554611206	0.83847046	0.987437903881073	0.7140808	0.8983387351036072	0.59872437	0.8815582990646362	0.85842896	1.1867065	0.78118896	0.9625244	-0.61813426	6304.9697	33941
