lep_pt	AK8_pt	LHE_dd	LHES_dd	LHE_dm	LHES_dm	LHE_md	LHES_md	LHE_um	LHES_um	LHE_mu	LHES_mu	LHE_uu	LHES_uu	ISR_u	ISR_d	FSR_u	FSR_d	genWeights	sumWeight	N_exp
63.228367	322.5	1.3782349	1.100885033607483	1.2288818	1.0917093753814697	1.1219482	1.018546223640442	0.8985596	0.9860249161720276	0.82058716	0.9011425375938416	0.7371521	0.8831146955490112	0.8083191	1.2787476	0.62957764	1.5368042	0.61813426	9132.316	33941
99.731155	419.75	1.5776978	1.100885033607483	1.4188232	1.0917093753814697	1.1119995	1.018546223640442	0.9048462	0.9860249161720276	0.7256775	0.9011425375938416	0.6566162	0.8831146955490112	0.8756714	1.1618042	0.6886902	0.77664185	-0.61813426	9132.316	33941
105.772446	434.5	1.6399536	1.100885033607483	1.446106	1.0917093753814697	1.1340942	1.018546223640442	0.8894348	0.9860249161720276	0.7142334	0.9011425375938416	0.6352539	0.8831146955490112	1.0716553	0.89190674	0.5600281	1.4772949	-0.61813426	9132.316	33941
127.7877	639.0	1.6901245	1.100885033607483	1.4510498	1.0917093753814697	1.1647949	1.018546223640442	0.8681946	0.9860249161720276	0.71221924	0.9011425375938416	0.61834717	0.8831146955490112	0.9812622	0.99749756	0.8468323	0.91589355	-0.61813426	9132.316	33941
203.10062	552.5	1.609314	1.100885033607483	1.4108887	1.0917093753814697	1.1409912	1.018546223640442	0.88604736	0.9860249161720276	0.7301636	0.9011425375938416	0.64675903	0.8831146955490112	1.0802002	0.89004517	1.3674927	0.3756256	0.61813426	9132.316	33941
151.6764	331.5	1.6494751	1.100885033607483	1.4292603	1.0917093753814697	1.1538086	1.018546223640442	0.8742981	0.9860249161720276	0.7210083	0.9011425375938416	0.63046265	0.8831146955490112	1.2444458	0.74523926	0.8331604	1.1681519	0.61813426	9132.316	33941
44.89885	332.75	1.3839722	1.100885033607483	1.2959595	1.0917093753814697	1.06781	1.018546223640442	0.93930054	0.9860249161720276	0.7885132	0.9011425375938416	0.74072266	0.8831146955490112	0.8956299	1.1381836	2.880005	0.12113571	0.61813426	9132.316	33941
126.26432	423.5	1.3675537	1.100885033607483	1.2089844	1.0917093753814697	1.1313477	1.018546223640442	0.8895874	0.9860249161720276	0.8334656	0.9011425375938416	0.741333	0.8831146955490112	1.1350098	0.8327942	1.4859619	0.41618347	0.61813426	9132.316	33941
220.27452	300.75	1.1282349	1.100885033607483	1.0471191	1.0917093753814697	1.0787964	1.018546223640442	0.9338989	0.9860249161720276	0.9107666	0.9011425375938416	0.8499756	0.8831146955490112	1.1385498	0.8235779	0.7411804	1.0397339	0.61813426	9132.316	33941
204.59033	667.5	1.102356	1.100885033607483	1.2063599	1.0917093753814697	0.92282104	1.018546223640442	1.071106	0.9860249161720276	0.8424072	0.9011425375938416	0.89611816	0.8831146955490112	1.0054932	0.9857178	1.3934326	0.47509766	0.61813426	9132.316	33941
