lep_pt	genWeights	sumWeight	N_exp
59.34511	0.49554962	290180.0	35563
30.424868	0.49554962	290180.0	35563
62.671608	-0.49554962	290180.0	35563
54.76335	-0.49554962	290180.0	35563
29.616655	0.49554962	290180.0	35563
54.601524	-0.49554962	290180.0	35563
30.937817	0.49554962	290180.0	35563
61.526745	0.49554962	290180.0	35563
156.68045	0.49554962	290180.0	35563
36.833534	-0.49554962	290180.0	35563
24.450506	-0.49554962	290180.0	35563
36.839848	0.49554962	290180.0	35563
85.0001	0.49554962	290180.0	35563
42.857933	0.49554962	290180.0	35563
79.88475	-0.49554962	290180.0	35563
344.23843	-0.49554962	290180.0	35563
50.134453	-0.49554962	290180.0	35563
103.96609	-0.49554962	290180.0	35563
162.49785	0.49554962	290180.0	35563
50.290222	-0.49554962	290180.0	35563
90.01814	-0.49554962	290180.0	35563
203.03845	0.49554962	290180.0	35563
42.29272	0.49554962	290180.0	35563
87.659546	-0.49554962	290180.0	35563
31.364578	-0.49554962	290180.0	35563
239.39412	0.49554962	290180.0	35563
251.91048	-0.49554962	290180.0	35563
68.94507	-0.49554962	290180.0	35563
100.45379	0.49554962	290180.0	35563
65.39598	0.49554962	290180.0	35563
25.139805	0.49554962	290180.0	35563
35.08988	0.49554962	290180.0	35563
62.04339	0.49554962	290180.0	35563
59.931442	0.49554962	290180.0	35563
174.2568	0.49554962	290180.0	35563
46.100002	-0.49554962	290180.0	35563
160.80887	0.49554962	290180.0	35563
118.5959	0.49554962	290180.0	35563
194.184	0.49554962	290180.0	35563
111.24333	0.49554962	290180.0	35563
103.548996	-0.49554962	290180.0	35563
77.302086	0.49554962	290180.0	35563
182.06453	-0.49554962	290180.0	35563
81.84372	0.49554962	290180.0	35563
142.47688	0.49554962	290180.0	35563
26.459852	0.49554962	290180.0	35563
32.437553	0.49554962	290180.0	35563
73.64997	0.49554962	290180.0	35563
150.12903	0.49554962	290180.0	35563
52.87662	0.49554962	290180.0	35563
66.04363	0.49554962	290180.0	35563
134.70346	0.49554962	290180.0	35563
94.62135	-0.49554962	290180.0	35563
82.39729	0.49554962	290180.0	35563
30.787271	0.49554962	290180.0	35563
111.9919	0.49554962	290180.0	35563
154.81786	0.49554962	290180.0	35563
79.459145	0.49554962	290180.0	35563
98.69644	0.49554962	290180.0	35563
34.97324	0.49554962	290180.0	35563
125.91246	0.49554962	290180.0	35563
62.542263	-0.49554962	290180.0	35563
199.79938	-0.49554962	290180.0	35563
29.341764	-0.49554962	290180.0	35563
82.60235	0.49554962	290180.0	35563
189.15512	0.49554962	290180.0	35563
92.17633	0.49554962	290180.0	35563
53.08004	0.49554962	290180.0	35563
138.31113	0.49554962	290180.0	35563
63.908062	0.49554962	290180.0	35563
39.889812	0.49554962	290180.0	35563
170.8343	0.49554962	290180.0	35563
249.81473	-0.49554962	290180.0	35563
235.41162	0.49554962	290180.0	35563
88.84457	0.49554962	290180.0	35563
63.780674	0.49554962	290180.0	35563
97.26906	0.49554962	290180.0	35563
137.964	0.49554962	290180.0	35563
15.677974	0.49554962	290180.0	35563
78.62757	-0.49554962	290180.0	35563
112.28201	0.49554962	290180.0	35563
45.673958	0.49554962	290180.0	35563
68.169655	0.49554962	290180.0	35563
86.011475	-0.49554962	290180.0	35563
130.91968	0.49554962	290180.0	35563
97.26709	0.49554962	290180.0	35563
38.274	0.49554962	290180.0	35563
127.40647	0.49554962	290180.0	35563
195.6481	0.49554962	290180.0	35563
122.55502	-0.49554962	290180.0	35563
97.73252	0.49554962	290180.0	35563
27.593683	0.49554962	290180.0	35563
185.70604	0.49554962	290180.0	35563
58.881752	0.49554962	290180.0	35563
163.90129	0.49554962	290180.0	35563
51.231323	0.49554962	290180.0	35563
78.75717	-0.49554962	290180.0	35563
42.21315	0.49554962	290180.0	35563
311.76495	0.49554962	290180.0	35563
56.39658	-0.49554962	290180.0	35563
45.693443	0.49554962	290180.0	35563
55.0159	-0.49554962	290180.0	35563
120.850136	0.49554962	290180.0	35563
26.745382	0.49554962	290180.0	35563
42.57135	0.49554962	290180.0	35563
82.64512	-0.49554962	290180.0	35563
68.712845	0.49554962	290180.0	35563
321.35822	-0.49554962	290180.0	35563
67.26446	0.49554962	290180.0	35563
340.777	0.49554962	290180.0	35563
601.71234	0.49554962	290180.0	35563
77.87143	0.49554962	290180.0	35563
65.84756	0.49554962	290180.0	35563
61.924717	0.49554962	290180.0	35563
65.623146	0.49554962	290180.0	35563
89.33777	0.49554962	290180.0	35563
35.115185	0.49554962	290180.0	35563
180.7741	0.49554962	290180.0	35563
38.806892	0.49554962	290180.0	35563
66.25065	-0.49554962	290180.0	35563
129.37016	0.49554962	290180.0	35563
200.72804	0.49554962	290180.0	35563
49.725155	0.49554962	290180.0	35563
30.3565	0.49554962	290180.0	35563
291.46582	-0.49554962	290180.0	35563
85.459854	0.49554962	290180.0	35563
56.088646	0.49554962	290180.0	35563
116.87234	-0.49554962	290180.0	35563
33.75003	-0.49554962	290180.0	35563
85.38078	-0.49554962	290180.0	35563
167.91234	0.49554962	290180.0	35563
117.61946	0.49554962	290180.0	35563
22.251486	-0.49554962	290180.0	35563
68.875854	0.49554962	290180.0	35563
141.13426	0.49554962	290180.0	35563
25.4083	0.49554962	290180.0	35563
83.6978	0.49554962	290180.0	35563
109.08354	0.49554962	290180.0	35563
119.616776	0.49554962	290180.0	35563
26.913704	0.49554962	290180.0	35563
172.17455	0.49554962	290180.0	35563
108.46474	0.49554962	290180.0	35563
150.2647	0.49554962	290180.0	35563
131.11397	0.49554962	290180.0	35563
76.76991	0.49554962	290180.0	35563
128.71892	0.49554962	290180.0	35563
27.010937	0.49554962	290180.0	35563
43.295883	0.49554962	290180.0	35563
119.62497	-0.49554962	290180.0	35563
27.17714	0.49554962	290180.0	35563
50.947056	0.49554962	290180.0	35563
22.892876	0.49554962	290180.0	35563
86.99585	0.49554962	290180.0	35563
63.35394	0.49554962	290180.0	35563
49.325653	0.49554962	290180.0	35563
132.09094	0.49554962	290180.0	35563
41.891582	0.49554962	290180.0	35563
