lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
160.88693	544.5	65.3125	65.3125	0.6886719	138.0	0.49554962	193245.5	35563
288.21948	208.625	65.75	65.75	0.7830688	89.9375	0.49554962	193245.5	35563
182.0657	265.0	290.75	151.375	0.787555	118.9375	0.49554962	193245.5	35563
61.636677	425.25	318.09375	173.375	0.6967485	174.75	0.49554962	193245.5	35563
138.72992	266.75	232.51562	50.09375	0.48798078	105.375	-0.49554962	193245.5	35563
109.60712	236.25	41.75	41.75	0.8165345	84.3125	-0.49554962	193245.5	35563
198.26306	377.75	137.28125	84.0	0.4470534	189.375	0.49554962	193245.5	35563
107.42235	473.75	37.78125	37.78125	0.6930362	132.375	0.49554962	193245.5	35563
347.3837	563.0	115.75	61.8125	0.71955556	165.125	0.49554962	193245.5	35563
404.87637	1268.0	30.78125	30.78125	0.6536	187.75	0.49554962	193245.5	35563
96.94509	254.75	135.75	135.75	0.9201717	119.625	0.49554962	193245.5	35563
90.936195	353.25	87.8125	87.8125	0.4376644	151.875	-0.49554962	193245.5	35563
177.54962	511.75	136.0	136.0	0.57618654	170.5	0.49554962	193245.5	35563
93.955185	432.5	114.5	114.5	0.78341585	5.5742188	0.49554962	193245.5	35563
653.4589	906.5	388.75	270.0	0.48241502	376.75	-0.49554962	193245.5	35563
388.7101	409.25	212.78125	94.5	0.33003953	148.5	0.49554962	193245.5	35563
314.3871	437.25	181.75	96.3125	0.6207881	165.25	0.49554962	193245.5	35563
306.56964	268.25	150.84375	121.1875	0.8169324	85.75	0.49554962	193245.5	35563
158.8022	217.875	169.65625	80.875	0.5065514	99.625	-0.49554962	193245.5	35563
149.69026	383.25	90.25	90.25	0.6563591	124.1875	-0.49554962	193245.5	35563
139.52626	296.5	101.625	101.625	0.6804734	96.125	-0.49554962	193245.5	35563
282.11185	377.75	161.21875	101.0625	0.832079	114.5625	0.49554962	193245.5	35563
108.03566	255.125	215.90625	124.375	0.71428573	89.75	0.49554962	193245.5	35563
77.27575	228.0	133.6875	107.125	0.68467474	15.2734375	0.49554962	193245.5	35563
302.24026	518.5	188.96875	134.875	0.77096117	153.0	-0.49554962	193245.5	35563
228.00053	262.0	120.125	120.125	0.7619048	96.25	0.49554962	193245.5	35563
302.4099	243.5	101.6875	67.5	0.51447874	97.625	0.49554962	193245.5	35563
221.22203	370.5	95.25	48.125	0.69132483	161.125	0.49554962	193245.5	35563
53.329308	276.25	63.71875	63.71875	0.7532467	110.0625	0.49554962	193245.5	35563
159.78792	419.0	126.25	126.25	0.3069335	168.375	0.49554962	193245.5	35563
249.04433	443.5	75.25	75.25	0.562323	164.375	0.49554962	193245.5	35563
224.81567	323.75	223.25	119.0	0.475	135.25	0.49554962	193245.5	35563
75.45654	211.875	119.125	71.5625	0.67083335	86.3125	0.49554962	193245.5	35563
72.03555	417.25	108.421875	79.6875	0.45594126	177.25	0.49554962	193245.5	35563
76.03917	277.5	105.875	105.875	0.8239084	88.875	0.49554962	193245.5	35563
169.46436	281.25	68.875	68.875	0.5556144	115.875	0.49554962	193245.5	35563
168.98308	331.0	43.125	43.125	0.9231302	128.25	0.49554962	193245.5	35563
161.8739	550.0	25.84375	25.84375	0.76327866	157.625	0.49554962	193245.5	35563
275.69647	479.0	233.375	139.125	0.65321374	191.625	0.49554962	193245.5	35563
520.2184	759.5	113.046875	87.25	0.5012854	169.125	-0.49554962	193245.5	35563
111.438835	263.5	122.90625	90.0625	0.51673496	109.5	0.49554962	193245.5	35563
346.91934	232.875	232.1875	136.75	0.632874	84.1875	0.49554962	193245.5	35563
297.1276	460.0	150.625	150.625	0.9347235	181.875	-0.49554962	193245.5	35563
116.461174	338.5	65.9375	65.9375	0.76806724	90.0625	-0.49554962	193245.5	35563
245.54073	316.25	29.65625	29.65625	0.4986339	143.125	0.49554962	193245.5	35563
