AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	genWeights	sumWeight	signal
30.453125	363.5	30.453125	0.042114258	0.053131104	0.0033527491734588466	77280.0	576609.0	False
148.625	219.25	148.625	3.002584e-06	0.12213135	0.45224491848679804	77280.0	576609.0	False
33.5	345.5	70.40625	0.0013446808	0.10888672	1.359645857830202	77280.0	576609.0	False
29.6875	429.0	29.6875	5.764887e-07	0.9892578	9.036369373067089	77280.0	576609.0	False
28.0	260.75	28.0	8.9779496e-07	0.06915283	0.717055217850529	77280.0	576609.0	False
40.5	267.5	40.5	0.008270264	0.15100098	1.1066007921097025	77280.0	576609.0	False
214.0	207.5	214.0	0.0001553297	0.059936523	1.82150407467104	77280.0	576609.0	False
136.25	253.25	136.25	5.5909157e-05	0.8022461	6.8434364377357895	77280.0	576609.0	False
42.15625	335.5	42.15625	0.60839844	0.05618286	0.683010944486881	77280.0	576609.0	False
31.546875	355.25	31.546875	0.000313282	0.24060059	0.624423603498812	77280.0	576609.0	False
28.609375	606.0	28.609375	0.0051231384	0.06903076	2.199967993665041	77280.0	576609.0	False
29.3125	777.0	29.3125	7.911585e-07	0.062683105	1.1492181676980806	77280.0	576609.0	False
28.34375	179.875	77.5625	0.00025367737	0.0713501	3.3329282385114283	77280.0	576609.0	False
92.8125	185.625	92.8125	7.9751015e-05	0.39526367	1.9587004698025652	77280.0	576609.0	False
31.96875	377.25	31.96875	3.2246113e-05	0.119262695	2.5768184466185033	77280.0	576609.0	False
125.875	257.5	125.875	9.126961e-06	0.9941406	9.127712139568303	77280.0	576609.0	False
39.46875	346.0	39.46875	0.00014483929	0.99365234	3.476608737450263	77280.0	576609.0	False
31.5	416.5	31.5	0.00059843063	0.07952881	3.468466088932132	77280.0	576609.0	False
121.875	278.5	121.875	5.9464946e-07	0.15466309	0.8090827681228632	77280.0	576609.0	False
25.890625	412.75	25.890625	5.122274e-06	0.1171875	1.1725984157785234	77280.0	576609.0	False
122.625	251.5	122.625	0.0006504059	0.055999756	5.971576273622631	77280.0	576609.0	False
140.5	401.0	140.5	0.0005784035	0.053710938	5.237621393860621	77280.0	576609.0	False
48.34375	207.125	48.34375	0.014022827	0.10021973	0.3188345506446808	77280.0	576609.0	False
31.515625	292.25	31.515625	0.007637024	0.05999756	1.0487061443979968	77280.0	576609.0	False
27.6875	305.5	27.6875	1.0035932e-05	0.1550293	3.676524127670504	77280.0	576609.0	False
26.65625	280.0	105.34375	0.0058288574	0.9165039	2.4942883157980447	77280.0	576609.0	False
84.375	386.25	84.375	0.022720337	0.89990234	4.327424306779278	77280.0	576609.0	False
81.5	461.0	81.5	1.7257407e-06	0.06640625	0.14101066632346715	77280.0	576609.0	False
48.09375	417.0	48.09375	0.0040359497	0.06359863	0.011706604160707457	77280.0	576609.0	False
84.6875	359.75	84.6875	3.7252903e-05	0.08721924	0.18871997217109993	77280.0	576609.0	False
47.03125	280.0	47.03125	9.2666596e-08	0.11895752	4.140429628467288	77280.0	576609.0	False
72.25	288.25	72.25	9.693205e-06	0.6870117	0.6980330277609426	77280.0	576609.0	False
35.4375	275.25	35.4375	4.3958426e-06	0.18908691	3.946911663507777	77280.0	576609.0	False
46.5625	316.5	46.5625	0.0028762817	0.89990234	0.1634424037069948	77280.0	576609.0	False
87.0	229.75	87.0	2.8079376e-07	0.9760742	1.4546927815237467	77280.0	576609.0	False
