lep_pt	AK8_pt	AK4_pt	GenT_pt	M_sd	genWeights	sumWeight	N_exp
194.61862	345.75	121.0625	353.0	97.0625	0.49554962	224808.1	35563
285.83704	671.5	210.75	640.0	189.25	0.49554962	224808.1	35563
597.63275	851.5	74.3125	778.0	187.75	-0.49554962	224808.1	35563
373.4066	493.25	132.0	441.0	166.75	-0.49554962	224808.1	35563
37.610035	390.25	103.25	359.0	183.75	-0.49554962	224808.1	35563
199.1076	729.5	70.6875	688.0	185.75	0.49554962	224808.1	35563
210.78833	364.5	50.9375	405.0	148.125	0.49554962	224808.1	35563
171.9506	253.875	112.625	220.0	113.0625	-0.49554962	224808.1	35563
122.23699	369.0	99.625	287.0	145.375	-0.49554962	224808.1	35563
85.19943	335.25	132.75	298.0	170.625	0.49554962	224808.1	35563
54.276646	727.5	143.125	558.0	116.25	0.49554962	224808.1	35563
148.30904	462.25	98.1875	484.0	170.375	0.49554962	224808.1	35563
212.0491	374.25	119.125	373.0	123.0	0.49554962	224808.1	35563
233.10304	410.5	102.6875	393.0	132.75	0.49554962	224808.1	35563
107.628006	229.625	182.375	208.5	87.375	0.49554962	224808.1	35563
56.569057	247.875	135.5	254.0	91.25	0.49554962	224808.1	35563
137.3861	489.75	184.5	389.0	108.75	0.49554962	224808.1	35563
149.90233	210.0	51.4375	147.5	102.0	0.49554962	224808.1	35563
78.62083	238.875	95.75	317.0	97.5625	0.49554962	224808.1	35563
357.6776	575.5	125.6875	608.0	177.5	0.49554962	224808.1	35563
301.9129	375.25	146.375	383.0	117.5625	0.49554962	224808.1	35563
154.0865	508.25	74.0	488.0	8.28125	0.49554962	224808.1	35563
130.10269	386.5	113.375	367.0	202.0	0.49554962	224808.1	35563
161.74452	368.25	133.0	366.0	137.375	0.49554962	224808.1	35563
79.828606	229.25	52.40625	164.0	104.5	-0.49554962	224808.1	35563
616.6749	894.5	60.84375	930.0	167.0	-0.49554962	224808.1	35563
335.0522	325.0	128.625	216.0	142.125	-0.49554962	224808.1	35563
195.1628	349.5	151.875	329.0	153.75	-0.49554962	224808.1	35563
317.8568	316.0	140.125	339.0	157.25	0.49554962	224808.1	35563
65.569374	428.75	140.375	438.0	123.25	0.49554962	224808.1	35563
70.220276	501.25	72.375	520.0	169.5	0.49554962	224808.1	35563
191.9854	280.25	73.5625	328.0	114.25	0.49554962	224808.1	35563
221.40346	459.75	72.5	462.0	155.375	0.49554962	224808.1	35563
478.9084	884.5	51.78125	850.0	135.5	0.49554962	224808.1	35563
176.30762	364.25	59.15625	312.0	126.125	0.49554962	224808.1	35563
58.131626	327.5	99.5625	307.0	192.625	0.49554962	224808.1	35563
401.15594	737.5	139.75	501.0	271.75	0.49554962	224808.1	35563
123.90931	278.25	87.625	493.0	98.625	0.49554962	224808.1	35563
115.10107	287.75	81.8125	274.0	104.5	0.49554962	224808.1	35563
296.6601	416.0	143.125	353.0	198.25	0.49554962	224808.1	35563
60.661205	580.0	113.375	548.0	87.25	0.49554962	224808.1	35563
242.62921	257.5	98.875	388.0	103.9375	0.49554962	224808.1	35563
76.99037	539.0	113.3125	438.0	200.375	-0.49554962	224808.1	35563
90.95628	491.75	84.5	447.0	148.0	-0.49554962	224808.1	35563
230.6701	645.0	74.4375	650.0	152.0	0.49554962	224808.1	35563
213.22166	386.0	118.75	400.0	133.5	0.49554962	224808.1	35563
275.99493	446.0	155.25	148.0	175.375	0.49554962	224808.1	35563
140.06883	249.5	128.375	246.5	124.3125	0.49554962	224808.1	35563
171.72728	432.0	83.375	428.0	131.125	0.49554962	224808.1	35563
41.089657	361.75	57.75	331.0	127.3125	-0.49554962	224808.1	35563
195.76437	359.5	59.53125	400.0	108.375	0.49554962	224808.1	35563
456.92746	452.25	96.5	368.0	103.4375	0.49554962	224808.1	35563
307.79556	787.5	96.375	782.0	170.75	0.49554962	224808.1	35563
234.34894	457.5	163.875	462.0	180.0	0.49554962	224808.1	35563
121.55587	331.0	66.375	334.0	138.25	0.49554962	224808.1	35563
488.13287	621.5	112.9375	566.0	195.75	-0.49554962	224808.1	35563
83.38088	486.25	93.6875	493.0	179.375	0.49554962	224808.1	35563
83.26896	304.75	95.1875	353.0	114.75	0.49554962	224808.1	35563
252.4994	386.75	110.1875	395.0	174.125	-0.49554962	224808.1	35563
97.265366	549.0	143.125	572.0	174.875	-0.49554962	224808.1	35563
240.23857	783.0	90.25	724.0	191.125	0.49554962	224808.1	35563
83.02186	257.75	92.5	220.0	125.8125	-0.49554962	224808.1	35563
424.29733	710.5	74.0625	726.0	156.25	0.49554962	224808.1	35563
87.80284	287.75	55.09375	267.0	87.125	-0.49554962	224808.1	35563
73.02387	239.0	111.0625	254.5	101.6875	0.49554962	224808.1	35563
277.50034	365.5	121.8125	393.0	89.3125	-0.49554962	224808.1	35563
60.745132	674.0	59.0625	572.0	156.25	0.49554962	224808.1	35563
294.47815	406.25	63.4375	400.0	163.75	0.49554962	224808.1	35563
193.19418	323.75	58.5	238.0	135.25	0.49554962	224808.1	35563
77.711624	571.5	116.75	442.0	208.75	0.49554962	224808.1	35563
97.47122	418.25	69.0625	454.0	149.25	-0.49554962	224808.1	35563
344.33698	451.5	91.875	442.0	183.625	-0.49554962	224808.1	35563
433.71948	670.5	120.375	642.0	186.375	0.49554962	224808.1	35563
271.61603	387.25	95.0625	372.0	104.3125	-0.49554962	224808.1	35563
375.33826	522.5	96.4375	560.0	115.75	0.49554962	224808.1	35563
143.38815	534.0	124.6875	522.0	146.5	-0.49554962	224808.1	35563
121.082306	334.25	157.625	326.0	138.75	0.49554962	224808.1	35563
117.01403	322.0	58.125	315.0	107.625	-0.49554962	224808.1	35563
301.56863	237.5	75.3125	540.0	80.0625	0.49554962	224808.1	35563
242.19835	293.0	68.875	270.0	121.5625	-0.49554962	224808.1	35563
119.73362	276.5	90.9375	335.0	131.625	0.49554962	224808.1	35563
61.274933	421.25	69.8125	342.0	134.75	0.49554962	224808.1	35563
143.56525	827.0	107.125	654.0	406.25	0.49554962	224808.1	35563
279.41248	565.0	145.375	572.0	187.25	-0.49554962	224808.1	35563
332.8592	445.25	100.0625	512.0	154.75	0.49554962	224808.1	35563
170.76971	545.5	145.25	520.0	177.875	-0.49554962	224808.1	35563
97.77258	671.0	76.75	656.0	181.75	0.49554962	224808.1	35563
153.21712	483.75	54.5625	467.0	184.25	0.49554962	224808.1	35563
186.40892	293.75	76.0	290.0	110.5625	0.49554962	224808.1	35563
90.099884	359.0	188.625	325.0	160.625	-0.49554962	224808.1	35563
65.88132	277.75	120.0	286.0	112.375	-0.49554962	224808.1	35563
258.28192	391.75	139.0	246.5	146.875	0.49554962	224808.1	35563
82.424255	309.5	60.03125	394.0	112.1875	0.49554962	224808.1	35563
174.6682	509.5	58.84375	503.0	183.875	-0.49554962	224808.1	35563
189.6797	468.0	91.125	502.0	155.875	0.49554962	224808.1	35563
426.67392	564.0	64.8125	540.0	197.875	0.49554962	224808.1	35563
77.16317	242.375	52.9375	253.5	92.9375	-0.49554962	224808.1	35563
61.20501	273.0	91.6875	231.5	7.8476562	0.49554962	224808.1	35563
134.04907	250.375	69.75	272.0	105.875	0.49554962	224808.1	35563
205.14563	329.75	108.375	412.0	159.875	0.49554962	224808.1	35563
81.63676	403.75	158.0	386.0	178.0	-0.49554962	224808.1	35563
47.503017	703.0	117.125	678.0	191.25	0.49554962	224808.1	35563
117.19228	549.5	101.25	534.0	126.1875	0.49554962	224808.1	35563
228.05096	541.5	83.75	514.0	118.875	-0.49554962	224808.1	35563
188.95692	368.0	50.96875	392.0	171.625	0.49554962	224808.1	35563
93.53662	674.0	67.3125	630.0	141.375	0.49554962	224808.1	35563
362.262	269.75	52.5625	299.0	64.5625	0.49554962	224808.1	35563
161.01942	323.0	112.0625	334.0	127.5625	0.49554962	224808.1	35563
103.76456	328.5	76.8125	245.0	159.0	0.49554962	224808.1	35563
52.489803	484.0	143.625	509.0	146.0	0.49554962	224808.1	35563
598.9575	909.5	86.6875	778.0	237.0	0.49554962	224808.1	35563
124.984085	312.75	69.6875	357.0	138.125	0.49554962	224808.1	35563
331.49994	794.0	122.5625	758.0	148.625	0.49554962	224808.1	35563
170.06561	459.75	80.6875	427.0	65.25	0.49554962	224808.1	35563
204.56183	693.0	86.9375	698.0	171.0	-0.49554962	224808.1	35563
150.24672	427.5	56.0	414.0	114.125	0.49554962	224808.1	35563
436.32587	627.5	57.9375	574.0	233.125	-0.49554962	224808.1	35563
329.7933	502.75	80.0625	450.0	184.5	-0.49554962	224808.1	35563
281.24652	601.0	239.625	652.0	130.125	-0.49554962	224808.1	35563
107.03787	352.0	58.34375	316.0	154.75	-0.49554962	224808.1	35563
413.9995	446.75	200.5	423.0	102.1875	-0.49554962	224808.1	35563
159.98541	240.0	72.0625	168.5	104.0625	-0.49554962	224808.1	35563
125.31222	389.75	109.0	376.0	126.75	0.49554962	224808.1	35563
121.14685	550.0	95.75	526.0	171.875	0.49554962	224808.1	35563
146.30312	498.25	82.75	493.0	138.75	0.49554962	224808.1	35563
81.5151	226.25	85.0625	217.0	78.375	-0.49554962	224808.1	35563
201.42357	419.0	61.4375	316.0	170.125	0.49554962	224808.1	35563
108.81112	973.5	111.0625	1040.0	168.875	-0.49554962	224808.1	35563
93.912544	310.75	103.9375	355.0	114.9375	0.49554962	224808.1	35563
225.31114	296.25	66.9375	299.0	136.875	0.49554962	224808.1	35563
237.5002	387.25	80.375	406.0	159.5	0.49554962	224808.1	35563
102.14607	942.5	120.125	834.0	199.5	0.49554962	224808.1	35563
173.59743	312.25	86.4375	319.0	111.0625	-0.49554962	224808.1	35563
51.886875	436.5	76.5	481.0	80.75	0.49554962	224808.1	35563
167.04686	382.25	137.75	382.0	143.375	-0.49554962	224808.1	35563
85.41137	307.5	72.625	337.0	119.125	-0.49554962	224808.1	35563
147.91708	216.125	58.3125	214.5	81.1875	0.49554962	224808.1	35563
129.10704	292.25	106.0625	267.0	95.625	0.49554962	224808.1	35563
134.76265	305.75	89.75	349.0	115.8125	0.49554962	224808.1	35563
118.77191	460.0	138.0	441.0	186.5	0.49554962	224808.1	35563
182.09068	237.625	76.0625	276.0	83.875	-0.49554962	224808.1	35563
179.24701	415.25	146.875	358.0	211.5	-0.49554962	224808.1	35563
349.0964	761.5	99.6875	680.0	67.25	0.49554962	224808.1	35563
186.21788	757.0	92.9375	678.0	211.0	0.49554962	224808.1	35563
86.84887	240.625	91.125	301.0	79.1875	0.49554962	224808.1	35563
225.42601	274.5	62.28125	351.0	94.875	0.49554962	224808.1	35563
142.1683	401.0	84.3125	424.0	90.0625	-0.49554962	224808.1	35563
136.21404	260.0	65.0	242.5	100.8125	0.49554962	224808.1	35563
106.91202	295.75	137.125	315.0	117.1875	0.49554962	224808.1	35563
292.428	413.25	111.5625	385.0	142.5	0.49554962	224808.1	35563
251.91624	375.5	99.1875	250.0	145.625	0.49554962	224808.1	35563
148.55255	527.5	124.6875	524.0	191.5	0.49554962	224808.1	35563
60.930725	269.0	52.21875	277.0	89.125	0.49554962	224808.1	35563
108.48341	251.375	60.84375	245.5	84.5625	0.49554962	224808.1	35563
126.38283	233.75	71.8125	252.0	129.125	0.49554962	224808.1	35563
232.22595	594.5	146.0	554.0	212.625	-0.49554962	224808.1	35563
267.7274	724.5	98.625	752.0	174.0	0.49554962	224808.1	35563
193.29594	345.5	130.5	343.0	137.75	-0.49554962	224808.1	35563
54.924133	358.75	114.75	367.0	133.375	-0.49554962	224808.1	35563
349.08167	348.5	88.4375	390.0	158.125	-0.49554962	224808.1	35563
98.527695	461.5	124.25	477.0	181.5	0.49554962	224808.1	35563
219.0269	301.25	60.46875	208.0	106.9375	0.49554962	224808.1	35563
129.76889	375.0	100.0625	375.0	146.625	0.49554962	224808.1	35563
325.3008	557.0	69.0	544.0	94.6875	-0.49554962	224808.1	35563
240.08334	1100.0	76.5625	1014.0	84.8125	0.49554962	224808.1	35563
62.594975	342.0	121.75	323.0	127.4375	-0.49554962	224808.1	35563
349.5623	367.75	85.3125	422.0	138.125	0.49554962	224808.1	35563
138.19298	693.5	109.5625	636.0	196.0	0.49554962	224808.1	35563
195.05836	264.5	80.9375	254.0	65.25	-0.49554962	224808.1	35563
146.77914	441.0	52.9375	455.0	1.0234375	0.49554962	224808.1	35563
257.23587	280.75	123.125	356.0	112.875	0.49554962	224808.1	35563
320.73166	359.75	81.375	420.0	92.5	0.49554962	224808.1	35563
45.4134	494.5	60.75	418.0	213.875	0.49554962	224808.1	35563
183.63286	305.5	131.75	335.0	144.625	0.49554962	224808.1	35563
188.0772	440.25	95.0625	427.0	179.75	0.49554962	224808.1	35563
119.78146	248.25	116.8125	322.0	82.375	0.49554962	224808.1	35563
223.16524	541.5	82.3125	560.0	78.625	0.49554962	224808.1	35563
114.26879	430.75	51.1875	509.0	144.5	0.49554962	224808.1	35563
39.511776	313.25	134.875	326.0	138.875	-0.49554962	224808.1	35563
164.11514	220.125	97.5	228.5	105.3125	0.49554962	224808.1	35563
176.50116	346.75	94.0	376.0	159.625	0.49554962	224808.1	35563
200.19351	473.25	102.125	455.0	162.125	0.49554962	224808.1	35563
278.59137	415.5	84.625	451.0	163.375	0.49554962	224808.1	35563
255.2618	216.0	80.75	95.25	79.8125	-0.49554962	224808.1	35563
66.23569	278.75	97.9375	216.5	113.1875	0.49554962	224808.1	35563
271.49905	448.75	71.625	176.0	113.1875	0.49554962	224808.1	35563
99.61864	573.0	173.625	509.0	218.375	-0.49554962	224808.1	35563
64.69948	350.0	77.625	342.0	123.125	0.49554962	224808.1	35563
41.197163	317.0	96.3125	302.0	128.375	0.49554962	224808.1	35563
421.7852	370.25	52.46875	333.0	2.3847656	0.49554962	224808.1	35563
60.684494	430.75	145.125	433.0	150.5	-0.49554962	224808.1	35563
86.205315	309.0	126.5	317.0	121.6875	0.49554962	224808.1	35563
71.887024	330.25	71.8125	439.0	111.8125	-0.49554962	224808.1	35563
221.38434	463.75	181.75	416.0	210.625	0.49554962	224808.1	35563
95.049904	283.75	102.875	331.0	106.125	0.49554962	224808.1	35563
312.5129	457.75	77.0625	450.0	161.125	-0.49554962	224808.1	35563
421.2445	590.5	131.125	514.0	184.75	0.49554962	224808.1	35563
68.53451	367.0	115.8125	370.0	79.125	0.49554962	224808.1	35563
203.97408	238.0	112.875	342.0	80.375	-0.49554962	224808.1	35563
332.53406	419.75	80.1875	396.0	155.375	0.49554962	224808.1	35563
144.13913	395.75	70.25	363.0	159.875	0.49554962	224808.1	35563
60.153976	576.5	116.8125	518.0	208.0	0.49554962	224808.1	35563
41.581406	323.5	127.125	307.0	187.125	-0.49554962	224808.1	35563
262.77197	283.5	55.40625	385.0	8.0625	0.49554962	224808.1	35563
233.24622	546.5	82.875	540.0	131.125	0.49554962	224808.1	35563
185.93167	306.5	116.5625	392.0	84.0625	0.49554962	224808.1	35563
118.17077	693.0	101.125	658.0	146.875	0.49554962	224808.1	35563
167.36086	591.5	92.9375	385.0	177.125	-0.49554962	224808.1	35563
314.1208	717.5	90.0625	764.0	72.375	0.49554962	224808.1	35563
476.53397	485.25	114.0	526.0	182.75	-0.49554962	224808.1	35563
48.468685	686.0	100.125	435.0	11.59375	0.49554962	224808.1	35563
69.47373	279.5	66.1875	273.0	83.125	0.49554962	224808.1	35563
186.76202	791.0	65.9375	748.0	128.375	0.49554962	224808.1	35563
136.72083	299.5	157.375	267.0	128.5	0.49554962	224808.1	35563
64.018875	302.25	209.25	272.0	61.96875	0.49554962	224808.1	35563
200.61867	254.875	51.8125	386.0	71.6875	0.49554962	224808.1	35563
72.00389	390.75	68.5625	372.0	145.125	0.49554962	224808.1	35563
159.19914	319.0	66.625	229.0	119.1875	0.49554962	224808.1	35563
141.8183	363.75	74.25	388.0	86.375	0.49554962	224808.1	35563
63.76763	397.5	102.5	413.0	167.125	0.49554962	224808.1	35563
79.258446	308.75	103.5	283.0	124.5	0.49554962	224808.1	35563
207.19589	529.0	80.25	368.0	157.875	-0.49554962	224808.1	35563
541.59766	613.0	65.9375	592.0	104.25	0.49554962	224808.1	35563
142.68826	211.0	59.125	328.0	82.5625	0.49554962	224808.1	35563
123.4176	638.0	75.375	496.0	206.125	0.49554962	224808.1	35563
224.42632	316.25	61.15625	193.0	140.875	0.49554962	224808.1	35563
78.94521	330.75	57.28125	331.0	105.5625	0.49554962	224808.1	35563
364.95154	415.25	121.375	464.0	163.0	-0.49554962	224808.1	35563
254.77966	540.0	116.6875	477.0	193.25	0.49554962	224808.1	35563
168.95665	461.75	199.5	451.0	191.75	0.49554962	224808.1	35563
55.446274	545.0	169.625	479.0	212.375	0.49554962	224808.1	35563
350.12225	406.25	58.53125	375.0	134.0	-0.49554962	224808.1	35563
177.58945	327.25	149.875	253.5	138.875	0.49554962	224808.1	35563
103.52842	344.5	66.625	335.0	133.375	0.49554962	224808.1	35563
271.03647	331.25	58.6875	358.0	110.4375	-0.49554962	224808.1	35563
286.09775	254.375	80.75	227.0	106.0	-0.49554962	224808.1	35563
185.69498	315.0	114.875	257.0	56.25	-0.49554962	224808.1	35563
548.6955	492.75	65.8125	540.0	175.0	0.49554962	224808.1	35563
159.55438	270.75	85.0	225.5	92.375	0.49554962	224808.1	35563
249.41629	247.875	108.375	288.0	96.5625	-0.49554962	224808.1	35563
147.98344	325.5	114.375	292.0	98.5	-0.49554962	224808.1	35563
149.85405	322.75	54.28125	294.0	132.875	0.49554962	224808.1	35563
69.00643	424.75	112.9375	403.0	160.75	-0.49554962	224808.1	35563
167.46788	283.5	70.375	329.0	124.625	0.49554962	224808.1	35563
56.799934	318.75	151.25	291.0	153.75	0.49554962	224808.1	35563
118.8551	468.5	142.25	403.0	206.25	0.49554962	224808.1	35563
236.3274	427.25	142.0	413.0	174.125	0.49554962	224808.1	35563
630.8987	548.5	52.15625	406.0	110.4375	0.49554962	224808.1	35563
99.17947	211.75	53.375	205.5	85.0	0.49554962	224808.1	35563
57.833954	203.25	52.625	235.5	83.6875	0.49554962	224808.1	35563
53.8639	786.5	204.0	828.0	274.0	-0.49554962	224808.1	35563
115.14226	460.75	136.0	466.0	170.125	0.49554962	224808.1	35563
167.92188	323.5	60.53125	286.0	6.7929688	0.49554962	224808.1	35563
75.38043	603.0	169.625	612.0	190.375	-0.49554962	224808.1	35563
106.67274	241.625	95.9375	215.5	98.125	0.49554962	224808.1	35563
518.95276	561.5	164.5	514.0	231.875	0.49554962	224808.1	35563
99.345634	451.75	99.5	462.0	164.75	0.49554962	224808.1	35563
151.06064	544.0	118.6875	574.0	74.375	0.49554962	224808.1	35563
290.15366	420.0	129.0	427.0	179.125	0.49554962	224808.1	35563
232.6631	323.5	119.9375	389.0	151.625	0.49554962	224808.1	35563
157.41006	407.5	91.75	345.0	63.21875	0.49554962	224808.1	35563
142.02184	466.0	150.25	435.0	176.5	0.49554962	224808.1	35563
186.87335	366.0	104.1875	264.0	131.5	0.49554962	224808.1	35563
124.43098	456.25	91.875	409.0	210.75	0.49554962	224808.1	35563
93.48809	656.0	81.4375	528.0	256.5	0.49554962	224808.1	35563
107.9128	431.0	138.125	348.0	183.25	-0.49554962	224808.1	35563
219.95068	359.25	100.25	142.0	90.4375	0.49554962	224808.1	35563
452.29834	774.0	81.875	774.0	195.75	0.49554962	224808.1	35563
325.2914	404.75	110.75	419.0	133.75	0.49554962	224808.1	35563
99.6944	307.0	134.375	288.0	98.0625	0.49554962	224808.1	35563
189.35869	327.75	94.75	342.0	160.75	0.49554962	224808.1	35563
235.39444	252.5	91.4375	293.0	119.625	0.49554962	224808.1	35563
147.12712	400.5	118.0	216.0	129.5	0.49554962	224808.1	35563
108.40583	370.25	109.125	362.0	159.0	-0.49554962	224808.1	35563
285.3266	368.25	117.375	379.0	125.9375	-0.49554962	224808.1	35563
54.73995	250.25	106.25	290.0	103.8125	0.49554962	224808.1	35563
293.22333	528.5	120.75	487.0	194.0	-0.49554962	224808.1	35563
48.946568	335.25	106.625	341.0	122.75	0.49554962	224808.1	35563
177.9382	234.5	102.875	261.0	95.4375	-0.49554962	224808.1	35563
89.856674	319.0	80.6875	380.0	85.4375	-0.49554962	224808.1	35563
121.98834	372.0	139.125	399.0	158.125	0.49554962	224808.1	35563
375.15164	278.5	55.34375	308.0	94.1875	0.49554962	224808.1	35563
113.68589	325.75	123.75	306.0	166.625	0.49554962	224808.1	35563
51.244125	248.625	69.1875	250.0	90.125	0.49554962	224808.1	35563
151.59882	226.0	103.75	315.0	76.125	0.49554962	224808.1	35563
193.19066	413.5	86.6875	331.0	67.3125	0.49554962	224808.1	35563
46.170834	422.75	128.875	408.0	177.625	0.49554962	224808.1	35563
187.56783	728.0	99.5	712.0	180.5	0.49554962	224808.1	35563
176.44005	465.75	84.75	498.0	76.5	0.49554962	224808.1	35563
153.5131	277.75	110.75	275.0	110.6875	0.49554962	224808.1	35563
144.10382	372.5	131.0	365.0	133.5	0.49554962	224808.1	35563
128.07936	576.0	126.6875	584.0	170.875	0.49554962	224808.1	35563
97.47269	303.75	76.25	292.0	81.8125	0.49554962	224808.1	35563
269.79285	521.0	67.5	534.0	134.0	-0.49554962	224808.1	35563
171.39604	242.25	66.75	264.0	87.625	0.49554962	224808.1	35563
165.13326	367.25	83.1875	481.0	147.875	-0.49554962	224808.1	35563
291.6247	491.75	82.1875	456.0	137.375	-0.49554962	224808.1	35563
385.51556	260.0	142.875	326.0	106.3125	0.49554962	224808.1	35563
139.60562	480.0	151.5	427.0	164.625	-0.49554962	224808.1	35563
315.71524	215.0	77.8125	343.0	89.4375	0.49554962	224808.1	35563
186.74069	499.25	131.5	464.0	196.25	0.49554962	224808.1	35563
169.40138	273.0	64.8125	342.0	112.5625	0.49554962	224808.1	35563
83.63944	261.25	73.0	145.5	128.25	0.49554962	224808.1	35563
270.83527	392.5	73.8125	371.0	148.75	0.49554962	224808.1	35563
873.4229	704.0	65.0	660.0	110.875	0.49554962	224808.1	35563
70.79812	509.75	50.1875	510.0	141.375	0.49554962	224808.1	35563
202.38484	587.5	184.875	518.0	144.875	0.49554962	224808.1	35563
179.33138	337.5	88.8125	306.0	110.625	0.49554962	224808.1	35563
247.56482	281.75	78.3125	293.0	122.75	0.49554962	224808.1	35563
99.05244	440.5	152.75	467.0	85.875	0.49554962	224808.1	35563
62.861126	462.25	161.375	450.0	165.5	0.49554962	224808.1	35563
211.82472	299.5	89.4375	259.0	133.375	-0.49554962	224808.1	35563
333.38528	741.0	102.0	750.0	173.25	0.49554962	224808.1	35563
297.90527	313.75	62.21875	210.0	146.75	0.49554962	224808.1	35563
80.09309	424.25	124.125	410.0	175.875	0.49554962	224808.1	35563
184.73962	318.5	88.8125	406.0	70.5	0.49554962	224808.1	35563
58.133892	392.75	84.0625	403.0	87.25	0.49554962	224808.1	35563
141.55464	396.5	144.625	339.0	148.0	0.49554962	224808.1	35563
77.79462	539.5	139.875	538.0	179.375	0.49554962	224808.1	35563
128.80461	341.0	53.5	284.0	139.125	0.49554962	224808.1	35563
126.34156	388.5	86.6875	411.0	117.5625	-0.49554962	224808.1	35563
75.95027	429.25	84.625	441.0	87.0	-0.49554962	224808.1	35563
116.09387	513.5	135.875	522.0	175.5	0.49554962	224808.1	35563
354.89365	348.75	76.625	406.0	57.9375	0.49554962	224808.1	35563
239.02267	750.0	261.5	628.0	294.5	0.49554962	224808.1	35563
199.83954	466.75	160.125	423.0	170.125	-0.49554962	224808.1	35563
101.59931	404.5	119.375	423.0	133.75	0.49554962	224808.1	35563
69.20428	488.5	72.375	482.0	192.25	0.49554962	224808.1	35563
60.721878	738.5	95.125	664.0	175.75	0.49554962	224808.1	35563
152.9383	413.5	123.9375	236.0	0.9790039	0.49554962	224808.1	35563
140.32352	371.25	53.75	288.0	2.0703125	0.49554962	224808.1	35563
140.6017	255.125	110.25	269.0	52.5625	0.49554962	224808.1	35563
163.38695	419.75	96.5625	418.0	187.875	0.49554962	224808.1	35563
416.69553	493.0	110.75	484.0	166.625	0.49554962	224808.1	35563
218.9115	327.75	58.375	375.0	80.4375	0.49554962	224808.1	35563
88.17197	608.0	144.625	582.0	134.75	0.49554962	224808.1	35563
115.42031	321.25	97.0625	349.0	127.9375	-0.49554962	224808.1	35563
99.69711	334.25	137.375	326.0	144.25	0.49554962	224808.1	35563
205.89737	209.375	129.875	272.0	63.40625	0.49554962	224808.1	35563
150.48042	454.75	123.0	401.0	202.625	-0.49554962	224808.1	35563
121.77487	526.0	62.875	530.0	171.875	0.49554962	224808.1	35563
104.39277	483.0	102.0625	421.0	117.375	0.49554962	224808.1	35563
69.83285	461.5	71.125	458.0	175.75	-0.49554962	224808.1	35563
66.0498	552.5	172.875	524.0	174.75	0.49554962	224808.1	35563
459.98804	465.25	77.8125	490.0	145.625	0.49554962	224808.1	35563
269.14703	405.0	74.0	320.0	147.875	0.49554962	224808.1	35563
156.1795	465.75	122.3125	425.0	187.5	-0.49554962	224808.1	35563
100.14078	273.25	72.0	231.5	134.0	0.49554962	224808.1	35563
260.8119	251.5	60.5	287.0	83.375	0.49554962	224808.1	35563
229.56693	331.25	80.875	360.0	116.3125	0.49554962	224808.1	35563
196.13895	362.75	136.875	383.0	118.8125	0.49554962	224808.1	35563
157.26788	441.25	165.75	421.0	168.125	0.49554962	224808.1	35563
88.922966	295.0	61.0	316.0	117.125	0.49554962	224808.1	35563
166.48676	443.0	76.8125	395.0	101.8125	-0.49554962	224808.1	35563
133.30452	418.0	145.375	445.0	156.125	0.49554962	224808.1	35563
89.78034	330.25	158.75	372.0	91.0625	0.49554962	224808.1	35563
258.2748	528.0	125.6875	362.0	199.625	0.49554962	224808.1	35563
72.192375	533.5	182.875	538.0	96.875	0.49554962	224808.1	35563
150.88072	305.0	89.4375	322.0	101.25	0.49554962	224808.1	35563
241.96652	383.75	130.875	299.0	154.5	0.49554962	224808.1	35563
241.31323	660.5	61.40625	728.0	0.7163086	0.49554962	224808.1	35563
295.83237	375.5	158.375	356.0	131.625	0.49554962	224808.1	35563
171.83353	421.25	97.75	498.0	150.5	0.49554962	224808.1	35563
161.74553	260.75	79.625	232.5	119.875	0.49554962	224808.1	35563
113.4953	427.25	161.75	418.0	214.75	-0.49554962	224808.1	35563
58.94534	377.0	88.125	371.0	122.875	-0.49554962	224808.1	35563
40.540733	575.0	111.125	566.0	158.875	0.49554962	224808.1	35563
83.80478	262.25	81.8125	312.0	68.0625	0.49554962	224808.1	35563
377.6463	658.0	57.875	612.0	191.25	0.49554962	224808.1	35563
52.46107	209.25	95.0625	248.5	93.25	0.49554962	224808.1	35563
151.41208	573.5	114.1875	598.0	169.5	-0.49554962	224808.1	35563
104.36621	438.25	154.0	465.0	134.5	-0.49554962	224808.1	35563
199.42174	459.25	112.75	476.0	177.0	-0.49554962	224808.1	35563
137.79286	506.0	236.375	329.0	211.625	-0.49554962	224808.1	35563
288.22025	266.0	69.6875	294.0	73.6875	0.49554962	224808.1	35563
93.54555	362.25	140.5	367.0	151.0	0.49554962	224808.1	35563
75.4356	259.75	74.875	344.0	100.125	0.49554962	224808.1	35563
395.5996	396.5	62.125	366.0	103.0	0.49554962	224808.1	35563
267.16156	323.25	90.3125	338.0	90.3125	-0.49554962	224808.1	35563
136.2401	273.75	117.6875	303.0	90.25	0.49554962	224808.1	35563
442.91223	299.0	134.0	348.0	81.6875	0.49554962	224808.1	35563
156.2817	282.75	133.5	275.0	116.1875	0.49554962	224808.1	35563
71.47875	218.625	101.125	236.5	96.8125	0.49554962	224808.1	35563
88.94032	535.0	105.625	518.0	186.0	0.49554962	224808.1	35563
175.56866	304.0	149.375	221.5	152.5	0.49554962	224808.1	35563
334.29095	396.75	84.1875	308.0	190.25	0.49554962	224808.1	35563
513.14294	623.5	79.125	564.0	179.5	0.49554962	224808.1	35563
130.14714	429.25	102.25	434.0	171.375	0.49554962	224808.1	35563
