lep_pt	genWeights	sumWeight	N_exp
57.8076	0.61813426	3850.3586	33941
216.3037	0.61813426	3850.3586	33941
83.80768	-0.61813426	3850.3586	33941
22.721308	0.61813426	3850.3586	33941
263.262	-0.61813426	3850.3586	33941
85.44787	0.61813426	3850.3586	33941
635.8621	-0.61813426	3850.3586	33941
52.945583	0.61813426	3850.3586	33941
251.11217	-0.61813426	3850.3586	33941
116.6357	0.61813426	3850.3586	33941
77.37104	0.61813426	3850.3586	33941
23.754725	0.61813426	3850.3586	33941
28.374723	0.61813426	3850.3586	33941
31.346941	-0.61813426	3850.3586	33941
131.60358	0.61813426	3850.3586	33941
66.62899	0.61813426	3850.3586	33941
141.4908	0.61813426	3850.3586	33941
129.65192	0.61813426	3850.3586	33941
29.990097	0.61813426	3850.3586	33941
161.11276	0.61813426	3850.3586	33941
38.103844	-0.61813426	3850.3586	33941
126.40948	-0.61813426	3850.3586	33941
129.72856	-0.61813426	3850.3586	33941
31.814617	0.61813426	3850.3586	33941
219.61975	0.61813426	3850.3586	33941
61.841934	-0.61813426	3850.3586	33941
103.32423	-0.61813426	3850.3586	33941
61.559914	0.61813426	3850.3586	33941
123.76986	0.61813426	3850.3586	33941
81.7821	0.61813426	3850.3586	33941
263.2854	-0.61813426	3850.3586	33941
40.551857	0.61813426	3850.3586	33941
199.3725	0.61813426	3850.3586	33941
124.8599	-0.61813426	3850.3586	33941
76.544395	0.61813426	3850.3586	33941
160.41502	0.61813426	3850.3586	33941
67.16138	0.61813426	3850.3586	33941
78.911125	0.61813426	3850.3586	33941
28.3837	0.61813426	3850.3586	33941
105.665924	0.61813426	3850.3586	33941
142.25137	0.61813426	3850.3586	33941
62.891796	0.61813426	3850.3586	33941
66.68716	0.61813426	3850.3586	33941
191.00557	0.61813426	3850.3586	33941
55.42602	0.61813426	3850.3586	33941
152.56914	0.61813426	3850.3586	33941
36.20865	0.61813426	3850.3586	33941
118.17078	0.61813426	3850.3586	33941
99.83513	0.61813426	3850.3586	33941
49.379345	0.61813426	3850.3586	33941
25.342398	0.61813426	3850.3586	33941
62.3505	-0.61813426	3850.3586	33941
109.151054	0.61813426	3850.3586	33941
52.624256	-0.61813426	3850.3586	33941
26.347752	0.61813426	3850.3586	33941
116.63581	0.61813426	3850.3586	33941
81.60189	0.61813426	3850.3586	33941
157.48572	0.61813426	3850.3586	33941
32.527912	0.61813426	3850.3586	33941
31.313885	0.61813426	3850.3586	33941
170.4498	0.61813426	3850.3586	33941
45.763287	0.61813426	3850.3586	33941
82.19462	0.61813426	3850.3586	33941
75.3715	0.61813426	3850.3586	33941
45.58794	0.61813426	3850.3586	33941
37.738995	0.61813426	3850.3586	33941
80.23367	0.61813426	3850.3586	33941
409.70148	-0.61813426	3850.3586	33941
94.97798	0.61813426	3850.3586	33941
25.820036	0.61813426	3850.3586	33941
61.433014	0.61813426	3850.3586	33941
70.71942	0.61813426	3850.3586	33941
30.784616	0.61813426	3850.3586	33941
124.606415	-0.61813426	3850.3586	33941
77.42753	0.61813426	3850.3586	33941
140.5326	-0.61813426	3850.3586	33941
58.5301	0.61813426	3850.3586	33941
112.73987	0.61813426	3850.3586	33941
69.562355	-0.61813426	3850.3586	33941
246.39474	0.61813426	3850.3586	33941
85.1076	0.61813426	3850.3586	33941
98.285095	0.61813426	3850.3586	33941
77.31264	0.61813426	3850.3586	33941
35.5216	0.61813426	3850.3586	33941
32.001144	-0.61813426	3850.3586	33941
85.53912	-0.61813426	3850.3586	33941
29.611526	0.61813426	3850.3586	33941
93.59322	0.61813426	3850.3586	33941
34.751884	0.61813426	3850.3586	33941
70.96635	0.61813426	3850.3586	33941
57.54386	0.61813426	3850.3586	33941
71.05487	0.61813426	3850.3586	33941
85.17903	-0.61813426	3850.3586	33941
19.593435	0.61813426	3850.3586	33941
52.208004	0.61813426	3850.3586	33941
105.108826	0.61813426	3850.3586	33941
53.116653	0.61813426	3850.3586	33941
80.22719	0.61813426	3850.3586	33941
41.602245	0.61813426	3850.3586	33941
98.35745	0.61813426	3850.3586	33941
92.44426	0.61813426	3850.3586	33941
62.643627	0.61813426	3850.3586	33941
210.88893	-0.61813426	3850.3586	33941
81.96893	0.61813426	3850.3586	33941
53.982395	0.61813426	3850.3586	33941
42.598217	-0.61813426	3850.3586	33941
43.748466	0.61813426	3850.3586	33941
111.71917	0.61813426	3850.3586	33941
59.94039	0.61813426	3850.3586	33941
29.84583	0.61813426	3850.3586	33941
232.15822	0.61813426	3850.3586	33941
49.04972	0.61813426	3850.3586	33941
87.830124	0.61813426	3850.3586	33941
54.66184	0.61813426	3850.3586	33941
94.12884	0.61813426	3850.3586	33941
131.31853	0.61813426	3850.3586	33941
60.387066	0.61813426	3850.3586	33941
50.911552	-0.61813426	3850.3586	33941
104.0734	0.61813426	3850.3586	33941
40.019253	0.61813426	3850.3586	33941
62.036198	0.61813426	3850.3586	33941
101.06648	0.61813426	3850.3586	33941
115.06398	0.61813426	3850.3586	33941
122.12048	0.61813426	3850.3586	33941
55.882565	-0.61813426	3850.3586	33941
35.657032	0.61813426	3850.3586	33941
67.5884	0.61813426	3850.3586	33941
196.06783	0.61813426	3850.3586	33941
72.55182	0.61813426	3850.3586	33941
196.26756	0.61813426	3850.3586	33941
180.42316	0.61813426	3850.3586	33941
130.27856	-0.61813426	3850.3586	33941
32.442066	0.61813426	3850.3586	33941
40.87942	0.61813426	3850.3586	33941
34.711617	0.61813426	3850.3586	33941
80.494026	0.61813426	3850.3586	33941
140.56529	0.61813426	3850.3586	33941
111.247574	0.61813426	3850.3586	33941
113.107155	0.61813426	3850.3586	33941
61.40914	0.61813426	3850.3586	33941
58.73576	0.61813426	3850.3586	33941
69.69325	0.61813426	3850.3586	33941
52.882458	0.61813426	3850.3586	33941
185.1772	0.61813426	3850.3586	33941
72.24338	0.61813426	3850.3586	33941
117.39655	0.61813426	3850.3586	33941
173.49538	0.61813426	3850.3586	33941
31.018309	0.61813426	3850.3586	33941
173.37021	0.61813426	3850.3586	33941
91.27571	0.61813426	3850.3586	33941
54.050194	-0.61813426	3850.3586	33941
81.95385	0.61813426	3850.3586	33941
77.91882	0.61813426	3850.3586	33941
102.831566	0.61813426	3850.3586	33941
158.9063	0.61813426	3850.3586	33941
88.79041	0.61813426	3850.3586	33941
102.89009	0.61813426	3850.3586	33941
162.83197	0.61813426	3850.3586	33941
64.57617	-0.61813426	3850.3586	33941
39.164165	0.61813426	3850.3586	33941
32.879177	0.61813426	3850.3586	33941
90.23807	0.61813426	3850.3586	33941
57.32639	0.61813426	3850.3586	33941
35.56425	0.61813426	3850.3586	33941
49.224022	0.61813426	3850.3586	33941
102.988716	0.61813426	3850.3586	33941
158.35226	0.61813426	3850.3586	33941
35.570675	-0.61813426	3850.3586	33941
225.23576	0.61813426	3850.3586	33941
53.929623	0.61813426	3850.3586	33941
78.77616	0.61813426	3850.3586	33941
116.37548	0.61813426	3850.3586	33941
121.5104	-0.61813426	3850.3586	33941
33.160793	0.61813426	3850.3586	33941
53.818836	-0.61813426	3850.3586	33941
86.68239	0.61813426	3850.3586	33941
168.50192	0.61813426	3850.3586	33941
68.01101	-0.61813426	3850.3586	33941
37.12482	0.61813426	3850.3586	33941
197.86423	0.61813426	3850.3586	33941
170.71484	0.61813426	3850.3586	33941
25.768782	0.61813426	3850.3586	33941
145.71385	-0.61813426	3850.3586	33941
102.413475	0.61813426	3850.3586	33941
61.1433	0.61813426	3850.3586	33941
46.01522	-0.61813426	3850.3586	33941
146.31038	0.61813426	3850.3586	33941
66.01392	0.61813426	3850.3586	33941
278.8618	0.61813426	3850.3586	33941
53.276768	0.61813426	3850.3586	33941
88.84702	0.61813426	3850.3586	33941
27.601194	0.61813426	3850.3586	33941
341.134	0.61813426	3850.3586	33941
222.53658	0.61813426	3850.3586	33941
38.873024	-0.61813426	3850.3586	33941
57.51182	0.61813426	3850.3586	33941
30.050722	0.61813426	3850.3586	33941
182.41658	0.61813426	3850.3586	33941
294.31	0.61813426	3850.3586	33941
56.309788	-0.61813426	3850.3586	33941
104.84788	0.61813426	3850.3586	33941
188.96951	0.61813426	3850.3586	33941
150.09483	0.61813426	3850.3586	33941
119.19325	0.61813426	3850.3586	33941
34.803036	-0.61813426	3850.3586	33941
20.581493	0.61813426	3850.3586	33941
148.44167	0.61813426	3850.3586	33941
75.25462	0.61813426	3850.3586	33941
71.74308	-0.61813426	3850.3586	33941
165.96436	0.61813426	3850.3586	33941
155.36087	-0.61813426	3850.3586	33941
57.020683	0.61813426	3850.3586	33941
178.5485	0.61813426	3850.3586	33941
109.87445	0.61813426	3850.3586	33941
86.52484	0.61813426	3850.3586	33941
60.495956	-0.61813426	3850.3586	33941
74.56196	0.61813426	3850.3586	33941
63.070374	0.61813426	3850.3586	33941
31.361658	0.61813426	3850.3586	33941
248.72198	-0.61813426	3850.3586	33941
84.76756	0.61813426	3850.3586	33941
133.03334	0.61813426	3850.3586	33941
49.812756	0.61813426	3850.3586	33941
46.46115	0.61813426	3850.3586	33941
35.10982	0.61813426	3850.3586	33941
28.548326	-0.61813426	3850.3586	33941
82.95516	0.61813426	3850.3586	33941
140.20299	0.61813426	3850.3586	33941
90.5742	0.61813426	3850.3586	33941
58.887077	0.61813426	3850.3586	33941
82.0491	0.61813426	3850.3586	33941
28.84553	-0.61813426	3850.3586	33941
79.98121	0.61813426	3850.3586	33941
145.86412	0.61813426	3850.3586	33941
140.90224	-0.61813426	3850.3586	33941
99.84613	0.61813426	3850.3586	33941
53.988014	0.61813426	3850.3586	33941
226.74367	-0.61813426	3850.3586	33941
96.838684	0.61813426	3850.3586	33941
19.566565	0.61813426	3850.3586	33941
212.27905	0.61813426	3850.3586	33941
141.27855	0.61813426	3850.3586	33941
215.0728	0.61813426	3850.3586	33941
74.08605	0.61813426	3850.3586	33941
260.9806	-0.61813426	3850.3586	33941
47.924393	-0.61813426	3850.3586	33941
60.562546	0.61813426	3850.3586	33941
180.81487	0.61813426	3850.3586	33941
83.055565	0.61813426	3850.3586	33941
115.36725	0.61813426	3850.3586	33941
37.398304	0.61813426	3850.3586	33941
90.281494	0.61813426	3850.3586	33941
86.91563	0.61813426	3850.3586	33941
86.57534	0.61813426	3850.3586	33941
131.46153	-0.61813426	3850.3586	33941
31.020355	0.61813426	3850.3586	33941
53.689533	0.61813426	3850.3586	33941
188.46317	0.61813426	3850.3586	33941
429.57736	0.61813426	3850.3586	33941
75.465	0.61813426	3850.3586	33941
77.651436	0.61813426	3850.3586	33941
75.66827	0.61813426	3850.3586	33941
186.47641	0.61813426	3850.3586	33941
58.211246	0.61813426	3850.3586	33941
117.63077	0.61813426	3850.3586	33941
43.515087	-0.61813426	3850.3586	33941
133.08961	0.61813426	3850.3586	33941
90.33921	0.61813426	3850.3586	33941
92.981346	0.61813426	3850.3586	33941
30.49029	0.61813426	3850.3586	33941
68.652245	0.61813426	3850.3586	33941
127.8049	0.61813426	3850.3586	33941
154.90512	0.61813426	3850.3586	33941
133.75804	0.61813426	3850.3586	33941
43.17825	-0.61813426	3850.3586	33941
56.033165	0.61813426	3850.3586	33941
31.328138	0.61813426	3850.3586	33941
40.50444	0.61813426	3850.3586	33941
27.133934	0.61813426	3850.3586	33941
21.36537	0.61813426	3850.3586	33941
62.98334	0.61813426	3850.3586	33941
193.3083	0.61813426	3850.3586	33941
45.863518	0.61813426	3850.3586	33941
51.105965	0.61813426	3850.3586	33941
32.13481	0.61813426	3850.3586	33941
162.2433	0.61813426	3850.3586	33941
61.299606	-0.61813426	3850.3586	33941
82.86337	0.61813426	3850.3586	33941
39.327015	0.61813426	3850.3586	33941
58.808353	0.61813426	3850.3586	33941
136.86131	-0.61813426	3850.3586	33941
177.95952	0.61813426	3850.3586	33941
58.293087	-0.61813426	3850.3586	33941
46.616108	0.61813426	3850.3586	33941
33.96578	0.61813426	3850.3586	33941
132.5633	0.61813426	3850.3586	33941
117.30384	0.61813426	3850.3586	33941
28.759119	-0.61813426	3850.3586	33941
65.57884	0.61813426	3850.3586	33941
85.891945	0.61813426	3850.3586	33941
107.082596	0.61813426	3850.3586	33941
103.72018	0.61813426	3850.3586	33941
33.940426	0.61813426	3850.3586	33941
22.114332	-0.61813426	3850.3586	33941
60.878647	0.61813426	3850.3586	33941
92.53196	0.61813426	3850.3586	33941
42.405056	0.61813426	3850.3586	33941
103.59246	0.61813426	3850.3586	33941
35.651592	-0.61813426	3850.3586	33941
37.60875	0.61813426	3850.3586	33941
46.359196	0.61813426	3850.3586	33941
49.692165	0.61813426	3850.3586	33941
76.153435	0.61813426	3850.3586	33941
59.302845	-0.61813426	3850.3586	33941
20.483665	0.61813426	3850.3586	33941
59.204746	0.61813426	3850.3586	33941
92.9574	0.61813426	3850.3586	33941
104.406075	0.61813426	3850.3586	33941
115.29219	-0.61813426	3850.3586	33941
48.59212	0.61813426	3850.3586	33941
64.04993	-0.61813426	3850.3586	33941
79.00729	0.61813426	3850.3586	33941
84.3037	-0.61813426	3850.3586	33941
82.96777	0.61813426	3850.3586	33941
35.387287	0.61813426	3850.3586	33941
145.0711	-0.61813426	3850.3586	33941
31.366096	0.61813426	3850.3586	33941
82.24694	-0.61813426	3850.3586	33941
31.902704	0.61813426	3850.3586	33941
70.740616	0.61813426	3850.3586	33941
38.251854	0.61813426	3850.3586	33941
260.9236	0.61813426	3850.3586	33941
160.46254	0.61813426	3850.3586	33941
125.28678	0.61813426	3850.3586	33941
54.5958	0.61813426	3850.3586	33941
141.8631	0.61813426	3850.3586	33941
129.59978	0.61813426	3850.3586	33941
26.982746	0.61813426	3850.3586	33941
32.23135	0.61813426	3850.3586	33941
65.530914	0.61813426	3850.3586	33941
75.60106	0.61813426	3850.3586	33941
46.456783	0.61813426	3850.3586	33941
188.3033	0.61813426	3850.3586	33941
52.85334	0.61813426	3850.3586	33941
328.03815	-0.61813426	3850.3586	33941
66.02183	0.61813426	3850.3586	33941
22.766674	-0.61813426	3850.3586	33941
155.43486	-0.61813426	3850.3586	33941
43.567104	0.61813426	3850.3586	33941
49.4714	0.61813426	3850.3586	33941
131.65056	0.61813426	3850.3586	33941
149.58577	0.61813426	3850.3586	33941
113.53829	0.61813426	3850.3586	33941
100.86091	0.61813426	3850.3586	33941
157.80313	0.61813426	3850.3586	33941
51.598324	0.61813426	3850.3586	33941
103.03716	0.61813426	3850.3586	33941
150.09172	0.61813426	3850.3586	33941
91.347725	0.61813426	3850.3586	33941
47.804043	-0.61813426	3850.3586	33941
69.20268	0.61813426	3850.3586	33941
43.553616	0.61813426	3850.3586	33941
55.018906	0.61813426	3850.3586	33941
53.710632	0.61813426	3850.3586	33941
94.43482	0.61813426	3850.3586	33941
33.698048	0.61813426	3850.3586	33941
78.46199	0.61813426	3850.3586	33941
28.73325	0.61813426	3850.3586	33941
127.59416	-0.61813426	3850.3586	33941
49.177692	-0.61813426	3850.3586	33941
81.70436	0.61813426	3850.3586	33941
98.48609	0.61813426	3850.3586	33941
201.47054	-0.61813426	3850.3586	33941
105.787926	0.61813426	3850.3586	33941
155.80023	0.61813426	3850.3586	33941
47.917973	0.61813426	3850.3586	33941
70.956276	-0.61813426	3850.3586	33941
84.7549	-0.61813426	3850.3586	33941
19.952255	0.61813426	3850.3586	33941
75.07578	0.61813426	3850.3586	33941
40.367096	-0.61813426	3850.3586	33941
130.39435	-0.61813426	3850.3586	33941
138.45049	0.61813426	3850.3586	33941
106.50671	0.61813426	3850.3586	33941
240.53381	0.61813426	3850.3586	33941
45.933563	0.61813426	3850.3586	33941
57.80849	0.61813426	3850.3586	33941
47.282375	0.61813426	3850.3586	33941
176.21405	0.61813426	3850.3586	33941
56.35983	0.61813426	3850.3586	33941
186.56831	0.61813426	3850.3586	33941
70.1347	0.61813426	3850.3586	33941
91.52047	0.61813426	3850.3586	33941
91.96826	-0.61813426	3850.3586	33941
98.412415	0.61813426	3850.3586	33941
200.62004	-0.61813426	3850.3586	33941
142.16568	-0.61813426	3850.3586	33941
86.479904	-0.61813426	3850.3586	33941
89.9461	0.61813426	3850.3586	33941
53.17284	0.61813426	3850.3586	33941
98.20208	0.61813426	3850.3586	33941
163.85362	0.61813426	3850.3586	33941
42.163807	0.61813426	3850.3586	33941
34.787724	-0.61813426	3850.3586	33941
52.733276	0.61813426	3850.3586	33941
63.392746	-0.61813426	3850.3586	33941
27.640081	0.61813426	3850.3586	33941
38.62946	0.61813426	3850.3586	33941
211.71436	0.61813426	3850.3586	33941
108.63594	0.61813426	3850.3586	33941
28.055288	0.61813426	3850.3586	33941
69.451706	-0.61813426	3850.3586	33941
106.21349	0.61813426	3850.3586	33941
57.370396	0.61813426	3850.3586	33941
28.584894	0.61813426	3850.3586	33941
