lep_pt	AK4_pt	genWeights	sumWeight	N_exp
76.277435	110.5625	1.0	987000.0	306360
78.375496	92.0625	1.0	987000.0	306360
179.94661	86.0	1.0	987000.0	306360
101.064964	100.0625	1.0	987000.0	306360
107.87143	53.65625	1.0	987000.0	306360
114.225204	72.8125	1.0	987000.0	306360
39.510162	93.1875	1.0	987000.0	306360
73.16064	68.25	1.0	987000.0	306360
101.76518	143.75	1.0	987000.0	306360
49.701385	162.0	1.0	987000.0	306360
32.23008	70.5	1.0	987000.0	306360
67.031364	56.4375	1.0	987000.0	306360
75.29383	89.75	1.0	987000.0	306360
68.58085	183.125	1.0	987000.0	306360
41.478092	132.625	1.0	987000.0	306360
90.64873	137.5	1.0	987000.0	306360
101.53658	96.125	1.0	987000.0	306360
106.70116	140.875	1.0	987000.0	306360
55.249466	89.8125	1.0	987000.0	306360
177.18745	151.875	1.0	987000.0	306360
38.386814	99.8125	1.0	987000.0	306360
115.31411	119.9375	1.0	987000.0	306360
71.47173	88.25	1.0	987000.0	306360
27.535252	58.625	1.0	987000.0	306360
171.83034	91.375	1.0	987000.0	306360
25.104414	135.0	1.0	987000.0	306360
177.22163	78.4375	1.0	987000.0	306360
55.63257	78.25	1.0	987000.0	306360
43.502	130.5	1.0	987000.0	306360
131.70258	118.3125	1.0	987000.0	306360
72.03326	114.3125	1.0	987000.0	306360
57.64763	132.875	1.0	987000.0	306360
43.4625	42.03125	1.0	987000.0	306360
58.577374	66.3125	1.0	987000.0	306360
46.816593	69.4375	1.0	987000.0	306360
111.36461	43.875	1.0	987000.0	306360
61.119884	134.0	1.0	987000.0	306360
123.41543	137.0	1.0	987000.0	306360
79.64474	148.375	1.0	987000.0	306360
85.84551	127.3125	1.0	987000.0	306360
79.73888	72.6875	1.0	987000.0	306360
93.669754	103.125	1.0	987000.0	306360
84.661354	96.75	1.0	987000.0	306360
76.40466	102.0	1.0	987000.0	306360
41.7155	106.75	1.0	987000.0	306360
57.50951	66.625	1.0	987000.0	306360
49.173058	68.4375	1.0	987000.0	306360
128.61812	63.96875	1.0	987000.0	306360
54.82735	56.71875	1.0	987000.0	306360
79.57747	79.5	1.0	987000.0	306360
71.949844	101.0	1.0	987000.0	306360
150.83488	71.5	1.0	987000.0	306360
70.395485	109.5625	1.0	987000.0	306360
183.25624	67.125	1.0	987000.0	306360
98.92388	113.6875	1.0	987000.0	306360
43.750885	111.0	1.0	987000.0	306360
78.9642	122.25	1.0	987000.0	306360
59.431816	94.625	1.0	987000.0	306360
82.63435	65.4375	1.0	987000.0	306360
161.97783	96.125	1.0	987000.0	306360
145.81932	66.1875	1.0	987000.0	306360
59.815025	63.84375	1.0	987000.0	306360
74.767075	62.625	1.0	987000.0	306360
77.11778	32.03125	1.0	987000.0	306360
81.04026	87.125	1.0	987000.0	306360
34.59826	119.0625	1.0	987000.0	306360
62.32227	140.5	1.0	987000.0	306360
43.0169	110.625	1.0	987000.0	306360
58.642975	122.1875	1.0	987000.0	306360
51.74861	142.0	1.0	987000.0	306360
99.63431	86.25	1.0	987000.0	306360
100.0006	58.09375	1.0	987000.0	306360
56.51031	65.0	1.0	987000.0	306360
90.41707	38.71875	1.0	987000.0	306360
53.716995	113.0625	1.0	987000.0	306360
92.70973	67.0	1.0	987000.0	306360
45.56132	97.875	1.0	987000.0	306360
39.718803	66.875	1.0	987000.0	306360
167.10155	56.65625	1.0	987000.0	306360
50.362083	97.5625	1.0	987000.0	306360
119.83585	157.25	1.0	987000.0	306360
32.572716	112.9375	1.0	987000.0	306360
85.1389	155.75	1.0	987000.0	306360
72.07017	60.625	1.0	987000.0	306360
90.55244	105.8125	1.0	987000.0	306360
90.08575	65.8125	1.0	987000.0	306360
67.07138	70.5625	1.0	987000.0	306360
111.81258	93.875	1.0	987000.0	306360
87.0928	44.46875	1.0	987000.0	306360
121.8766	77.1875	1.0	987000.0	306360
55.81674	52.09375	1.0	987000.0	306360
72.27599	131.25	1.0	987000.0	306360
97.87875	135.5	1.0	987000.0	306360
39.316532	96.375	1.0	987000.0	306360
39.91037	124.25	1.0	987000.0	306360
129.13094	135.25	1.0	987000.0	306360
55.675903	61.34375	1.0	987000.0	306360
53.8408	109.5	1.0	987000.0	306360
53.074028	41.46875	1.0	987000.0	306360
129.38966	52.9375	1.0	987000.0	306360
63.86766	78.6875	1.0	987000.0	306360
102.04884	114.0	1.0	987000.0	306360
32.75236	176.5	1.0	987000.0	306360
89.40914	93.0	1.0	987000.0	306360
166.19206	121.25	1.0	987000.0	306360
79.68942	158.75	1.0	987000.0	306360
71.124	88.5	1.0	987000.0	306360
39.24659	73.6875	1.0	987000.0	306360
115.19423	70.0	1.0	987000.0	306360
101.36509	139.25	1.0	987000.0	306360
59.97247	154.875	1.0	987000.0	306360
