AK8_pt	Gent_pt	Flag	genWeights	sumWeight	N_exp
382.5	402.0		-0.49554962	80409.86	35563
456.0	440.0	a	0.49554962	80409.86	35563
612.0	604.0	a	0.49554962	80409.86	35563
411.25	412.0		0.49554962	80409.86	35563
381.75	365.0		0.49554962	80409.86	35563
283.25	268.0		-0.49554962	80409.86	35563
341.75	345.0		0.49554962	80409.86	35563
360.25	339.0		0.49554962	80409.86	35563
478.5	451.0	a	0.49554962	80409.86	35563
717.5	568.0	a	0.49554962	80409.86	35563
435.5	438.0	a	0.49554962	80409.86	35563
371.5	319.0		-0.49554962	80409.86	35563
400.25	450.0		0.49554962	80409.86	35563
259.5	330.0	a	-0.49554962	80409.86	35563
262.0	184.5	c	0.49554962	80409.86	35563
253.375	111.75	c	0.49554962	80409.86	35563
513.0	434.0		0.49554962	80409.86	35563
465.75	310.0		0.49554962	80409.86	35563
393.75	316.0		0.49554962	80409.86	35563
236.375	313.0		-0.49554962	80409.86	35563
319.5	286.0		0.49554962	80409.86	35563
291.0	331.0		0.49554962	80409.86	35563
628.0	586.0	a	-0.49554962	80409.86	35563
361.75	392.0	b	0.49554962	80409.86	35563
351.75	368.0		0.49554962	80409.86	35563
335.5	326.0		0.49554962	80409.86	35563
452.25	491.0		0.49554962	80409.86	35563
217.0	184.5	c	-0.49554962	80409.86	35563
327.0	388.0	a	0.49554962	80409.86	35563
707.0	722.0	a	-0.49554962	80409.86	35563
424.0	445.0	a	0.49554962	80409.86	35563
517.5	508.0	a	0.49554962	80409.86	35563
617.5	570.0	a	0.49554962	80409.86	35563
252.125	257.0		-0.49554962	80409.86	35563
394.0	411.0	a	-0.49554962	80409.86	35563
258.5	160.5	c	0.49554962	80409.86	35563
796.5	330.0	d	0.49554962	80409.86	35563
261.75	241.5		0.49554962	80409.86	35563
510.75	564.0	a	0.49554962	80409.86	35563
542.0	558.0		0.49554962	80409.86	35563
552.0	534.0		0.49554962	80409.86	35563
496.5	476.0	b	0.49554962	80409.86	35563
425.0	389.0		0.49554962	80409.86	35563
344.5	243.5		0.49554962	80409.86	35563
276.0	290.0		0.49554962	80409.86	35563
320.75	289.0		0.49554962	80409.86	35563
449.5	437.0	a	0.49554962	80409.86	35563
573.0	199.0	d	0.49554962	80409.86	35563
820.5	754.0	a	-0.49554962	80409.86	35563
388.5	241.0	b	0.49554962	80409.86	35563
277.75	280.0		0.49554962	80409.86	35563
520.5	421.0		0.49554962	80409.86	35563
213.125	210.0	b	0.49554962	80409.86	35563
590.0	540.0		0.49554962	80409.86	35563
452.5	467.0	a	0.49554962	80409.86	35563
450.75	427.0		-0.49554962	80409.86	35563
371.25	339.0		0.49554962	80409.86	35563
415.5	382.0	a	-0.49554962	80409.86	35563
364.0	258.0	c	-0.49554962	80409.86	35563
476.0	504.0	a	0.49554962	80409.86	35563
500.25	476.0		-0.49554962	80409.86	35563
601.5	592.0	a	0.49554962	80409.86	35563
260.5	169.0	c	0.49554962	80409.86	35563
391.75	383.0		0.49554962	80409.86	35563
423.25	424.0	a	0.49554962	80409.86	35563
214.125	173.0	c	0.49554962	80409.86	35563
348.75	354.0		0.49554962	80409.86	35563
381.25	388.0	a	0.49554962	80409.86	35563
390.5	204.5	c	0.49554962	80409.86	35563
397.0	470.0	a	0.49554962	80409.86	35563
255.625	203.0		0.49554962	80409.86	35563
526.0	496.0		0.49554962	80409.86	35563
391.0	417.0		0.49554962	80409.86	35563
337.5	106.5	c	0.49554962	80409.86	35563
687.5	616.0		0.49554962	80409.86	35563
728.0	656.0	a	0.49554962	80409.86	35563
327.5	342.0		0.49554962	80409.86	35563
381.25	216.5	c	0.49554962	80409.86	35563
376.0	411.0		0.49554962	80409.86	35563
332.25	143.0	c	0.49554962	80409.86	35563
355.75	404.0		0.49554962	80409.86	35563
377.75	287.0		-0.49554962	80409.86	35563
263.25	249.5	c	0.49554962	80409.86	35563
356.0	454.0		-0.49554962	80409.86	35563
227.75	255.0	b	0.49554962	80409.86	35563
465.25	524.0	a	-0.49554962	80409.86	35563
286.75	260.0		0.49554962	80409.86	35563
417.0	389.0		0.49554962	80409.86	35563
371.25	377.0	a	0.49554962	80409.86	35563
581.0	576.0	a	0.49554962	80409.86	35563
295.25	297.0		0.49554962	80409.86	35563
524.0	522.0	b	-0.49554962	80409.86	35563
548.5	548.0	a	-0.49554962	80409.86	35563
420.0	404.0		0.49554962	80409.86	35563
248.0	107.75	c	-0.49554962	80409.86	35563
403.5	552.0		0.49554962	80409.86	35563
446.25	454.0	a	0.49554962	80409.86	35563
241.75	305.0		0.49554962	80409.86	35563
466.75	447.0		0.49554962	80409.86	35563
222.125	146.0		0.49554962	80409.86	35563
250.625	233.0	b	0.49554962	80409.86	35563
1635.0	1312.0	a	-0.49554962	80409.86	35563
387.75	300.0	a	-0.49554962	80409.86	35563
495.5	484.0	a	0.49554962	80409.86	35563
233.5	62.75	d	-0.49554962	80409.86	35563
624.5	666.0	a	-0.49554962	80409.86	35563
450.75	454.0	a	0.49554962	80409.86	35563
1161.0	1148.0	a	-0.49554962	80409.86	35563
396.0	104.25	d	0.49554962	80409.86	35563
684.0	744.0	a	-0.49554962	80409.86	35563
465.0	458.0		0.49554962	80409.86	35563
272.5	188.5	b	0.49554962	80409.86	35563
436.75	153.0		0.49554962	80409.86	35563
383.25	421.0	a	-0.49554962	80409.86	35563
283.25	330.0		-0.49554962	80409.86	35563
429.75	404.0		0.49554962	80409.86	35563
566.5	542.0	a	0.49554962	80409.86	35563
452.0	469.0		0.49554962	80409.86	35563
691.0	682.0	a	0.49554962	80409.86	35563
568.5	558.0	a	-0.49554962	80409.86	35563
371.5	349.0		0.49554962	80409.86	35563
408.25	417.0		0.49554962	80409.86	35563
326.75	243.0	b	0.49554962	80409.86	35563
626.5	440.0	a	0.49554962	80409.86	35563
1250.0	1244.0	a	0.49554962	80409.86	35563
735.5	736.0	a	-0.49554962	80409.86	35563
367.25	317.0		0.49554962	80409.86	35563
424.5	189.5	d	0.49554962	80409.86	35563
426.25	380.0	a	0.49554962	80409.86	35563
240.375	267.0		0.49554962	80409.86	35563
397.25	408.0	a	-0.49554962	80409.86	35563
548.0	538.0	a	0.49554962	80409.86	35563
341.0	311.0	b	0.49554962	80409.86	35563
323.5	355.0		0.49554962	80409.86	35563
215.125	283.0		0.49554962	80409.86	35563
335.75	383.0	a	0.49554962	80409.86	35563
542.5	536.0	a	0.49554962	80409.86	35563
538.5	542.0		-0.49554962	80409.86	35563
318.5	353.0	a	0.49554962	80409.86	35563
836.0	644.0		0.49554962	80409.86	35563
476.0	317.0		0.49554962	80409.86	35563
330.5	274.0		-0.49554962	80409.86	35563
395.25	388.0		0.49554962	80409.86	35563
271.5	279.0		0.49554962	80409.86	35563
316.25	385.0	b	0.49554962	80409.86	35563
396.75	385.0	b	0.49554962	80409.86	35563
281.5	311.0		0.49554962	80409.86	35563
399.0	375.0		0.49554962	80409.86	35563
426.0	309.0		0.49554962	80409.86	35563
227.875	155.5	c	0.49554962	80409.86	35563
535.5	522.0		0.49554962	80409.86	35563
325.0	296.0	b	0.49554962	80409.86	35563
349.0	220.0	b	0.49554962	80409.86	35563
299.5	292.0		0.49554962	80409.86	35563
351.0	348.0	a	0.49554962	80409.86	35563
347.75	306.0		0.49554962	80409.86	35563
531.0	507.0	a	-0.49554962	80409.86	35563
423.75	403.0	a	0.49554962	80409.86	35563
472.25	420.0		-0.49554962	80409.86	35563
306.0	443.0		0.49554962	80409.86	35563
213.375	227.0		-0.49554962	80409.86	35563
226.875	221.5		-0.49554962	80409.86	35563
405.25	437.0		0.49554962	80409.86	35563
381.0	362.0		-0.49554962	80409.86	35563
890.5	756.0	a	0.49554962	80409.86	35563
388.75	424.0		0.49554962	80409.86	35563
381.25	166.5	d	0.49554962	80409.86	35563
463.75	416.0		-0.49554962	80409.86	35563
273.75	337.0	b	0.49554962	80409.86	35563
399.5	403.0		-0.49554962	80409.86	35563
323.5	368.0		0.49554962	80409.86	35563
394.25	413.0	b	0.49554962	80409.86	35563
542.5	538.0	a	0.49554962	80409.86	35563
410.5	443.0		0.49554962	80409.86	35563
480.0	441.0	a	0.49554962	80409.86	35563
412.25	367.0	a	0.49554962	80409.86	35563
363.0	332.0		0.49554962	80409.86	35563
407.0	430.0		-0.49554962	80409.86	35563
486.75	470.0		0.49554962	80409.86	35563
254.0	211.0		0.49554962	80409.86	35563
375.25	391.0	a	0.49554962	80409.86	35563
241.75	228.5	c	-0.49554962	80409.86	35563
467.5	461.0	a	0.49554962	80409.86	35563
237.25	201.0	c	0.49554962	80409.86	35563
303.75	335.0		-0.49554962	80409.86	35563
628.5	626.0	a	0.49554962	80409.86	35563
538.0	485.0		0.49554962	80409.86	35563
349.0	345.0	a	0.49554962	80409.86	35563
260.5	302.0		0.49554962	80409.86	35563
344.5	340.0		0.49554962	80409.86	35563
327.75	339.0	d	0.49554962	80409.86	35563
332.0	307.0		0.49554962	80409.86	35563
230.0	369.0		0.49554962	80409.86	35563
518.5	493.0	a	-0.49554962	80409.86	35563
223.5	209.0		0.49554962	80409.86	35563
245.875	199.5	c	-0.49554962	80409.86	35563
539.0	494.0		0.49554962	80409.86	35563
566.0	590.0	a	0.49554962	80409.86	35563
255.625	279.0		0.49554962	80409.86	35563
616.5	423.0	d	0.49554962	80409.86	35563
214.5	129.0	c	0.49554962	80409.86	35563
467.25	502.0	a	0.49554962	80409.86	35563
314.0	354.0	a	0.49554962	80409.86	35563
526.5	526.0		0.49554962	80409.86	35563
469.25	403.0	a	0.49554962	80409.86	35563
200.25	178.0	c	-0.49554962	80409.86	35563
349.0	399.0	a	0.49554962	80409.86	35563
408.0	367.0		0.49554962	80409.86	35563
300.75	224.5	c	0.49554962	80409.86	35563
393.5	426.0	a	-0.49554962	80409.86	35563
303.75	223.5		0.49554962	80409.86	35563
425.75	469.0		0.49554962	80409.86	35563
243.75	187.0	c	0.49554962	80409.86	35563
457.0	347.0	b	0.49554962	80409.86	35563
241.375	183.5	c	0.49554962	80409.86	35563
508.25	466.0	d	0.49554962	80409.86	35563
813.0	730.0	a	0.49554962	80409.86	35563
530.5	446.0		0.49554962	80409.86	35563
475.5	460.0	a	0.49554962	80409.86	35563
440.5	412.0		0.49554962	80409.86	35563
499.75	506.0	a	0.49554962	80409.86	35563
439.0	456.0	a	0.49554962	80409.86	35563
299.5	275.0		0.49554962	80409.86	35563
523.0	528.0		0.49554962	80409.86	35563
321.5	325.0	a	0.49554962	80409.86	35563
406.25	421.0	a	-0.49554962	80409.86	35563
310.25	326.0	a	0.49554962	80409.86	35563
680.0	418.0		0.49554962	80409.86	35563
402.75	375.0	a	0.49554962	80409.86	35563
342.25	224.0	c	0.49554962	80409.86	35563
358.75	376.0	a	0.49554962	80409.86	35563
438.75	443.0		0.49554962	80409.86	35563
849.5	111.5	d	0.49554962	80409.86	35563
296.25	299.0		-0.49554962	80409.86	35563
480.25	482.0	a	0.49554962	80409.86	35563
308.5	184.0		0.49554962	80409.86	35563
683.0	642.0	a	0.49554962	80409.86	35563
537.0	486.0	a	0.49554962	80409.86	35563
292.5	324.0		0.49554962	80409.86	35563
309.75	214.5	c	0.49554962	80409.86	35563
340.5	259.0		0.49554962	80409.86	35563
483.75	540.0	a	0.49554962	80409.86	35563
244.25	327.0	b	0.49554962	80409.86	35563
379.25	245.5	d	0.49554962	80409.86	35563
473.5	434.0	a	-0.49554962	80409.86	35563
870.0	772.0	a	0.49554962	80409.86	35563
281.5	276.0		0.49554962	80409.86	35563
338.75	360.0	a	-0.49554962	80409.86	35563
847.0	816.0	a	0.49554962	80409.86	35563
587.0	626.0	a	0.49554962	80409.86	35563
287.25	77.0	d	0.49554962	80409.86	35563
421.25	428.0		0.49554962	80409.86	35563
676.0	624.0		0.49554962	80409.86	35563
475.25	460.0		-0.49554962	80409.86	35563
296.0	152.0		0.49554962	80409.86	35563
268.75	223.5	c	0.49554962	80409.86	35563
254.0	386.0		0.49554962	80409.86	35563
323.0	412.0	a	-0.49554962	80409.86	35563
458.5	461.0		0.49554962	80409.86	35563
245.75	319.0		-0.49554962	80409.86	35563
474.75	444.0		-0.49554962	80409.86	35563
384.75	340.0	b	0.49554962	80409.86	35563
609.5	598.0	a	0.49554962	80409.86	35563
363.5	347.0	a	0.49554962	80409.86	35563
277.75	308.0		0.49554962	80409.86	35563
543.0	506.0	a	0.49554962	80409.86	35563
267.25	446.0		0.49554962	80409.86	35563
253.375	166.5	c	0.49554962	80409.86	35563
493.5	389.0		0.49554962	80409.86	35563
243.75	190.5	b	0.49554962	80409.86	35563
314.0	366.0		0.49554962	80409.86	35563
302.5	322.0		0.49554962	80409.86	35563
313.25	343.0		0.49554962	80409.86	35563
695.5	588.0	b	-0.49554962	80409.86	35563
403.0	401.0	a	0.49554962	80409.86	35563
281.5	116.75	d	0.49554962	80409.86	35563
301.75	349.0		0.49554962	80409.86	35563
420.0	385.0		0.49554962	80409.86	35563
445.5	418.0	a	-0.49554962	80409.86	35563
329.25	358.0		-0.49554962	80409.86	35563
276.0	251.5	c	0.49554962	80409.86	35563
524.5	297.0	d	0.49554962	80409.86	35563
282.75	269.0	c	0.49554962	80409.86	35563
418.75	424.0	a	-0.49554962	80409.86	35563
306.25	439.0	a	0.49554962	80409.86	35563
366.75	338.0		-0.49554962	80409.86	35563
616.0	626.0	a	0.49554962	80409.86	35563
591.5	544.0	b	-0.49554962	80409.86	35563
232.0	288.0		0.49554962	80409.86	35563
439.25	423.0	a	-0.49554962	80409.86	35563
316.0	299.0		0.49554962	80409.86	35563
382.75	410.0		0.49554962	80409.86	35563
555.0	554.0	a	0.49554962	80409.86	35563
297.75	324.0	b	0.49554962	80409.86	35563
407.5	392.0	a	0.49554962	80409.86	35563
420.25	413.0		0.49554962	80409.86	35563
349.5	335.0		0.49554962	80409.86	35563
392.25	387.0	a	0.49554962	80409.86	35563
354.25	320.0	d	0.49554962	80409.86	35563
756.5	778.0	a	0.49554962	80409.86	35563
543.0	511.0	a	0.49554962	80409.86	35563
280.25	297.0		0.49554962	80409.86	35563
354.5	388.0	a	0.49554962	80409.86	35563
343.25	327.0		-0.49554962	80409.86	35563
390.25	250.0	b	-0.49554962	80409.86	35563
331.5	372.0		0.49554962	80409.86	35563
340.5	393.0	a	0.49554962	80409.86	35563
288.5	277.0	c	0.49554962	80409.86	35563
583.5	526.0		-0.49554962	80409.86	35563
616.0	554.0		0.49554962	80409.86	35563
296.25	282.0	c	0.49554962	80409.86	35563
535.0	520.0		-0.49554962	80409.86	35563
319.75	358.0		0.49554962	80409.86	35563
310.75	356.0		0.49554962	80409.86	35563
296.5	268.0	b	0.49554962	80409.86	35563
439.25	424.0		0.49554962	80409.86	35563
441.75	480.0		0.49554962	80409.86	35563
451.75	432.0		0.49554962	80409.86	35563
314.0	319.0		0.49554962	80409.86	35563
387.25	319.0	d	0.49554962	80409.86	35563
323.25	239.5	c	0.49554962	80409.86	35563
621.5	505.0	b	0.49554962	80409.86	35563
392.5	387.0	a	0.49554962	80409.86	35563
247.375	257.0		0.49554962	80409.86	35563
299.25	308.0		-0.49554962	80409.86	35563
745.0	692.0	a	0.49554962	80409.86	35563
260.75	42.375	c	-0.49554962	80409.86	35563
397.75	226.0	c	0.49554962	80409.86	35563
379.75	398.0		0.49554962	80409.86	35563
400.25	307.0		0.49554962	80409.86	35563
329.25	354.0		-0.49554962	80409.86	35563
539.0	511.0		0.49554962	80409.86	35563
449.25	106.75	d	0.49554962	80409.86	35563
357.5	336.0	a	0.49554962	80409.86	35563
575.0	724.0		0.49554962	80409.86	35563
402.5	362.0		0.49554962	80409.86	35563
437.75	449.0	a	0.49554962	80409.86	35563
464.25	444.0		0.49554962	80409.86	35563
327.25	333.0		-0.49554962	80409.86	35563
415.0	385.0	b	0.49554962	80409.86	35563
334.0	376.0		0.49554962	80409.86	35563
473.75	441.0	a	-0.49554962	80409.86	35563
494.75	450.0		-0.49554962	80409.86	35563
574.0	572.0	a	0.49554962	80409.86	35563
406.25	427.0		0.49554962	80409.86	35563
224.375	157.5	c	0.49554962	80409.86	35563
696.0	678.0	a	0.49554962	80409.86	35563
310.5	348.0	a	-0.49554962	80409.86	35563
523.0	294.0	b	-0.49554962	80409.86	35563
446.5	451.0	a	0.49554962	80409.86	35563
325.5	306.0		0.49554962	80409.86	35563
291.5	301.0	b	-0.49554962	80409.86	35563
324.0	443.0		-0.49554962	80409.86	35563
459.25	429.0	b	0.49554962	80409.86	35563
468.75	437.0	a	0.49554962	80409.86	35563
508.0	512.0	a	-0.49554962	80409.86	35563
334.0	318.0		0.49554962	80409.86	35563
377.25	449.0	a	-0.49554962	80409.86	35563
388.25	375.0		-0.49554962	80409.86	35563
330.75	359.0		0.49554962	80409.86	35563
341.25	351.0	a	-0.49554962	80409.86	35563
259.25	203.0		0.49554962	80409.86	35563
316.75	427.0		0.49554962	80409.86	35563
401.5	394.0	a	0.49554962	80409.86	35563
534.5	566.0	a	0.49554962	80409.86	35563
625.0	465.0		0.49554962	80409.86	35563
373.5	353.0	a	0.49554962	80409.86	35563
342.5	345.0		0.49554962	80409.86	35563
324.25	346.0		-0.49554962	80409.86	35563
499.25	369.0		0.49554962	80409.86	35563
401.75	437.0	a	0.49554962	80409.86	35563
246.375	322.0		0.49554962	80409.86	35563
475.0	328.0	b	0.49554962	80409.86	35563
328.75	224.5	b	0.49554962	80409.86	35563
299.5	316.0	b	0.49554962	80409.86	35563
358.75	158.5		-0.49554962	80409.86	35563
518.0	508.0	a	-0.49554962	80409.86	35563
249.875	281.0		0.49554962	80409.86	35563
358.5	364.0	a	0.49554962	80409.86	35563
493.0	486.0		0.49554962	80409.86	35563
255.125	306.0		-0.49554962	80409.86	35563
390.75	392.0		0.49554962	80409.86	35563
347.5	339.0	b	0.49554962	80409.86	35563
350.75	356.0		-0.49554962	80409.86	35563
399.75	223.0	c	0.49554962	80409.86	35563
280.0	348.0		-0.49554962	80409.86	35563
508.75	491.0	a	0.49554962	80409.86	35563
258.25	287.0		0.49554962	80409.86	35563
461.0	150.0	d	0.49554962	80409.86	35563
418.25	343.0		-0.49554962	80409.86	35563
347.0	406.0	b	-0.49554962	80409.86	35563
454.75	313.0	d	0.49554962	80409.86	35563
296.25	187.0		-0.49554962	80409.86	35563
253.25	288.0		-0.49554962	80409.86	35563
215.0	125.75	d	0.49554962	80409.86	35563
291.0	242.0	b	0.49554962	80409.86	35563
441.5	483.0	a	0.49554962	80409.86	35563
321.5	375.0		0.49554962	80409.86	35563
416.75	399.0	a	0.49554962	80409.86	35563
336.5	350.0		0.49554962	80409.86	35563
442.75	412.0	a	0.49554962	80409.86	35563
284.75	326.0	a	0.49554962	80409.86	35563
406.5	452.0	a	0.49554962	80409.86	35563
338.75	368.0		0.49554962	80409.86	35563
514.5	534.0	a	0.49554962	80409.86	35563
420.5	480.0	a	0.49554962	80409.86	35563
406.5	417.0		-0.49554962	80409.86	35563
566.0	506.0	a	0.49554962	80409.86	35563
408.5	505.0		0.49554962	80409.86	35563
243.0	229.0		0.49554962	80409.86	35563
337.75	261.0	b	0.49554962	80409.86	35563
368.0	401.0		-0.49554962	80409.86	35563
252.0	291.0		0.49554962	80409.86	35563
410.75	421.0	a	0.49554962	80409.86	35563
289.0	203.5		-0.49554962	80409.86	35563
433.5	453.0		0.49554962	80409.86	35563
534.0	491.0	a	0.49554962	80409.86	35563
248.0	195.0	c	-0.49554962	80409.86	35563
441.0	383.0	a	0.49554962	80409.86	35563
465.75	449.0	a	0.49554962	80409.86	35563
327.25	305.0		0.49554962	80409.86	35563
346.5	397.0		0.49554962	80409.86	35563
339.0	374.0		0.49554962	80409.86	35563
322.75	296.0	b	-0.49554962	80409.86	35563
442.5	536.0		0.49554962	80409.86	35563
404.25	386.0	a	0.49554962	80409.86	35563
230.375	266.0		0.49554962	80409.86	35563
267.25	288.0	b	0.49554962	80409.86	35563
669.0	674.0	a	0.49554962	80409.86	35563
243.0	173.5		-0.49554962	80409.86	35563
506.5	473.0	a	-0.49554962	80409.86	35563
523.5	570.0	a	-0.49554962	80409.86	35563
397.5	407.0	a	-0.49554962	80409.86	35563
437.5	60.625	d	0.49554962	80409.86	35563
307.0	308.0		0.49554962	80409.86	35563
396.75	385.0		0.49554962	80409.86	35563
292.5	165.5	d	-0.49554962	80409.86	35563
333.25	346.0		0.49554962	80409.86	35563
395.25	469.0		0.49554962	80409.86	35563
511.5	486.0		0.49554962	80409.86	35563
491.75	487.0	a	0.49554962	80409.86	35563
579.0	225.0	b	0.49554962	80409.86	35563
291.0	211.5	b	0.49554962	80409.86	35563
403.0	350.0		0.49554962	80409.86	35563
325.75	339.0		-0.49554962	80409.86	35563
492.75	487.0	a	0.49554962	80409.86	35563
423.0	409.0		-0.49554962	80409.86	35563
518.5	524.0		0.49554962	80409.86	35563
261.25	325.0	a	-0.49554962	80409.86	35563
440.5	426.0	b	0.49554962	80409.86	35563
389.0	384.0	a	0.49554962	80409.86	35563
270.75	247.5		-0.49554962	80409.86	35563
441.75	418.0		0.49554962	80409.86	35563
261.75	230.5	b	-0.49554962	80409.86	35563
376.0	348.0		0.49554962	80409.86	35563
366.5	295.0		0.49554962	80409.86	35563
272.25	185.5	c	-0.49554962	80409.86	35563
402.0	414.0	a	0.49554962	80409.86	35563
360.0	324.0		-0.49554962	80409.86	35563
311.0	328.0		-0.49554962	80409.86	35563
597.5	568.0	a	0.49554962	80409.86	35563
391.0	381.0	a	-0.49554962	80409.86	35563
333.0	402.0		0.49554962	80409.86	35563
414.25	476.0	a	-0.49554962	80409.86	35563
388.25	360.0		0.49554962	80409.86	35563
402.25	408.0		0.49554962	80409.86	35563
251.75	153.0		-0.49554962	80409.86	35563
289.5	265.0		0.49554962	80409.86	35563
358.75	396.0	a	0.49554962	80409.86	35563
207.375	240.5		0.49554962	80409.86	35563
567.5	570.0	a	-0.49554962	80409.86	35563
805.0	690.0	a	0.49554962	80409.86	35563
488.75	512.0		0.49554962	80409.86	35563
475.25	479.0		0.49554962	80409.86	35563
365.75	385.0		0.49554962	80409.86	35563
293.0	180.5	c	0.49554962	80409.86	35563
370.25	373.0		0.49554962	80409.86	35563
361.5	420.0		0.49554962	80409.86	35563
334.75	319.0		-0.49554962	80409.86	35563
302.0	312.0	a	0.49554962	80409.86	35563
244.125	255.0		0.49554962	80409.86	35563
