AK8_pt	Gent_pt	Flag	genWeights	sumWeight	N_exp
571.5	493.0		0.49554962	289079.88	35563
518.0	504.0	a	0.49554962	289079.88	35563
275.25	280.0		-0.49554962	289079.88	35563
459.75	564.0		0.49554962	289079.88	35563
369.75	364.0		-0.49554962	289079.88	35563
288.0	277.0		0.49554962	289079.88	35563
511.0	444.0	b	-0.49554962	289079.88	35563
356.25	356.0	a	0.49554962	289079.88	35563
321.25	342.0		0.49554962	289079.88	35563
346.0	404.0	a	0.49554962	289079.88	35563
486.0	512.0	b	0.49554962	289079.88	35563
583.5	612.0		0.49554962	289079.88	35563
218.875	236.0	c	-0.49554962	289079.88	35563
265.0	359.0		0.49554962	289079.88	35563
281.75	280.0		0.49554962	289079.88	35563
560.5	544.0	a	0.49554962	289079.88	35563
371.25	403.0		0.49554962	289079.88	35563
456.0	431.0	a	0.49554962	289079.88	35563
444.25	394.0		-0.49554962	289079.88	35563
289.0	379.0	a	-0.49554962	289079.88	35563
450.0	430.0		0.49554962	289079.88	35563
262.25	268.0		0.49554962	289079.88	35563
284.5	270.0		0.49554962	289079.88	35563
216.25	234.0		0.49554962	289079.88	35563
480.5	530.0	a	0.49554962	289079.88	35563
268.25	263.0		0.49554962	289079.88	35563
364.75	298.0		-0.49554962	289079.88	35563
254.5	191.0	c	0.49554962	289079.88	35563
351.75	320.0		0.49554962	289079.88	35563
374.75	392.0	a	0.49554962	289079.88	35563
595.0	500.0	a	0.49554962	289079.88	35563
340.25	364.0		-0.49554962	289079.88	35563
317.25	334.0		0.49554962	289079.88	35563
690.5	746.0	a	0.49554962	289079.88	35563
413.75	387.0	b	-0.49554962	289079.88	35563
517.5	538.0	a	-0.49554962	289079.88	35563
441.0	425.0	a	0.49554962	289079.88	35563
546.0	428.0	a	0.49554962	289079.88	35563
312.5	391.0		-0.49554962	289079.88	35563
395.75	371.0		0.49554962	289079.88	35563
437.0	399.0	a	-0.49554962	289079.88	35563
580.5	512.0	a	0.49554962	289079.88	35563
492.0	492.0	a	-0.49554962	289079.88	35563
971.5	874.0		0.49554962	289079.88	35563
573.0	392.0		0.49554962	289079.88	35563
355.75	324.0		0.49554962	289079.88	35563
989.0	700.0	a	0.49554962	289079.88	35563
453.0	422.0	a	0.49554962	289079.88	35563
321.0	383.0		0.49554962	289079.88	35563
259.75	315.0		0.49554962	289079.88	35563
602.0	560.0		-0.49554962	289079.88	35563
632.5	616.0	a	0.49554962	289079.88	35563
330.75	341.0		-0.49554962	289079.88	35563
288.5	216.5	c	-0.49554962	289079.88	35563
477.25	566.0	a	0.49554962	289079.88	35563
261.75	296.0		0.49554962	289079.88	35563
384.75	411.0	b	-0.49554962	289079.88	35563
583.5	558.0	a	0.49554962	289079.88	35563
282.25	266.0		0.49554962	289079.88	35563
630.0	438.0	a	0.49554962	289079.88	35563
310.25	375.0		0.49554962	289079.88	35563
339.0	333.0		0.49554962	289079.88	35563
396.25	375.0		0.49554962	289079.88	35563
538.5	512.0	a	0.49554962	289079.88	35563
773.0	774.0	a	0.49554962	289079.88	35563
276.25	257.0	b	0.49554962	289079.88	35563
410.0	415.0	a	0.49554962	289079.88	35563
296.25	333.0		0.49554962	289079.88	35563
608.5	146.0	d	0.49554962	289079.88	35563
376.25	399.0		0.49554962	289079.88	35563
564.5	544.0	a	-0.49554962	289079.88	35563
485.5	445.0	a	-0.49554962	289079.88	35563
633.5	499.0	d	0.49554962	289079.88	35563
256.75	266.0		0.49554962	289079.88	35563
621.0	576.0		-0.49554962	289079.88	35563
437.25	307.0		-0.49554962	289079.88	35563
632.5	598.0		0.49554962	289079.88	35563
360.5	446.0		-0.49554962	289079.88	35563
319.5	277.0		-0.49554962	289079.88	35563
367.0	336.0	b	0.49554962	289079.88	35563
478.5	454.0	a	0.49554962	289079.88	35563
429.5	500.0	a	0.49554962	289079.88	35563
457.5	438.0	a	-0.49554962	289079.88	35563
359.0	365.0	a	-0.49554962	289079.88	35563
248.625	367.0	b	0.49554962	289079.88	35563
332.75	357.0	b	0.49554962	289079.88	35563
426.5	402.0	a	0.49554962	289079.88	35563
583.5	546.0	a	0.49554962	289079.88	35563
205.125	205.5		0.49554962	289079.88	35563
383.25	339.0		-0.49554962	289079.88	35563
316.25	318.0		0.49554962	289079.88	35563
447.0	418.0	a	-0.49554962	289079.88	35563
220.0	268.0		-0.49554962	289079.88	35563
287.0	212.0	b	0.49554962	289079.88	35563
461.5	442.0		0.49554962	289079.88	35563
258.75	301.0		-0.49554962	289079.88	35563
423.75	332.0		0.49554962	289079.88	35563
574.0	612.0		0.49554962	289079.88	35563
446.75	403.0	a	0.49554962	289079.88	35563
464.5	478.0	a	0.49554962	289079.88	35563
300.0	144.0	c	0.49554962	289079.88	35563
312.5	311.0		0.49554962	289079.88	35563
257.75	347.0	a	0.49554962	289079.88	35563
507.5	478.0	a	-0.49554962	289079.88	35563
828.5	854.0	a	0.49554962	289079.88	35563
558.5	194.0	c	-0.49554962	289079.88	35563
357.25	358.0	a	0.49554962	289079.88	35563
388.5	406.0		0.49554962	289079.88	35563
770.0	792.0		0.49554962	289079.88	35563
581.0	367.0	b	0.49554962	289079.88	35563
464.25	420.0	a	0.49554962	289079.88	35563
531.5	397.0		0.49554962	289079.88	35563
792.0	708.0		-0.49554962	289079.88	35563
502.0	404.0	a	0.49554962	289079.88	35563
380.25	372.0		0.49554962	289079.88	35563
400.75	395.0		0.49554962	289079.88	35563
326.75	315.0		-0.49554962	289079.88	35563
690.5	191.0	d	0.49554962	289079.88	35563
330.5	374.0		0.49554962	289079.88	35563
369.0	324.0	a	-0.49554962	289079.88	35563
366.0	225.5		-0.49554962	289079.88	35563
549.0	530.0		0.49554962	289079.88	35563
351.25	319.0		0.49554962	289079.88	35563
797.0	850.0	a	0.49554962	289079.88	35563
516.0	544.0	a	0.49554962	289079.88	35563
287.25	328.0		0.49554962	289079.88	35563
453.5	417.0	a	-0.49554962	289079.88	35563
491.5	490.0		0.49554962	289079.88	35563
313.75	331.0		0.49554962	289079.88	35563
354.5	538.0		0.49554962	289079.88	35563
319.25	361.0		-0.49554962	289079.88	35563
249.25	168.0	c	-0.49554962	289079.88	35563
535.5	498.0		0.49554962	289079.88	35563
209.625	170.5	b	0.49554962	289079.88	35563
258.5	216.0	c	-0.49554962	289079.88	35563
282.75	334.0		0.49554962	289079.88	35563
411.0	323.0		0.49554962	289079.88	35563
347.75	300.0		0.49554962	289079.88	35563
412.75	398.0		-0.49554962	289079.88	35563
320.75	359.0		0.49554962	289079.88	35563
296.5	329.0		0.49554962	289079.88	35563
407.75	369.0	a	0.49554962	289079.88	35563
310.25	384.0		0.49554962	289079.88	35563
497.75	512.0	a	-0.49554962	289079.88	35563
301.75	252.5		-0.49554962	289079.88	35563
567.0	580.0	a	0.49554962	289079.88	35563
506.0	390.0		0.49554962	289079.88	35563
656.0	254.5	d	0.49554962	289079.88	35563
588.0	654.0	a	0.49554962	289079.88	35563
786.0	784.0	a	0.49554962	289079.88	35563
837.0	960.0	a	0.49554962	289079.88	35563
426.25	432.0	a	-0.49554962	289079.88	35563
273.25	213.5	b	0.49554962	289079.88	35563
416.0	385.0	a	0.49554962	289079.88	35563
388.75	303.0	c	0.49554962	289079.88	35563
415.5	404.0	b	0.49554962	289079.88	35563
632.0	628.0		0.49554962	289079.88	35563
369.5	418.0		-0.49554962	289079.88	35563
510.5	490.0		-0.49554962	289079.88	35563
384.0	353.0	a	0.49554962	289079.88	35563
356.5	225.5	c	-0.49554962	289079.88	35563
311.0	348.0		-0.49554962	289079.88	35563
809.5	768.0	a	0.49554962	289079.88	35563
604.5	574.0	a	0.49554962	289079.88	35563
706.5	624.0		0.49554962	289079.88	35563
441.5	532.0	a	0.49554962	289079.88	35563
431.25	464.0	a	0.49554962	289079.88	35563
624.5	668.0	a	0.49554962	289079.88	35563
345.75	275.0		0.49554962	289079.88	35563
260.25	351.0		0.49554962	289079.88	35563
347.75	368.0		0.49554962	289079.88	35563
570.0	546.0	a	0.49554962	289079.88	35563
393.5	407.0		-0.49554962	289079.88	35563
459.25	462.0		-0.49554962	289079.88	35563
862.5	766.0		0.49554962	289079.88	35563
524.5	504.0		-0.49554962	289079.88	35563
465.5	489.0		0.49554962	289079.88	35563
563.5	536.0	a	0.49554962	289079.88	35563
459.75	432.0	a	0.49554962	289079.88	35563
398.0	386.0		0.49554962	289079.88	35563
547.0	568.0	a	0.49554962	289079.88	35563
480.0	459.0	a	-0.49554962	289079.88	35563
645.0	664.0	a	0.49554962	289079.88	35563
468.5	437.0	a	0.49554962	289079.88	35563
366.25	359.0		-0.49554962	289079.88	35563
462.75	437.0	a	0.49554962	289079.88	35563
648.5	710.0	a	0.49554962	289079.88	35563
403.25	404.0	a	0.49554962	289079.88	35563
606.5	618.0	a	-0.49554962	289079.88	35563
383.5	392.0		0.49554962	289079.88	35563
736.5	658.0	a	0.49554962	289079.88	35563
514.0	534.0	a	-0.49554962	289079.88	35563
434.25	428.0	a	0.49554962	289079.88	35563
348.5	358.0		0.49554962	289079.88	35563
461.25	448.0		0.49554962	289079.88	35563
313.25	330.0	a	-0.49554962	289079.88	35563
421.75	426.0	a	0.49554962	289079.88	35563
212.625	358.0		0.49554962	289079.88	35563
370.0	112.75	d	-0.49554962	289079.88	35563
204.5	120.5		0.49554962	289079.88	35563
304.25	206.5	c	-0.49554962	289079.88	35563
343.5	223.5		0.49554962	289079.88	35563
413.25	401.0		-0.49554962	289079.88	35563
640.0	600.0		0.49554962	289079.88	35563
407.0	361.0		0.49554962	289079.88	35563
366.5	424.0		0.49554962	289079.88	35563
458.5	445.0	a	0.49554962	289079.88	35563
460.75	474.0	a	0.49554962	289079.88	35563
351.5	322.0		0.49554962	289079.88	35563
474.5	428.0	a	0.49554962	289079.88	35563
321.75	321.0		0.49554962	289079.88	35563
503.5	349.0		-0.49554962	289079.88	35563
447.5	459.0	a	0.49554962	289079.88	35563
415.5	368.0	a	0.49554962	289079.88	35563
732.0	710.0	a	0.49554962	289079.88	35563
541.0	477.0	a	0.49554962	289079.88	35563
357.25	376.0		-0.49554962	289079.88	35563
320.75	232.5		0.49554962	289079.88	35563
225.5	193.0	c	0.49554962	289079.88	35563
700.0	592.0	a	0.49554962	289079.88	35563
426.5	437.0		-0.49554962	289079.88	35563
215.125	239.5		0.49554962	289079.88	35563
352.75	337.0		-0.49554962	289079.88	35563
339.25	169.0		0.49554962	289079.88	35563
212.125	170.0		0.49554962	289079.88	35563
516.0	588.0		0.49554962	289079.88	35563
548.5	604.0	a	-0.49554962	289079.88	35563
545.5	514.0	a	0.49554962	289079.88	35563
332.75	334.0		0.49554962	289079.88	35563
719.0	720.0	a	0.49554962	289079.88	35563
401.25	318.0		-0.49554962	289079.88	35563
554.0	243.5	d	0.49554962	289079.88	35563
286.75	290.0		0.49554962	289079.88	35563
398.5	407.0		0.49554962	289079.88	35563
233.0	235.0	b	0.49554962	289079.88	35563
391.75	377.0	a	0.49554962	289079.88	35563
305.25	246.5		0.49554962	289079.88	35563
340.5	397.0		0.49554962	289079.88	35563
595.5	560.0	a	0.49554962	289079.88	35563
544.5	463.0		0.49554962	289079.88	35563
924.0	946.0	a	0.49554962	289079.88	35563
347.5	347.0		0.49554962	289079.88	35563
531.0	500.0	b	-0.49554962	289079.88	35563
512.5	522.0	a	0.49554962	289079.88	35563
398.0	422.0		-0.49554962	289079.88	35563
383.5	196.0		-0.49554962	289079.88	35563
548.5	566.0		0.49554962	289079.88	35563
245.75	217.5	b	0.49554962	289079.88	35563
356.0	376.0	a	0.49554962	289079.88	35563
406.75	413.0	a	-0.49554962	289079.88	35563
486.0	495.0	a	-0.49554962	289079.88	35563
536.5	520.0		0.49554962	289079.88	35563
750.5	550.0	a	0.49554962	289079.88	35563
264.75	276.0	c	0.49554962	289079.88	35563
368.5	371.0	a	0.49554962	289079.88	35563
448.5	463.0	a	0.49554962	289079.88	35563
321.0	349.0	a	-0.49554962	289079.88	35563
597.5	503.0	a	0.49554962	289079.88	35563
683.5	702.0	a	0.49554962	289079.88	35563
293.5	287.0		0.49554962	289079.88	35563
415.5	364.0		0.49554962	289079.88	35563
493.5	453.0		0.49554962	289079.88	35563
448.75	433.0	a	0.49554962	289079.88	35563
305.5	318.0		0.49554962	289079.88	35563
460.0	457.0	b	0.49554962	289079.88	35563
258.0	308.0		0.49554962	289079.88	35563
379.75	384.0		0.49554962	289079.88	35563
487.25	540.0	a	-0.49554962	289079.88	35563
355.5	386.0		0.49554962	289079.88	35563
217.0	363.0		0.49554962	289079.88	35563
527.5	518.0		0.49554962	289079.88	35563
326.5	233.0	b	-0.49554962	289079.88	35563
218.875	150.5		-0.49554962	289079.88	35563
463.25	449.0	a	0.49554962	289079.88	35563
315.5	321.0		0.49554962	289079.88	35563
331.75	333.0		-0.49554962	289079.88	35563
277.5	317.0		0.49554962	289079.88	35563
257.5	196.5		0.49554962	289079.88	35563
553.5	548.0	a	-0.49554962	289079.88	35563
380.25	346.0		-0.49554962	289079.88	35563
314.25	397.0		0.49554962	289079.88	35563
401.5	416.0	a	0.49554962	289079.88	35563
340.5	334.0		0.49554962	289079.88	35563
349.75	386.0	b	0.49554962	289079.88	35563
402.25	383.0		0.49554962	289079.88	35563
433.0	505.0	a	0.49554962	289079.88	35563
536.5	504.0	a	0.49554962	289079.88	35563
839.0	764.0	a	-0.49554962	289079.88	35563
239.375	286.0		0.49554962	289079.88	35563
200.125	166.0		0.49554962	289079.88	35563
372.75	420.0	a	0.49554962	289079.88	35563
372.25	341.0		0.49554962	289079.88	35563
249.375	147.0	c	0.49554962	289079.88	35563
394.5	394.0		0.49554962	289079.88	35563
392.5	391.0		0.49554962	289079.88	35563
882.5	888.0		0.49554962	289079.88	35563
376.5	422.0	a	0.49554962	289079.88	35563
412.25	337.0		0.49554962	289079.88	35563
242.75	145.0	d	-0.49554962	289079.88	35563
255.75	220.0	b	-0.49554962	289079.88	35563
587.0	566.0		0.49554962	289079.88	35563
553.5	538.0	a	0.49554962	289079.88	35563
410.5	410.0		0.49554962	289079.88	35563
660.5	608.0	a	0.49554962	289079.88	35563
477.5	474.0		0.49554962	289079.88	35563
505.25	497.0	a	-0.49554962	289079.88	35563
359.25	484.0		-0.49554962	289079.88	35563
342.5	339.0		-0.49554962	289079.88	35563
639.0	580.0	a	0.49554962	289079.88	35563
408.5	416.0	a	0.49554962	289079.88	35563
397.75	388.0	b	0.49554962	289079.88	35563
466.5	444.0		0.49554962	289079.88	35563
303.25	224.5		0.49554962	289079.88	35563
382.25	367.0		0.49554962	289079.88	35563
381.75	382.0		0.49554962	289079.88	35563
334.75	306.0		0.49554962	289079.88	35563
348.75	369.0		0.49554962	289079.88	35563
421.0	388.0		-0.49554962	289079.88	35563
406.25	420.0		0.49554962	289079.88	35563
310.0	231.0		0.49554962	289079.88	35563
303.0	276.0		0.49554962	289079.88	35563
337.25	385.0	a	0.49554962	289079.88	35563
381.0	393.0	a	0.49554962	289079.88	35563
752.0	646.0	a	0.49554962	289079.88	35563
493.0	464.0		-0.49554962	289079.88	35563
669.5	736.0	a	0.49554962	289079.88	35563
386.25	312.0	b	0.49554962	289079.88	35563
203.875	149.0	c	0.49554962	289079.88	35563
393.0	413.0	a	0.49554962	289079.88	35563
576.5	423.0		-0.49554962	289079.88	35563
375.0	371.0	a	0.49554962	289079.88	35563
589.0	522.0	b	0.49554962	289079.88	35563
747.0	446.0	a	0.49554962	289079.88	35563
285.5	144.0	b	0.49554962	289079.88	35563
416.5	452.0		0.49554962	289079.88	35563
423.5	423.0	a	-0.49554962	289079.88	35563
369.75	431.0		0.49554962	289079.88	35563
245.375	235.5	c	0.49554962	289079.88	35563
280.25	306.0		0.49554962	289079.88	35563
422.0	437.0	a	0.49554962	289079.88	35563
412.75	431.0	a	0.49554962	289079.88	35563
429.5	488.0	a	0.49554962	289079.88	35563
361.0	32.75	d	0.49554962	289079.88	35563
447.5	467.0	a	0.49554962	289079.88	35563
444.75	218.0		0.49554962	289079.88	35563
363.75	347.0		-0.49554962	289079.88	35563
402.25	304.0		0.49554962	289079.88	35563
618.5	570.0	a	0.49554962	289079.88	35563
399.5	402.0		-0.49554962	289079.88	35563
509.5	449.0	b	-0.49554962	289079.88	35563
387.0	407.0		0.49554962	289079.88	35563
455.25	384.0		0.49554962	289079.88	35563
367.75	401.0	a	0.49554962	289079.88	35563
345.0	325.0	a	0.49554962	289079.88	35563
371.25	348.0		0.49554962	289079.88	35563
413.5	424.0	a	0.49554962	289079.88	35563
517.0	300.0		0.49554962	289079.88	35563
307.5	350.0		0.49554962	289079.88	35563
447.25	417.0	a	-0.49554962	289079.88	35563
562.0	546.0	a	0.49554962	289079.88	35563
333.75	331.0		0.49554962	289079.88	35563
380.5	393.0	b	0.49554962	289079.88	35563
344.75	389.0	b	-0.49554962	289079.88	35563
265.0	264.0		-0.49554962	289079.88	35563
410.75	394.0		0.49554962	289079.88	35563
295.5	360.0		0.49554962	289079.88	35563
223.5	340.0		0.49554962	289079.88	35563
412.5	383.0		0.49554962	289079.88	35563
282.5	191.5	c	-0.49554962	289079.88	35563
345.5	339.0	a	0.49554962	289079.88	35563
260.5	301.0		0.49554962	289079.88	35563
320.0	309.0		-0.49554962	289079.88	35563
460.25	450.0		0.49554962	289079.88	35563
439.25	415.0		0.49554962	289079.88	35563
893.0	862.0	a	0.49554962	289079.88	35563
475.25	449.0	a	-0.49554962	289079.88	35563
544.5	532.0		0.49554962	289079.88	35563
1166.0	1184.0		0.49554962	289079.88	35563
345.75	324.0		0.49554962	289079.88	35563
494.0	475.0	a	0.49554962	289079.88	35563
379.25	234.0	b	0.49554962	289079.88	35563
654.5	427.0	d	0.49554962	289079.88	35563
329.75	167.0	b	0.49554962	289079.88	35563
398.0	411.0		0.49554962	289079.88	35563
265.5	357.0		0.49554962	289079.88	35563
422.5	414.0	a	0.49554962	289079.88	35563
619.0	670.0	a	0.49554962	289079.88	35563
462.25	503.0	a	-0.49554962	289079.88	35563
486.25	522.0	a	0.49554962	289079.88	35563
395.5	362.0	b	0.49554962	289079.88	35563
553.5	540.0	a	-0.49554962	289079.88	35563
371.75	389.0	a	-0.49554962	289079.88	35563
354.25	404.0	a	0.49554962	289079.88	35563
275.0	289.0	b	0.49554962	289079.88	35563
458.0	476.0	b	0.49554962	289079.88	35563
375.25	233.0	c	0.49554962	289079.88	35563
330.75	297.0		0.49554962	289079.88	35563
275.25	295.0		0.49554962	289079.88	35563
297.0	296.0		0.49554962	289079.88	35563
211.875	95.0	c	-0.49554962	289079.88	35563
317.5	374.0		-0.49554962	289079.88	35563
505.0	386.0	a	0.49554962	289079.88	35563
576.0	518.0	a	0.49554962	289079.88	35563
734.5	718.0	a	0.49554962	289079.88	35563
576.0	568.0		0.49554962	289079.88	35563
248.75	163.0	d	0.49554962	289079.88	35563
454.0	407.0		0.49554962	289079.88	35563
692.0	666.0	b	-0.49554962	289079.88	35563
505.75	462.0	a	0.49554962	289079.88	35563
346.0	387.0		0.49554962	289079.88	35563
210.625	304.0	b	-0.49554962	289079.88	35563
419.25	409.0		-0.49554962	289079.88	35563
374.0	359.0	a	0.49554962	289079.88	35563
471.75	332.0	b	-0.49554962	289079.88	35563
392.25	452.0	a	0.49554962	289079.88	35563
610.0	466.0	a	-0.49554962	289079.88	35563
298.75	349.0	a	0.49554962	289079.88	35563
330.0	274.0		0.49554962	289079.88	35563
208.875	194.5	c	0.49554962	289079.88	35563
693.0	774.0	a	-0.49554962	289079.88	35563
338.5	382.0	a	0.49554962	289079.88	35563
684.5	704.0		0.49554962	289079.88	35563
366.0	381.0	a	0.49554962	289079.88	35563
407.0	419.0		0.49554962	289079.88	35563
240.0	290.0	c	-0.49554962	289079.88	35563
507.25	511.0	a	0.49554962	289079.88	35563
369.0	373.0	a	0.49554962	289079.88	35563
308.75	409.0		0.49554962	289079.88	35563
386.75	335.0		0.49554962	289079.88	35563
357.0	365.0		-0.49554962	289079.88	35563
960.5	930.0	a	-0.49554962	289079.88	35563
217.0	176.0	c	0.49554962	289079.88	35563
471.0	469.0	a	0.49554962	289079.88	35563
296.75	331.0		-0.49554962	289079.88	35563
449.75	430.0		0.49554962	289079.88	35563
1091.0	1088.0		0.49554962	289079.88	35563
643.5	416.0		0.49554962	289079.88	35563
219.25	166.0	c	0.49554962	289079.88	35563
326.25	300.0		0.49554962	289079.88	35563
291.0	287.0		-0.49554962	289079.88	35563
350.5	340.0		-0.49554962	289079.88	35563
583.5	616.0	a	0.49554962	289079.88	35563
298.25	248.5	d	-0.49554962	289079.88	35563
416.0	368.0	a	0.49554962	289079.88	35563
451.25	405.0	a	-0.49554962	289079.88	35563
656.0	594.0	a	0.49554962	289079.88	35563
365.5	333.0	b	0.49554962	289079.88	35563
562.5	532.0	a	-0.49554962	289079.88	35563
434.25	440.0		0.49554962	289079.88	35563
212.0	209.5	c	0.49554962	289079.88	35563
616.5	656.0		0.49554962	289079.88	35563
393.0	333.0		0.49554962	289079.88	35563
