AK8_pt	Gent_pt	Flag	genWeights	sumWeight	N_exp
203.5	222.0	c	-0.49554962	289157.1	35563
246.5	217.0		0.49554962	289157.1	35563
254.75	192.5		0.49554962	289157.1	35563
418.25	440.0	a	0.49554962	289157.1	35563
265.25	118.75	c	0.49554962	289157.1	35563
683.0	451.0	a	0.49554962	289157.1	35563
236.75	214.0	b	0.49554962	289157.1	35563
232.375	150.5		0.49554962	289157.1	35563
280.25	348.0		0.49554962	289157.1	35563
420.5	342.0	a	-0.49554962	289157.1	35563
552.0	534.0	a	-0.49554962	289157.1	35563
419.75	204.0		0.49554962	289157.1	35563
412.75	404.0		-0.49554962	289157.1	35563
348.75	314.0		0.49554962	289157.1	35563
550.0	532.0	a	0.49554962	289157.1	35563
399.0	407.0	a	0.49554962	289157.1	35563
473.25	343.0		0.49554962	289157.1	35563
275.25	312.0		0.49554962	289157.1	35563
402.25	407.0		-0.49554962	289157.1	35563
699.5	726.0	a	0.49554962	289157.1	35563
269.75	220.0		0.49554962	289157.1	35563
296.25	301.0		0.49554962	289157.1	35563
410.25	406.0	a	0.49554962	289157.1	35563
403.5	160.5		0.49554962	289157.1	35563
272.5	94.5	d	0.49554962	289157.1	35563
692.5	88.0	c	0.49554962	289157.1	35563
530.5	634.0		-0.49554962	289157.1	35563
365.25	344.0	a	0.49554962	289157.1	35563
350.75	299.0		0.49554962	289157.1	35563
419.5	379.0	b	0.49554962	289157.1	35563
301.75	197.5	c	-0.49554962	289157.1	35563
389.25	407.0	b	-0.49554962	289157.1	35563
408.0	331.0		0.49554962	289157.1	35563
281.5	298.0		0.49554962	289157.1	35563
464.25	475.0	a	0.49554962	289157.1	35563
435.0	419.0	a	0.49554962	289157.1	35563
296.75	189.0		-0.49554962	289157.1	35563
748.5	574.0	b	-0.49554962	289157.1	35563
336.5	754.0		0.49554962	289157.1	35563
340.75	328.0		0.49554962	289157.1	35563
428.75	437.0	a	-0.49554962	289157.1	35563
358.5	315.0		0.49554962	289157.1	35563
479.25	462.0	a	0.49554962	289157.1	35563
362.5	355.0		0.49554962	289157.1	35563
241.875	359.0	b	-0.49554962	289157.1	35563
544.0	602.0	a	0.49554962	289157.1	35563
395.25	440.0		0.49554962	289157.1	35563
500.5	538.0	a	-0.49554962	289157.1	35563
459.0	452.0	a	0.49554962	289157.1	35563
457.0	456.0		-0.49554962	289157.1	35563
454.25	456.0	a	0.49554962	289157.1	35563
407.5	433.0	a	0.49554962	289157.1	35563
300.75	311.0		0.49554962	289157.1	35563
888.5	471.0	d	0.49554962	289157.1	35563
271.5	285.0		0.49554962	289157.1	35563
326.25	307.0	b	-0.49554962	289157.1	35563
208.25	231.5		0.49554962	289157.1	35563
457.5	457.0	a	-0.49554962	289157.1	35563
524.5	332.0		-0.49554962	289157.1	35563
267.75	341.0		0.49554962	289157.1	35563
268.75	189.5	c	0.49554962	289157.1	35563
539.0	602.0	a	0.49554962	289157.1	35563
374.0	470.0		0.49554962	289157.1	35563
391.25	417.0	a	-0.49554962	289157.1	35563
272.0	313.0		0.49554962	289157.1	35563
228.375	255.0		0.49554962	289157.1	35563
279.5	390.0		0.49554962	289157.1	35563
311.0	308.0		0.49554962	289157.1	35563
463.75	431.0		0.49554962	289157.1	35563
317.75	379.0	a	0.49554962	289157.1	35563
421.75	249.0		-0.49554962	289157.1	35563
505.75	459.0		0.49554962	289157.1	35563
505.25	408.0	a	0.49554962	289157.1	35563
366.25	399.0	a	0.49554962	289157.1	35563
416.25	416.0		0.49554962	289157.1	35563
481.75	485.0	a	-0.49554962	289157.1	35563
495.25	491.0	a	-0.49554962	289157.1	35563
225.375	187.5		-0.49554962	289157.1	35563
207.625	182.5	c	0.49554962	289157.1	35563
609.5	682.0	a	0.49554962	289157.1	35563
264.5	302.0		0.49554962	289157.1	35563
496.25	473.0	a	-0.49554962	289157.1	35563
428.25	453.0	a	0.49554962	289157.1	35563
368.25	396.0		-0.49554962	289157.1	35563
343.0	386.0	a	0.49554962	289157.1	35563
260.75	173.5	c	0.49554962	289157.1	35563
670.5	628.0	a	0.49554962	289157.1	35563
477.5	476.0	a	0.49554962	289157.1	35563
390.0	405.0		0.49554962	289157.1	35563
364.5	334.0		0.49554962	289157.1	35563
285.5	277.0		0.49554962	289157.1	35563
264.5	236.0		-0.49554962	289157.1	35563
506.0	506.0	a	-0.49554962	289157.1	35563
370.5	358.0		-0.49554962	289157.1	35563
472.25	342.0		0.49554962	289157.1	35563
570.5	558.0	a	-0.49554962	289157.1	35563
485.75	542.0		0.49554962	289157.1	35563
446.5	404.0	a	0.49554962	289157.1	35563
618.0	598.0		0.49554962	289157.1	35563
422.75	408.0		-0.49554962	289157.1	35563
326.5	358.0		-0.49554962	289157.1	35563
355.75	375.0		0.49554962	289157.1	35563
496.0	484.0	a	0.49554962	289157.1	35563
419.0	407.0		-0.49554962	289157.1	35563
417.25	413.0		0.49554962	289157.1	35563
602.5	538.0	a	0.49554962	289157.1	35563
447.25	424.0	a	0.49554962	289157.1	35563
374.75	366.0	a	0.49554962	289157.1	35563
437.75	419.0	a	-0.49554962	289157.1	35563
252.0	241.5	d	-0.49554962	289157.1	35563
267.0	243.0		0.49554962	289157.1	35563
556.5	532.0	a	0.49554962	289157.1	35563
400.25	431.0	a	0.49554962	289157.1	35563
816.0	746.0		-0.49554962	289157.1	35563
442.0	426.0	a	0.49554962	289157.1	35563
659.0	600.0	a	0.49554962	289157.1	35563
427.0	406.0	a	0.49554962	289157.1	35563
489.0	477.0	a	0.49554962	289157.1	35563
212.5	289.0		0.49554962	289157.1	35563
552.0	538.0		0.49554962	289157.1	35563
464.25	402.0		-0.49554962	289157.1	35563
388.75	436.0	b	0.49554962	289157.1	35563
297.0	384.0		-0.49554962	289157.1	35563
493.25	471.0		0.49554962	289157.1	35563
409.5	438.0	a	-0.49554962	289157.1	35563
299.5	226.0		0.49554962	289157.1	35563
361.5	354.0		0.49554962	289157.1	35563
513.5	447.0		0.49554962	289157.1	35563
399.0	385.0		0.49554962	289157.1	35563
237.625	257.0	c	0.49554962	289157.1	35563
418.25	385.0		0.49554962	289157.1	35563
391.25	381.0	a	0.49554962	289157.1	35563
359.25	371.0	a	0.49554962	289157.1	35563
234.625	370.0		0.49554962	289157.1	35563
592.5	556.0	a	0.49554962	289157.1	35563
327.25	351.0		0.49554962	289157.1	35563
380.0	394.0		0.49554962	289157.1	35563
253.5	338.0	b	0.49554962	289157.1	35563
355.0	389.0	a	0.49554962	289157.1	35563
349.75	286.0		0.49554962	289157.1	35563
538.5	548.0	a	0.49554962	289157.1	35563
294.5	338.0		0.49554962	289157.1	35563
524.0	514.0		0.49554962	289157.1	35563
212.375	154.0	c	0.49554962	289157.1	35563
548.0	528.0	a	0.49554962	289157.1	35563
492.0	512.0	a	0.49554962	289157.1	35563
482.0	447.0	a	0.49554962	289157.1	35563
536.0	467.0	a	0.49554962	289157.1	35563
405.5	342.0		0.49554962	289157.1	35563
326.25	210.0	b	0.49554962	289157.1	35563
538.0	510.0	a	0.49554962	289157.1	35563
410.25	417.0	a	-0.49554962	289157.1	35563
543.5	548.0	a	-0.49554962	289157.1	35563
420.75	380.0	a	0.49554962	289157.1	35563
770.0	782.0	a	0.49554962	289157.1	35563
579.0	600.0	a	0.49554962	289157.1	35563
502.25	530.0	a	0.49554962	289157.1	35563
223.375	176.5	b	0.49554962	289157.1	35563
506.5	510.0	a	-0.49554962	289157.1	35563
355.25	241.0	b	0.49554962	289157.1	35563
283.25	346.0	a	-0.49554962	289157.1	35563
359.5	354.0		0.49554962	289157.1	35563
681.0	644.0	a	0.49554962	289157.1	35563
526.0	512.0	a	0.49554962	289157.1	35563
1010.0	970.0	a	0.49554962	289157.1	35563
236.375	267.0		-0.49554962	289157.1	35563
288.75	148.5	c	-0.49554962	289157.1	35563
300.0	321.0		0.49554962	289157.1	35563
391.75	378.0		0.49554962	289157.1	35563
406.75	411.0	a	-0.49554962	289157.1	35563
970.0	658.0	d	0.49554962	289157.1	35563
338.0	228.5		0.49554962	289157.1	35563
342.75	164.0	d	-0.49554962	289157.1	35563
971.5	742.0		-0.49554962	289157.1	35563
870.5	876.0	a	0.49554962	289157.1	35563
583.5	564.0	a	0.49554962	289157.1	35563
292.0	296.0		-0.49554962	289157.1	35563
353.0	322.0		-0.49554962	289157.1	35563
258.0	219.0	b	-0.49554962	289157.1	35563
286.75	324.0	a	-0.49554962	289157.1	35563
410.5	60.5	d	0.49554962	289157.1	35563
723.0	740.0	a	0.49554962	289157.1	35563
470.5	458.0		0.49554962	289157.1	35563
340.5	328.0		0.49554962	289157.1	35563
549.5	552.0		-0.49554962	289157.1	35563
330.5	246.0		0.49554962	289157.1	35563
376.25	395.0		-0.49554962	289157.1	35563
523.5	476.0	a	0.49554962	289157.1	35563
388.5	447.0	b	0.49554962	289157.1	35563
260.5	367.0		0.49554962	289157.1	35563
519.5	584.0		0.49554962	289157.1	35563
241.125	211.0	c	-0.49554962	289157.1	35563
605.0	604.0	a	0.49554962	289157.1	35563
397.5	288.0	d	0.49554962	289157.1	35563
874.5	782.0		0.49554962	289157.1	35563
395.75	336.0		-0.49554962	289157.1	35563
288.5	258.0		0.49554962	289157.1	35563
274.75	307.0		0.49554962	289157.1	35563
468.0	426.0	a	0.49554962	289157.1	35563
332.75	393.0	b	-0.49554962	289157.1	35563
335.5	362.0		0.49554962	289157.1	35563
205.5	206.5	c	0.49554962	289157.1	35563
464.25	468.0		-0.49554962	289157.1	35563
426.5	407.0	a	0.49554962	289157.1	35563
327.75	356.0		0.49554962	289157.1	35563
459.5	474.0	a	0.49554962	289157.1	35563
524.0	506.0	a	-0.49554962	289157.1	35563
360.75	343.0		0.49554962	289157.1	35563
510.0	530.0		0.49554962	289157.1	35563
438.0	552.0	a	-0.49554962	289157.1	35563
521.5	358.0	a	-0.49554962	289157.1	35563
362.5	350.0		0.49554962	289157.1	35563
379.5	396.0	a	0.49554962	289157.1	35563
333.25	341.0	b	-0.49554962	289157.1	35563
324.0	311.0		0.49554962	289157.1	35563
418.5	475.0		0.49554962	289157.1	35563
364.25	371.0	a	0.49554962	289157.1	35563
772.0	714.0	a	0.49554962	289157.1	35563
292.5	309.0		-0.49554962	289157.1	35563
361.5	392.0	a	0.49554962	289157.1	35563
255.375	240.5		0.49554962	289157.1	35563
304.5	217.5	d	0.49554962	289157.1	35563
446.25	460.0		0.49554962	289157.1	35563
234.375	303.0		0.49554962	289157.1	35563
572.5	501.0		0.49554962	289157.1	35563
362.0	357.0		0.49554962	289157.1	35563
218.5	252.5		0.49554962	289157.1	35563
247.625	163.0	c	0.49554962	289157.1	35563
658.5	509.0		0.49554962	289157.1	35563
488.75	459.0	a	0.49554962	289157.1	35563
676.5	642.0	a	-0.49554962	289157.1	35563
585.0	264.0	b	0.49554962	289157.1	35563
443.25	426.0	a	0.49554962	289157.1	35563
282.0	310.0		0.49554962	289157.1	35563
293.5	347.0		-0.49554962	289157.1	35563
290.0	264.0		0.49554962	289157.1	35563
352.25	218.0	b	0.49554962	289157.1	35563
750.5	758.0	a	0.49554962	289157.1	35563
345.25	346.0		0.49554962	289157.1	35563
326.75	276.0	d	0.49554962	289157.1	35563
363.25	379.0	a	0.49554962	289157.1	35563
268.25	390.0		0.49554962	289157.1	35563
371.5	296.0		0.49554962	289157.1	35563
277.5	315.0		-0.49554962	289157.1	35563
311.5	358.0		0.49554962	289157.1	35563
212.625	221.0		0.49554962	289157.1	35563
843.5	720.0	a	0.49554962	289157.1	35563
501.5	411.0		0.49554962	289157.1	35563
297.0	301.0	a	-0.49554962	289157.1	35563
226.25	131.0	c	0.49554962	289157.1	35563
401.75	459.0		-0.49554962	289157.1	35563
551.5	550.0	a	-0.49554962	289157.1	35563
356.75	348.0		0.49554962	289157.1	35563
237.75	248.0		-0.49554962	289157.1	35563
421.0	395.0		-0.49554962	289157.1	35563
378.75	365.0		0.49554962	289157.1	35563
401.5	375.0		-0.49554962	289157.1	35563
488.5	474.0		0.49554962	289157.1	35563
413.75	300.0		0.49554962	289157.1	35563
510.0	390.0	a	0.49554962	289157.1	35563
304.75	300.0		-0.49554962	289157.1	35563
204.75	185.0	c	0.49554962	289157.1	35563
427.25	424.0		0.49554962	289157.1	35563
515.5	451.0	a	-0.49554962	289157.1	35563
364.25	330.0		0.49554962	289157.1	35563
349.25	367.0		0.49554962	289157.1	35563
508.5	407.0	b	0.49554962	289157.1	35563
677.0	301.0		0.49554962	289157.1	35563
628.0	666.0	a	0.49554962	289157.1	35563
471.25	480.0		0.49554962	289157.1	35563
457.5	206.0	d	0.49554962	289157.1	35563
353.25	269.0		-0.49554962	289157.1	35563
447.0	258.0		0.49554962	289157.1	35563
368.0	334.0		-0.49554962	289157.1	35563
446.0	450.0	a	0.49554962	289157.1	35563
461.5	440.0	a	-0.49554962	289157.1	35563
414.25	390.0	a	-0.49554962	289157.1	35563
222.75	216.0		0.49554962	289157.1	35563
230.5	972.0		-0.49554962	289157.1	35563
410.5	345.0		0.49554962	289157.1	35563
552.0	338.0		-0.49554962	289157.1	35563
589.5	532.0	a	0.49554962	289157.1	35563
371.5	355.0	a	-0.49554962	289157.1	35563
403.75	282.0		0.49554962	289157.1	35563
520.0	520.0	a	-0.49554962	289157.1	35563
389.25	374.0	a	0.49554962	289157.1	35563
297.75	284.0		0.49554962	289157.1	35563
294.0	267.0		-0.49554962	289157.1	35563
733.0	90.25	d	0.49554962	289157.1	35563
254.5	206.5	c	0.49554962	289157.1	35563
377.5	385.0	a	0.49554962	289157.1	35563
445.75	477.0	a	0.49554962	289157.1	35563
422.5	374.0		0.49554962	289157.1	35563
572.5	572.0	a	-0.49554962	289157.1	35563
465.75	429.0	a	-0.49554962	289157.1	35563
433.0	398.0		0.49554962	289157.1	35563
591.5	580.0	a	-0.49554962	289157.1	35563
208.375	145.0	d	-0.49554962	289157.1	35563
468.5	449.0	a	-0.49554962	289157.1	35563
651.0	664.0	a	0.49554962	289157.1	35563
420.25	367.0	a	-0.49554962	289157.1	35563
380.0	391.0		0.49554962	289157.1	35563
503.25	473.0	a	-0.49554962	289157.1	35563
410.0	311.0		0.49554962	289157.1	35563
672.5	522.0	a	0.49554962	289157.1	35563
544.5	526.0	a	0.49554962	289157.1	35563
397.75	342.0		0.49554962	289157.1	35563
371.75	351.0	a	0.49554962	289157.1	35563
229.125	99.5	c	0.49554962	289157.1	35563
288.5	283.0		0.49554962	289157.1	35563
478.5	460.0	a	0.49554962	289157.1	35563
423.75	385.0		0.49554962	289157.1	35563
244.5	244.0	d	0.49554962	289157.1	35563
626.0	580.0	a	0.49554962	289157.1	35563
458.0	392.0	b	-0.49554962	289157.1	35563
363.75	359.0		0.49554962	289157.1	35563
382.25	378.0	a	0.49554962	289157.1	35563
391.0	425.0	b	0.49554962	289157.1	35563
410.5	451.0	a	0.49554962	289157.1	35563
440.75	466.0	a	0.49554962	289157.1	35563
444.5	471.0		0.49554962	289157.1	35563
371.0	273.0	c	0.49554962	289157.1	35563
255.75	304.0		-0.49554962	289157.1	35563
250.375	270.0		-0.49554962	289157.1	35563
534.5	469.0	a	0.49554962	289157.1	35563
325.75	360.0		-0.49554962	289157.1	35563
217.125	293.0		0.49554962	289157.1	35563
389.5	401.0	a	-0.49554962	289157.1	35563
406.5	452.0		-0.49554962	289157.1	35563
369.5	421.0	a	-0.49554962	289157.1	35563
235.625	233.5		0.49554962	289157.1	35563
330.25	349.0	a	0.49554962	289157.1	35563
351.25	326.0	a	-0.49554962	289157.1	35563
494.25	412.0	a	0.49554962	289157.1	35563
373.25	289.0		0.49554962	289157.1	35563
610.0	276.0	d	0.49554962	289157.1	35563
382.0	379.0		0.49554962	289157.1	35563
433.5	483.0	a	0.49554962	289157.1	35563
276.5	316.0		0.49554962	289157.1	35563
361.25	347.0		0.49554962	289157.1	35563
500.25	455.0	a	0.49554962	289157.1	35563
590.5	209.0	d	0.49554962	289157.1	35563
262.75	261.0		0.49554962	289157.1	35563
401.5	466.0	a	0.49554962	289157.1	35563
298.75	34.625	d	0.49554962	289157.1	35563
700.5	644.0	a	0.49554962	289157.1	35563
354.75	314.0		0.49554962	289157.1	35563
275.25	219.5	b	0.49554962	289157.1	35563
362.5	293.0	a	-0.49554962	289157.1	35563
362.25	411.0		0.49554962	289157.1	35563
540.5	376.0		0.49554962	289157.1	35563
617.0	558.0	b	0.49554962	289157.1	35563
300.25	341.0		0.49554962	289157.1	35563
303.0	317.0		-0.49554962	289157.1	35563
335.25	425.0		0.49554962	289157.1	35563
967.0	820.0	b	0.49554962	289157.1	35563
242.0	225.0		0.49554962	289157.1	35563
625.0	594.0		0.49554962	289157.1	35563
690.0	710.0	a	0.49554962	289157.1	35563
410.5	491.0	a	0.49554962	289157.1	35563
401.5	361.0	a	0.49554962	289157.1	35563
510.0	540.0	a	-0.49554962	289157.1	35563
411.5	363.0	a	0.49554962	289157.1	35563
482.5	217.0		-0.49554962	289157.1	35563
295.75	296.0		0.49554962	289157.1	35563
202.25	268.0	b	0.49554962	289157.1	35563
431.5	406.0		-0.49554962	289157.1	35563
280.75	201.5		-0.49554962	289157.1	35563
628.5	660.0	a	0.49554962	289157.1	35563
469.25	502.0	a	-0.49554962	289157.1	35563
601.5	826.0	b	0.49554962	289157.1	35563
289.75	314.0		0.49554962	289157.1	35563
306.25	324.0		0.49554962	289157.1	35563
511.0	456.0		0.49554962	289157.1	35563
418.5	429.0		-0.49554962	289157.1	35563
239.625	510.0		-0.49554962	289157.1	35563
373.75	300.0		0.49554962	289157.1	35563
443.75	405.0	a	0.49554962	289157.1	35563
317.25	294.0	b	-0.49554962	289157.1	35563
228.0	200.5	c	0.49554962	289157.1	35563
286.5	324.0		0.49554962	289157.1	35563
423.75	351.0		0.49554962	289157.1	35563
380.25	418.0	a	0.49554962	289157.1	35563
432.75	400.0	a	0.49554962	289157.1	35563
280.5	341.0		-0.49554962	289157.1	35563
382.0	390.0		0.49554962	289157.1	35563
391.75	286.0		0.49554962	289157.1	35563
401.0	332.0		0.49554962	289157.1	35563
555.5	640.0		-0.49554962	289157.1	35563
510.5	502.0		0.49554962	289157.1	35563
227.25	148.0	b	0.49554962	289157.1	35563
444.75	486.0		-0.49554962	289157.1	35563
202.0	290.0	c	0.49554962	289157.1	35563
684.0	670.0	a	0.49554962	289157.1	35563
478.0	474.0		-0.49554962	289157.1	35563
362.25	139.0	c	0.49554962	289157.1	35563
316.25	234.5	c	-0.49554962	289157.1	35563
502.5	440.0		-0.49554962	289157.1	35563
212.0	276.0		0.49554962	289157.1	35563
377.25	401.0		0.49554962	289157.1	35563
629.0	652.0	a	-0.49554962	289157.1	35563
659.5	648.0	a	-0.49554962	289157.1	35563
501.75	520.0	a	-0.49554962	289157.1	35563
365.25	371.0	a	-0.49554962	289157.1	35563
426.0	313.0	b	0.49554962	289157.1	35563
264.5	334.0		-0.49554962	289157.1	35563
364.0	212.0	c	0.49554962	289157.1	35563
692.0	710.0	a	0.49554962	289157.1	35563
333.5	307.0		-0.49554962	289157.1	35563
435.5	438.0	a	-0.49554962	289157.1	35563
265.0	296.0		0.49554962	289157.1	35563
243.875	264.0		-0.49554962	289157.1	35563
658.0	254.0	d	0.49554962	289157.1	35563
743.5	726.0	a	0.49554962	289157.1	35563
311.5	202.0	d	0.49554962	289157.1	35563
291.25	296.0		0.49554962	289157.1	35563
607.5	413.0	b	0.49554962	289157.1	35563
334.5	217.0	c	0.49554962	289157.1	35563
491.5	462.0	a	0.49554962	289157.1	35563
361.25	393.0		-0.49554962	289157.1	35563
557.5	570.0		0.49554962	289157.1	35563
481.5	459.0	a	-0.49554962	289157.1	35563
397.75	383.0		0.49554962	289157.1	35563
420.25	453.0		0.49554962	289157.1	35563
369.0	332.0		0.49554962	289157.1	35563
374.5	390.0		-0.49554962	289157.1	35563
555.0	524.0	a	0.49554962	289157.1	35563
332.0	252.5		0.49554962	289157.1	35563
903.5	922.0	a	0.49554962	289157.1	35563
532.5	510.0		-0.49554962	289157.1	35563
428.5	418.0	a	0.49554962	289157.1	35563
326.5	397.0		0.49554962	289157.1	35563
383.75	420.0		0.49554962	289157.1	35563
220.0	215.5	c	0.49554962	289157.1	35563
232.875	228.5	b	0.49554962	289157.1	35563
488.25	336.0		0.49554962	289157.1	35563
249.875	240.5	c	0.49554962	289157.1	35563
577.5	435.0		0.49554962	289157.1	35563
299.5	249.5		0.49554962	289157.1	35563
646.5	756.0		-0.49554962	289157.1	35563
361.25	305.0		0.49554962	289157.1	35563
402.5	412.0		0.49554962	289157.1	35563
321.5	297.0	b	-0.49554962	289157.1	35563
376.5	311.0		0.49554962	289157.1	35563
296.75	268.0		0.49554962	289157.1	35563
644.5	716.0	a	0.49554962	289157.1	35563
287.0	295.0		-0.49554962	289157.1	35563
225.5	160.0		0.49554962	289157.1	35563
288.75	308.0		0.49554962	289157.1	35563
207.75	296.0		0.49554962	289157.1	35563
538.0	496.0	a	0.49554962	289157.1	35563
223.625	219.0	c	0.49554962	289157.1	35563
519.0	509.0	a	-0.49554962	289157.1	35563
474.0	469.0		0.49554962	289157.1	35563
420.5	429.0	a	0.49554962	289157.1	35563
398.0	450.0	a	-0.49554962	289157.1	35563
285.5	261.0		0.49554962	289157.1	35563
583.0	494.0	a	0.49554962	289157.1	35563
357.0	325.0	b	0.49554962	289157.1	35563
356.0	456.0		0.49554962	289157.1	35563
458.25	221.5	d	0.49554962	289157.1	35563
329.25	305.0		-0.49554962	289157.1	35563
307.0	352.0		-0.49554962	289157.1	35563
576.5	628.0	a	0.49554962	289157.1	35563
363.5	374.0		0.49554962	289157.1	35563
401.0	362.0		0.49554962	289157.1	35563
395.5	400.0		-0.49554962	289157.1	35563
316.0	273.0		-0.49554962	289157.1	35563
394.0	396.0	a	0.49554962	289157.1	35563
416.25	385.0		-0.49554962	289157.1	35563
315.25	167.5	b	0.49554962	289157.1	35563
356.5	403.0	b	-0.49554962	289157.1	35563
297.5	340.0		0.49554962	289157.1	35563
785.0	224.0	d	0.49554962	289157.1	35563
359.5	139.0	c	-0.49554962	289157.1	35563
567.5	530.0	a	0.49554962	289157.1	35563
370.25	534.0	b	0.49554962	289157.1	35563
364.5	401.0	a	0.49554962	289157.1	35563
570.0	628.0		-0.49554962	289157.1	35563
462.25	522.0	a	0.49554962	289157.1	35563
247.25	211.0	c	0.49554962	289157.1	35563
689.0	546.0		-0.49554962	289157.1	35563
251.375	238.5	d	-0.49554962	289157.1	35563
400.5	315.0		0.49554962	289157.1	35563
452.75	323.0		-0.49554962	289157.1	35563
356.25	364.0		0.49554962	289157.1	35563
457.25	386.0		0.49554962	289157.1	35563
347.5	377.0		0.49554962	289157.1	35563
258.0	303.0		0.49554962	289157.1	35563
275.5	307.0		-0.49554962	289157.1	35563
295.0	307.0		-0.49554962	289157.1	35563
221.625	154.0	b	0.49554962	289157.1	35563
487.0	544.0	a	-0.49554962	289157.1	35563
459.25	489.0	a	0.49554962	289157.1	35563
371.0	556.0		0.49554962	289157.1	35563
822.0	698.0	a	-0.49554962	289157.1	35563
464.75	492.0	a	0.49554962	289157.1	35563
243.375	235.5	b	0.49554962	289157.1	35563
262.25	251.0	b	0.49554962	289157.1	35563
456.0	409.0		0.49554962	289157.1	35563
325.5	322.0	a	0.49554962	289157.1	35563
744.5	674.0	a	0.49554962	289157.1	35563
476.0	556.0	b	0.49554962	289157.1	35563
529.5	548.0	a	0.49554962	289157.1	35563
554.5	360.0		0.49554962	289157.1	35563
481.75	416.0		0.49554962	289157.1	35563
568.0	566.0	a	0.49554962	289157.1	35563
556.5	481.0	b	-0.49554962	289157.1	35563
358.75	383.0		-0.49554962	289157.1	35563
361.75	361.0	a	-0.49554962	289157.1	35563
469.75	455.0	a	0.49554962	289157.1	35563
230.625	122.5	c	0.49554962	289157.1	35563
414.0	443.0	a	0.49554962	289157.1	35563
320.5	329.0		-0.49554962	289157.1	35563
398.25	468.0		-0.49554962	289157.1	35563
419.75	426.0	a	0.49554962	289157.1	35563
536.5	540.0	a	0.49554962	289157.1	35563
399.75	392.0		0.49554962	289157.1	35563
428.0	462.0	a	0.49554962	289157.1	35563
357.25	327.0		0.49554962	289157.1	35563
643.5	686.0	a	0.49554962	289157.1	35563
331.25	326.0		0.49554962	289157.1	35563
293.75	347.0		-0.49554962	289157.1	35563
272.25	169.0	b	0.49554962	289157.1	35563
333.0	304.0	b	-0.49554962	289157.1	35563
365.25	326.0		0.49554962	289157.1	35563
249.75	227.5	b	0.49554962	289157.1	35563
656.0	636.0	a	0.49554962	289157.1	35563
829.5	810.0		0.49554962	289157.1	35563
200.25	250.5		0.49554962	289157.1	35563
201.375	255.5		0.49554962	289157.1	35563
203.75	164.0	d	0.49554962	289157.1	35563
402.25	325.0		0.49554962	289157.1	35563
341.0	348.0		0.49554962	289157.1	35563
444.75	452.0	a	0.49554962	289157.1	35563
435.75	431.0	a	0.49554962	289157.1	35563
442.75	410.0		0.49554962	289157.1	35563
717.0	666.0	a	0.49554962	289157.1	35563
284.75	296.0		-0.49554962	289157.1	35563
710.0	630.0	a	0.49554962	289157.1	35563
631.0	634.0	b	0.49554962	289157.1	35563
734.5	740.0	b	0.49554962	289157.1	35563
456.25	402.0	a	0.49554962	289157.1	35563
251.375	246.5		0.49554962	289157.1	35563
682.0	660.0		0.49554962	289157.1	35563
433.5	390.0		0.49554962	289157.1	35563
236.25	393.0	a	0.49554962	289157.1	35563
339.75	359.0	a	0.49554962	289157.1	35563
521.5	442.0	a	-0.49554962	289157.1	35563
376.0	337.0		0.49554962	289157.1	35563
651.5	666.0		0.49554962	289157.1	35563
231.875	267.0		-0.49554962	289157.1	35563
386.25	359.0	b	0.49554962	289157.1	35563
396.25	369.0		0.49554962	289157.1	35563
689.0	690.0		0.49554962	289157.1	35563
227.0	174.5		0.49554962	289157.1	35563
