AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
70.25	256.25	70.25	0.018295288	0.9995117	0.48078151707778716	True
48.65625	310.5	139.78125	0.12445068	0.99609375	0.6300096245074087	True
73.4375	503.75	73.4375	0.39111328	0.8725586	1.4497013888542654	True
51.59375	180.25	197.34375	1.9997358e-05	0.99902344	5.4617914521654	True
38.75	273.25	87.71875	0.012893677	0.9995117	1.941807783745432	True
113.5625	349.0	113.5625	0.007949829	0.7783203	0.9349455039482706	True
29.0	378.25	86.78125	0.85839844	0.28027344	1.8121041706325087	True
83.9375	182.125	83.9375	0.097961426	0.9995117	6.444863577474365	True
34.15625	190.625	210.96875	0.06689453	0.9897461	2.1099210429420765	True
102.1875	170.375	102.1875	0.79833984	0.9995117	4.044872829943287	True
149.0	174.875	149.0	6.258488e-05	0.77490234	4.976841682445567	True
49.9375	345.25	49.9375	0.006504059	0.8823242	2.506862872322259	True
62.65625	244.75	62.65625	0.22387695	0.99853516	1.2552793219256415	True
38.625	325.5	143.1875	0.027633667	0.17053223	2.999767566255457	True
62.96875	317.25	133.59375	0.9980469	0.9863281	3.735398971470957	True
154.75	342.0	154.75	0.24194336	0.96875	3.121700667644049	True
31.203125	252.625	101.828125	0.001001358	0.890625	1.4473069781718522	True
74.0625	265.25	74.0625	0.95996094	0.99902344	2.2165104815777426	True
33.0625	235.625	33.0625	0.00021994114	0.053222656	1.2859830007498232	True
63.09375	202.125	63.09375	0.07562256	0.9995117	1.8831581934771435	True
36.90625	211.875	121.59375	0.027069092	0.7963867	0.312761795186006	True
58.875	178.75	58.875	0.30981445	0.064697266	0.7907234466984789	True
39.9375	192.375	92.3125	0.054107666	0.29907227	1.9196607177276803	True
109.0625	183.125	238.8125	0.54833984	0.9975586	9.543676525833618	True
45.0625	263.25	258.75	0.0008211136	0.9995117	2.8488856224470993	True
42.0	182.0	148.21875	5.0872564e-05	0.34301758	4.813364035672123	True
56.5625	320.5	136.125	0.45629883	0.3791504	0.7963232136977609	True
109.0	191.125	109.0	0.16809082	0.14074707	0.6291598215511272	True
95.125	176.375	95.125	0.015838623	0.94140625	1.731540301704669	True
90.625	187.875	221.5	0.00018429756	0.9980469	1.0845209383602565	True
32.78125	214.875	116.90625	3.07858e-05	0.2836914	2.003272668023854	True
72.875	213.5	72.875	3.4994446e-07	0.99609375	2.260328859770496	True
41.0	227.375	329.125	0.4260254	0.92529297	4.380276675009668	True
42.4375	205.875	119.5	2.9355288e-05	0.074035645	1.6824863828466192	True
156.75	188.125	156.75	0.5205078	0.9995117	2.41401858327184	True
114.75	178.125	114.75	5.289912e-06	0.11773682	8.802711495231208	True
35.625	327.25	83.84375	0.025665283	0.9970703	0.73094164541331	True
73.125	274.25	309.4375	0.11828613	0.52783203	9.490375386051142	True
33.15625	176.25	33.15625	4.863739e-05	0.9350586	0.6114636035007948	True
29.796875	233.0	176.54688	0.9995117	0.9975586	1.0833091339099497	True
26.953125	176.25	117.703125	0.00044584274	0.70751953	6.7527852575796175	True
150.25	253.25	150.25	0.2993164	0.6767578	2.204037317195386	True
42.65625	202.75	42.65625	0.017562866	0.9482422	4.059819155027711	True
33.53125	199.5	33.53125	0.06530762	0.14294434	0.5114861052700661	True
47.84375	258.75	173.71875	0.29663086	0.98339844	0.3184180180301439	True
31.21875	297.25	143.59375	0.019607544	0.1517334	2.0015365191292602	True
32.125	220.75	119.875	0.09967041	0.98339844	2.6840165882686478	True
42.75	180.25	42.75	0.02029419	0.0519104	0.42882598041119024	True
32.71875	245.0	151.28125	0.0026054382	0.52783203	3.5959142639916166	True
29.34375	259.25	234.15625	0.0002052784	0.9995117	0.9090942986178874	True
55.65625	212.0	55.65625	0.16186523	0.9223633	1.386060327230112	True
74.75	286.75	74.75	0.86279297	0.99902344	8.07631549413604	True
56.78125	336.5	268.15625	0.039916992	0.55126953	0.1688619705848282	True
46.375	189.75	187.34375	0.00061273575	0.12878418	1.0581856429749195	True
59.15625	298.5	136.71875	6.221235e-07	0.9995117	2.798032647813301	True
44.59375	215.125	203.875	0.47460938	0.55810547	3.4297891853288007	True
61.25	172.25	61.25	0.0003285408	0.7504883	9.801625386247423	True
49.125	294.5	220.625	0.16357422	0.4020996	2.234840978589588	True
34.46875	210.25	143.6875	0.03366089	0.75146484	1.6330561187464099	True
57.96875	234.625	147.59375	0.0016298294	0.89160156	2.5389043585407904	True
45.5625	209.0	126.4375	2.656132e-06	0.9658203	1.5581821458555254	True
32.5	184.125	32.5	0.89941406	0.20507812	1.9214308128778157	True
26.078125	312.75	143.14062	0.004840851	0.14257812	0.5337114231580671	True
28.359375	171.375	108.171875	0.043060303	0.6591797	2.6437620597923086	True
85.4375	295.5	85.4375	0.032196045	0.61328125	1.7906212200993536	True
181.125	640.0	181.125	0.99316406	0.21594238	1.5066368952719955	True
46.15625	191.375	46.15625	3.951788e-05	0.08404541	0.2178724297714183	True
38.9375	185.625	139.0625	0.009925842	0.06866455	5.502271539149746	True
65.0	210.25	144.0	0.008384705	0.0859375	3.665427274087804	True
62.71875	197.375	136.71875	0.2734375	0.049804688	1.2424177526982874	True
70.3125	187.875	70.3125	0.0014715195	0.50146484	3.233756765941152	True
32.71875	196.625	78.84375	0.019439697	0.49951172	3.126004588710501	True
60.59375	196.125	60.59375	0.0037651062	0.9995117	4.33130627830316	True
115.5	256.25	115.5	3.6228448e-06	0.89160156	6.745057489407117	True
53.5625	189.0	129.75	0.049346924	0.4716797	3.5802583858318684	True
71.5	331.0	71.5	0.010620117	0.98779297	1.4139198567100806	True
49.03125	212.375	49.03125	0.00046515465	0.97753906	1.7826909364047907	True
52.84375	279.0	194.875	0.0010414124	0.056030273	2.841905111280468	True
63.40625	180.375	63.40625	0.25683594	0.10223389	0.12468470459123182	True
47.0625	189.875	153.40625	1.46999955e-05	0.37451172	1.9507772922619893	True
78.4375	171.5	78.4375	-10.0	0.18041992	1.2096183050413458	True
101.5	521.0	361.5625	0.9995117	0.09277344	1.180413309219091	True
43.9375	188.625	153.625	0.045196533	0.1965332	3.0817873093685932	True
56.8125	211.25	244.5625	0.073791504	0.9794922	0.5808547946281379	True
41.375	335.5	41.375	0.98535156	0.0914917	2.007136394983931	True
112.625	222.125	112.625	0.25024414	0.99902344	5.666181943243515	True
37.15625	193.5	94.75	8.6962245e-08	0.9995117	0.7178463375626905	True
44.46875	177.25	143.71875	4.4796616e-07	0.9975586	0.4226191288155263	True
46.09375	178.5	46.09375	0.08135986	0.79785156	1.705187987484038	True
77.4375	237.625	77.4375	0.000426054	0.4802246	0.02000303261293368	True
58.8125	266.75	136.4375	3.9696693e-05	0.9980469	9.819513228232054	True
30.625	265.75	145.0625	0.38500977	0.9980469	0.8924916768364	True
31.828125	187.75	97.015625	0.00013446808	0.9995117	4.5280135132237405	True
92.9375	174.625	92.9375	0.6279297	0.5214844	2.8753319979044534	True
28.3125	223.875	28.3125	0.83447266	0.07897949	1.1538939070066903	True
59.375	170.375	59.375	-10.0	0.8515625	3.1310105371416626	True
26.3125	231.125	26.3125	0.30151367	0.13891602	2.3666944059590094	True
50.59375	194.625	130.84375	0.22436523	0.4489746	0.7431350886338066	True
56.8125	173.75	56.8125	0.34301758	0.6748047	0.40971469870919464	True
155.625	301.75	155.625	0.7207031	0.9946289	3.610203115010904	True
28.625	219.25	113.0	0.55078125	0.05014038	1.9386362609134267	True
81.375	286.75	81.375	0.95410156	0.19396973	7.669566245548992	True
60.0	186.875	60.0	0.032806396	0.44018555	5.602841977298027	True
161.75	177.0	161.75	0.0019302368	0.60839844	2.205518391503773	True
64.4375	260.25	64.4375	0.072631836	0.22167969	0.4287054447414249	True
45.21875	174.125	236.34375	-10.0	0.7236328	1.3423004341848355	True
62.9375	278.25	157.5625	0.16601562	0.99121094	0.6537051718228071	True
36.6875	322.0	36.6875	0.6542969	0.05609131	1.8189688709993135	True
68.4375	195.375	146.0	0.0005760193	0.60595703	5.670460359258868	True
54.25	225.375	54.25	0.06652832	0.5566406	1.490841151843	True
34.09375	233.25	141.65625	0.24182129	0.99853516	0.4187451806403999	True
39.75	182.0	39.75	2.3514032e-05	0.6323242	0.5594753880226904	True
51.75	336.75	51.75	0.29370117	0.059326172	0.43875238121522386	True
52.5	216.125	211.625	0.7753906	0.71875	1.1061820826152626	True
53.375	211.125	117.375	4.3516047e-07	0.07885742	0.794065401739573	True
36.25	202.375	112.4375	0.016448975	0.06707764	3.6334047789528228	True
88.625	356.0	88.625	0.98876953	0.99121094	0.27589372101350307	True
26.484375	304.75	89.546875	0.69140625	0.76708984	1.9109804400591486	True
26.5	171.375	112.125	2.2277236e-05	0.9995117	1.2333662437834505	True
27.0	178.125	27.0	0.11383057	0.99316406	6.836890359764396	True
50.96875	253.25	50.96875	0.18188477	0.9091797	3.3980994343804554	True
26.78125	277.5	103.21875	0.004486084	0.2442627	2.991897136777908	True
27.703125	197.75	27.703125	5.032867e-06	0.07696533	1.5986985651732368	True
33.53125	230.375	33.53125	0.031082153	0.12988281	1.205454159507255	True
29.828125	192.75	118.890625	0.01398468	0.74609375	0.618768527385626	True
46.6875	214.25	46.6875	6.92904e-06	0.15075684	3.6098106131011036	True
46.28125	276.75	46.28125	0.67089844	0.8544922	1.8070328964758033	True
148.125	318.75	148.125	0.3491211	0.56347656	0.5669304759186957	True
29.53125	292.25	77.4375	7.878989e-07	0.9995117	1.2480080165631051	True
51.6875	195.125	115.46875	0.0035266876	0.14807129	2.9803009850083555	True
36.78125	301.75	105.53125	0.10882568	0.12030029	0.6388296127824731	True
120.1875	566.5	120.1875	0.99902344	0.9736328	0.537535368759734	True
28.890625	229.875	28.890625	0.27954102	0.2133789	8.282169546603612	True
51.875	175.625	51.875	0.00039720535	0.1451416	3.452681544535423	True
65.75	256.25	65.75	0.010108948	0.6665039	5.172912298229619	True
29.609375	189.5	163.95312	2.95043e-05	0.99853516	0.1183629161606774	True
29.875	314.25	167.59375	0.32885742	0.9995117	0.3327265460931841	True
26.921875	171.375	61.671875	0.00074863434	0.77978516	1.411436162858621	True
90.4375	594.0	274.0625	0.99609375	0.1541748	0.77203384996659	True
101.6875	281.5	101.6875	6.4913183e-07	0.92041016	2.0521220763757526	True
64.3125	225.75	64.3125	0.0034866333	0.9975586	0.3389637358379076	True
96.5	297.25	96.5	0.27392578	0.8588867	0.652322952444905	True
43.59375	226.0	95.4375	0.0016307831	0.3569336	0.9144937486680504	True
85.25	215.125	85.25	0.0015182495	0.9995117	2.899520430639967	True
41.0625	327.5	41.0625	0.89501953	0.9916992	1.1338169352414837	True
41.125	241.0	205.15625	0.97558594	0.97314453	5.916014214988877	True
99.625	204.75	99.625	0.7446289	0.9946289	6.344561738831601	True
59.5	386.0	173.5625	0.91064453	0.98583984	0.43542373958557334	True
36.59375	410.75	36.59375	0.8359375	0.09820557	3.1974167024997513	True
44.84375	282.75	44.84375	0.14465332	0.9995117	2.014453022141012	True
67.0625	230.5	67.0625	0.0018930435	0.9995117	1.8583203652982405	True
35.375	206.125	175.625	0.00038528442	0.9970703	1.5290673281758842	True
58.15625	416.5	58.15625	0.64501953	0.8935547	1.9267341967237996	True
32.09375	175.0	82.5625	7.6033175e-06	0.50146484	1.12845120509526	True
130.5	410.0	130.5	0.8208008	0.45947266	5.974853165784268	True
52.90625	193.875	52.90625	0.011474609	0.99902344	0.007633438988207786	True
69.9375	340.25	157.3125	0.7548828	0.85253906	1.4602369205683914	True
33.5625	219.375	235.4375	0.0021629333	0.9824219	2.4788581893021444	True
50.46875	423.0	121.28125	6.651878e-05	0.2536621	0.3109409880172933	True
33.4375	177.375	33.4375	0.99902344	0.48046875	2.853689074829589	True
40.46875	343.25	136.53125	0.033996582	0.09887695	1.1825958374124923	True
