AK4_pt	AK8_pt	H_t	t_tag	b_tag	Minv	signal
42.125	192.75	42.125	0.0016155243	0.99902344	2.669822263654794	True
35.78125	247.75	88.28125	0.6176758	0.05987549	2.251443224986602	True
42.59375	178.625	42.59375	0.0039634705	0.9995117	2.6520519751408074	True
63.5	216.375	130.9375	6.7800283e-07	0.95996094	3.293077062432701	True
95.375	219.0	95.375	0.016036987	0.6323242	4.949568097529195	True
80.8125	170.5	80.8125	-10.0	0.99121094	0.783884171599297	True
98.75	295.25	98.75	0.6308594	0.9980469	0.1320969927280089	True
107.5625	200.875	107.5625	3.7867576e-06	0.19506836	0.3926123516478839	True
81.375	231.5	81.375	0.13562012	0.37695312	1.9582305024209319	True
113.375	214.5	113.375	0.002588272	0.93066406	2.2263800695499754	True
27.734375	219.875	133.35938	0.08062744	0.99902344	0.03094290113091347	True
56.3125	275.25	145.625	0.5175781	0.06744385	2.812159563447125	True
41.65625	174.625	89.625	0.000688076	0.9707031	2.217289613389056	True
71.5625	338.75	178.625	0.8100586	0.9980469	5.043491401395514	True
39.15625	171.25	108.40625	0.6113281	0.0869751	2.6734730255049186	True
40.3125	196.375	148.1875	0.15112305	0.095336914	0.10301757946226076	True
29.09375	239.625	124.28125	0.018234253	0.13256836	0.029356207083452546	True
27.8125	214.875	27.8125	0.9975586	0.13916016	1.1296246087302109	True
46.625	190.25	206.78125	0.013328552	0.23657227	0.2096681627929513	True
30.046875	189.0	68.890625	0.0033550262	0.8286133	1.0793955404174653	True
94.875	401.75	223.625	0.90283203	0.9995117	3.1723712861543873	True
29.359375	185.125	29.359375	5.748868e-05	0.12658691	1.952591182057759	True
28.015625	172.125	118.046875	-10.0	0.12231445	5.5574239765306	True
28.5	319.0	130.9375	0.85546875	0.6088867	4.481619355111064	True
46.65625	206.25	125.71875	0.0013179779	0.79785156	4.580530043035083	True
51.84375	175.125	51.84375	-10.0	0.053955078	0.17127806000726764	True
66.5625	333.75	66.5625	6.1420724e-07	0.8808594	0.4596108427173391	True
60.71875	187.625	129.71875	0.000197649	0.94677734	7.681538288920976	True
89.8125	329.5	89.8125	0.052337646	0.45043945	1.6314445451721298	True
72.5625	181.25	72.5625	0.2166748	0.3564453	0.9149035642259236	True
123.75	215.625	123.75	0.0033283234	0.8588867	3.4131881936013713	True
28.96875	216.875	28.96875	0.6074219	0.20935059	1.680042499950929	True
43.28125	224.5	43.28125	0.039245605	0.18383789	1.8434669750816397	True
